Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Angst,"Ice Cave Wall > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106087941/angst,1.5,-1,Sport,5.9,1,30,42.21159,-91.10246
"Left side route","Collin's wall aka Parking lot wall > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106360437/left-side-route,1.4,-1,Sport,"5.8+ PG13",1,,42.20906,-91.1022
"He Man","Comic Gallery > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106087613/he-man,1.6,-1,Sport,5.11a/b,1,30,42.21069,-91.10186
"Go Left","Boulevard Wall > Indian Bluffs > Iowa",https://www.mountainproject.com/route/106279745/go-left,1.6,-1,Sport,5.10a,1,60,42.2205,-91.0715
Datura,"Windy Point > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106088375/datura,1.7,-1,Sport,5.10d,1,,42.21813,-91.09831
"Wild Iowa","Wild Iowa Wall > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106087200/wild-iowa,1.4,-1,Sport,5.11b,1,30,42.20952,-91.10185
"Gumby Does Pokey","Gumby Wall > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106088426/gumby-does-pokey,1.1,-1,Sport,5.10c,1,,42.20821,-91.1026
"Blue Skies","Hoot Bluff > Ozark Wildlife Area > Iowa",https://www.mountainproject.com/route/106271181/blue-skies,1.0,-1,Sport,5.10c,1,25,42.1989,-90.8615
"Kiss of the Prince","Wild Iowa Wall > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106087196/kiss-of-the-prince,1.0,-1,Sport,5.11b,1,30,42.20952,-91.10185
"Feces Mammalius","Backbone East > Devil's Backbone > Backbone State Park > Iowa",https://www.mountainproject.com/route/106957937/feces-mammalius,1.0,-1,"Trad, TR",5.8,1,35,42.614,-91.5625
"Burnin' Hell","Boulevard Wall > Indian Bluffs > Iowa",https://www.mountainproject.com/route/106873148/burnin-hell,1.0,-1,Sport,5.12a,1,25,42.2205,-91.0715
"Horrible chimney route","Boulevard Wall > Indian Bluffs > Iowa",https://www.mountainproject.com/route/106873157/horrible-chimney-route,0.0,-1,Sport,5.8-,1,20,42.2205,-91.0715
Samurai,"Blue Groove > Indian Bluffs > Iowa",https://www.mountainproject.com/route/114525567/samurai,-1.0,-1,Sport,5.12a,1,,42.2205,-91.0715
Sakul,"Blue Groove > Indian Bluffs > Iowa",https://www.mountainproject.com/route/114525559/sakul,-1.0,-1,Sport,5.12a,1,,42.2205,-91.0715
"Blue Groove","Blue Groove > Indian Bluffs > Iowa",https://www.mountainproject.com/route/114525575/blue-groove,-1.0,-1,Sport,5.11d,1,,42.2205,-91.0715
"Monkey Spank Mayhem","Windy Point > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106088385/monkey-spank-mayhem,-1.0,-1,Sport,5.12a,1,,42.21813,-91.09831
"Fat Chicks on Pogo Sticks","Windy Point > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106088380/fat-chicks-on-pogo-sticks,-1.0,-1,Sport,5.12b,1,,42.21813,-91.09831
"Bat Attack","Boneless Chicken Ranch > Indian Bluffs > Iowa",https://www.mountainproject.com/route/106272625/bat-attack,-1.0,-1,Sport,5.11a,1,35,42.2205,-91.0715
"Caught in the Crotch Fire","Windy Point > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106088395/caught-in-the-crotch-fire,-1.0,-1,Sport,5.11d,1,,42.21813,-91.09831
"Turn to Stone","Hoot Bluff > Ozark Wildlife Area > Iowa",https://www.mountainproject.com/route/106271190/turn-to-stone,-1.0,-1,Sport,5.11b,1,25,42.1989,-90.8615
