Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Freaky Stylee","B) Party Buttress > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106293356/freaky-stylee,3.8,-1,Sport,5.12a,1,70,38.05569,-81.06276
"Coffindaffer's Dream","4. Third Buttress > Upper Meadow > Meadow River Gorge > The New River Gorge > West Virginia",https://www.mountainproject.com/route/108768795/coffindaffers-dream,3.8,-1,Sport,5.11-,1,90,38.14336,-80.91556
Masuko,"Whippoorwill > Summersville Area > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106736128/masuko,3.8,-1,Sport,5.11a,1,70,38.2338,-80.8552
"Bullet the New Sky","J) Snake Buttress > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106421298/bullet-the-new-sky,3.8,-1,Sport,5.12a/b,1,80,38.05474,-81.05704
"Marshall's Madness - Crack of Dawn","South Peak - West Face > Seneca Rocks > West Virginia",https://www.mountainproject.com/route/105910406/marshalls-madness-crack-of-dawn,3.7,-1,Trad,5.10a,2,200,38.83453,-79.36677
"Rapscallion's Blues","Junkyard Wall > Junkyard Area > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105976636/rapscallions-blues,3.7,-1,Trad,5.10c,1,65,38.08299,-81.08043
Narcissus,"Narcissus Cave > Summersville Lake (main) > Summersville Area > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105918466/narcissus,3.6,-1,Sport,5.12a,1,55,38.24193,-80.84067
"Triple S","South Peak - West Face > Seneca Rocks > West Virginia",https://www.mountainproject.com/route/105908844/triple-s,3.6,-1,Trad,5.8+,2,90,38.83453,-79.36677
Springboard,"7) Orchard Wall > Fern Buttress > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105963436/springboard,3.7,-1,Trad,5.10b,1,70,38.06056,-81.06663
"Black and Tan","M) Fantasy Area > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105977657/black-and-tan,3.6,-1,Trad,5.10a,1,80,38.05596,-81.05393
"Reckless Abandon","The Coliseum > Summersville Lake (main) > Summersville Area > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105967836/reckless-abandon,3.6,-1,Sport,5.12a/b,1,70,38.24146,-80.84583
"Decameron, The","Sandstonia > Bubba City > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106184767/decameron-the,3.6,-1,Sport,5.10b,1,90,38.10049,-81.09596
Push,"1. First Buttress > Upper Meadow > Meadow River Gorge > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106550098/push,3.6,-1,Sport,5.12a,1,90,38.14319,-80.91967
Fantasy,"M) Fantasy Area > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106155521/fantasy,3.5,-1,Trad,5.8,2,120,38.05596,-81.05393
Kinesthetica,"Sandstonia > Bubba City > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105987545/kinesthetica,3.6,-1,Sport,5.10c,1,90,38.10049,-81.09596
Starry,"4. Third Buttress > Upper Meadow > Meadow River Gorge > The New River Gorge > West Virginia",https://www.mountainproject.com/route/107583304/starry,3.6,-1,Sport,5.12a,1,90,38.14336,-80.91556
"Lost Souls","Butcher's Branch > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106895203/lost-souls,3.5,-1,Sport,5.12a,1,60,38.05092,-81.07276
"Sancho Belige","Butcher's Branch > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106002342/sancho-belige,3.6,-1,Sport,5.11c,1,70,38.05092,-81.07276
"Rico Suave","Rico Suave Buttress > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105963848/rico-suave,3.5,-1,Sport,5.10a,1,70,38.04717,-81.06757
"New Yosemite","Junkyard Wall > Junkyard Area > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105943658/new-yosemite,3.5,-1,"Trad, TR",5.9,1,65,38.08299,-81.08043
"Mrs. Field's Follies","Sandstonia > Bubba City > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106138609/mrs-fields-follies,3.4,-1,Sport,5.8,1,95,38.10049,-81.09596
"Climbin' Punishment","Southern Pillar > Seneca Rocks > West Virginia",https://www.mountainproject.com/route/106040877/climbin-punishment,3.5,-1,Trad,5.8+,3,180,38.83256,-79.36734
"Flight of the Gumby","Butcher's Branch > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105944377/flight-of-the-gumby,3.5,-1,Sport,5.9+,1,80,38.05092,-81.07276
"Out of the Bag","Rico Suave Buttress > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106461172/out-of-the-bag,3.5,-1,Sport,5.11d,1,80,38.04717,-81.06757
"Angel's Arete","2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105944188/angels-arete,3.5,-1,"Trad, TR","5.10a R",1,70,38.07178,-81.08006
Remission,"G) Diamond Point > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106037625/remission,3.5,-1,Trad,5.10b,1,90,38.05317,-81.05956
"The Entertainer","Junkyard Wall > Junkyard Area > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105943593/the-entertainer,3.4,-1,"Trad, TR",5.10a,1,65,38.08299,-81.08043
"Blood, Sweat and Chalk","Impact Zone > Main Wall > Franklin Gorge > West Virginia",https://www.mountainproject.com/route/106188769/blood-sweat-and-chalk,3.4,-1,Sport,5.9+,1,70,38.66516,-79.32026
"Cross Eyed and Blind","1. First Buttress > Upper Meadow > Meadow River Gorge > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106550243/cross-eyed-and-blind,3.4,-1,Sport,5.11a,1,80,38.14319,-80.91967
Discombobulated,"J) Snake Buttress > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105948290/discombobulated,3.4,-1,Sport,5.11b,1,90,38.05474,-81.05704
"Flaming Pellets","The Other Place > South Side Crags > Meadow River Gorge > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106873946/flaming-pellets,3.4,-1,Sport,5.11b,1,50,38.14138,-80.90998
Castor,"Upper Broadway > South Peak - East Face > Seneca Rocks > West Virginia",https://www.mountainproject.com/route/105868616/castor,3.4,-1,Trad,5.10a,1,80,38.8344,-79.36659
"The Tree Route","2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105948012/the-tree-route,3.4,-1,"Trad, TR",5.10a,1,85,38.07178,-81.08006
G-String,"Sandstonia > Bubba City > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106711554/g-string,3.4,-1,Sport,5.11a,1,80,38.10049,-81.09596
"Strike A Scowl","G) Diamond Point > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105963042/strike-a-scowl,3.3,-1,Sport,5.10,1,75,38.05317,-81.05956
"Latch Key Kids","Whippoorwill > Summersville Area > The New River Gorge > West Virginia",https://www.mountainproject.com/route/107540073/latch-key-kids,3.3,-1,Sport,5.10a/b,1,70,38.2338,-80.8552
"Wild Seed","5) Wild Seed Area > Fern Buttress > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106209593/wild-seed,3.4,-1,Sport,5.11a,1,70,38.06305,-81.06778
"Ritz Cracker","8) Ritz Cracker Area > Fern Buttress > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106660073/ritz-cracker,3.3,-1,Trad,5.9,2,90,38.05999,-81.06543
Pollux,"Upper Broadway > South Peak - East Face > Seneca Rocks > West Virginia",https://www.mountainproject.com/route/105868626/pollux,3.3,-1,Trad,5.10a,1,45,38.8344,-79.36659
Floaters,"1. First Buttress > Upper Meadow > Meadow River Gorge > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106550348/floaters,3.3,-1,Sport,5.10d,1,80,38.14319,-80.91967
"Tony the Tiger","Seven Eleven Wall > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106944814/tony-the-tiger,3.3,-1,Sport,5.11c,1,80,38.05239,-81.07272
Cottonmouth,"Cotton Top > Cotton Hill > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106886454/cottonmouth,3.3,-1,Sport,5.10a,1,60,38.07788,-81.06338
"Fool Effect","E) Kaymoor Slabs > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106046063/fool-effect,3.3,-1,Sport,5.9,1,120,38.05426,-81.06106
"New World Order","J) Snake Buttress > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106421307/new-world-order,3.8,-1,Sport,5.12a/b,1,80,38.05474,-81.05704
"Wham Bam Thanks for the Jam","5) Burning Buttress > Beauty Mountain > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106036569/wham-bam-thanks-for-the-jam,3.5,-1,Trad,5.10b,1,70,38.05238,-81.03324
"Maximum Overdrive","The Long Wall > Summersville Lake (main) > Summersville Area > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105994645/maximum-overdrive,3.4,-1,Sport,5.11c,1,70,38.24137,-80.84379
"She got the Bosch, I got Drilled","Orange Oswald Wall > Summersville Lake (main) > Summersville Area > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106002567/she-got-the-bosch-i-got-drilled,3.2,-1,Sport,5.10a,1,90,38.2422,-80.83949
"Alcoa Presents","Upper Broadway > South Peak - East Face > Seneca Rocks > West Virginia",https://www.mountainproject.com/route/106171592/alcoa-presents,3.2,-1,Trad,5.8,1,50,38.8344,-79.36659
Mellifluous,"A) Fern Point > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105949347/mellifluous,3.8,-1,Trad,5.11a,1,90,38.05598,-81.06313
"The Burn","South Peak - West Face > Seneca Rocks > West Virginia",https://www.mountainproject.com/route/105910394/the-burn,3.1,-1,Trad,5.8,2,150,38.83453,-79.36677
"Geisha Girl","Sandstonia > Bubba City > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106138127/geisha-girl,3.1,-1,Sport,5.8,1,95,38.10049,-81.09596
Chockstone,"2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105943705/chockstone,3.1,-1,"Trad, TR",5.9+,1,80,38.07178,-81.08006
"Baby With A Nail Gun","Orange Oswald Wall > Summersville Lake (main) > Summersville Area > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106818549/baby-with-a-nail-gun,3.1,-1,Sport,5.10c,1,80,38.2422,-80.83949
Tomato,"South Peak - West Face > Seneca Rocks > West Virginia",https://www.mountainproject.com/route/106067705/tomato,3.1,-1,Trad,5.8,2,155,38.83453,-79.36677
"Badass Tattoo","Sandstonia > Bubba City > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106418047/badass-tattoo,3.1,-1,Sport,5.10b,1,90,38.10049,-81.09596
Q-tip,"Cotton Top > Cotton Hill > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106759834/q-tip,3.1,-1,Sport,5.11b,1,65,38.07788,-81.06338
"Barfing Butterflies","Orange Oswald Wall > Summersville Lake (main) > Summersville Area > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105997978/barfing-butterflies,3.1,-1,Sport,5.11b,1,85,38.2422,-80.83949
"Skull In Hole","4. Third Buttress > Upper Meadow > Meadow River Gorge > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106608544/skull-in-hole,3.0,-1,Sport,5.12a,1,60,38.14336,-80.91556
"Raging Waters","G) Diamond Point > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106037600/raging-waters,3.5,-1,Trad,5.11a,1,90,38.05317,-81.05956
"Ye Gods & Little Fishes","South End > Seneca Rocks > West Virginia",https://www.mountainproject.com/route/106150218/ye-gods-little-fishes,3.0,-1,Trad,5.8,1,85,38.83377,-79.36693
"Tobacco Road","The Coliseum > Summersville Lake (main) > Summersville Area > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106070704/tobacco-road,3.0,-1,Sport,5.12a/b,1,100,38.24146,-80.84583
Jaws,"2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105943880/jaws,3.0,-1,"Trad, TR",5.9+,1,70,38.07178,-81.08006
"First Steps","Seven Eleven Wall > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105966939/first-steps,3.0,-1,Sport,5.10c,1,90,38.05239,-81.07272
"St. Pauli Girl","Beer Wall > Bubba City > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106310004/st-pauli-girl,3.0,-1,Sport,5.10b/c,1,50,38.09027,-81.08718
"Mr. Cute","4. Third Buttress > Upper Meadow > Meadow River Gorge > The New River Gorge > West Virginia",https://www.mountainproject.com/route/107159878/mr-cute,3.0,-1,Sport,5.11a,1,80,38.14336,-80.91556
Supermoon,"4. Third Buttress > Upper Meadow > Meadow River Gorge > The New River Gorge > West Virginia",https://www.mountainproject.com/route/108768800/supermoon,3.0,-1,Sport,5.11a,1,100,38.14336,-80.91556
"Flight Path","The Long Wall > Summersville Lake (main) > Summersville Area > The New River Gorge > West Virginia",https://www.mountainproject.com/route/107094773/flight-path,3.0,-1,Sport,5.10b,1,40,38.24137,-80.84379
"Orange Oswald","Orange Oswald Wall > Summersville Lake (main) > Summersville Area > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105918472/orange-oswald,2.9,-1,Sport,5.10a,1,70,38.2422,-80.83949
Cottonhead,"Cotton Top > Cotton Hill > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106759846/cottonhead,2.9,-1,Sport,5.10d,1,40,38.07788,-81.06338
"Brain Tweezers","3) The Brain > Beauty Mountain > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106023161/brain-tweezers,2.9,-1,Sport,5.10c,1,60,38.05452,-81.03346
"Pockets of Resistance","Rico Suave Buttress > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106019664/pockets-of-resistance,2.9,-1,Sport,5.12a,1,40,38.04717,-81.06757
"Strong Arming the Little Guy","Orange Oswald Wall > Summersville Lake (main) > Summersville Area > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106156848/strong-arming-the-little-guy,2.9,-1,Sport,5.10b,1,70,38.2422,-80.83949
"The Upheaval","E) Kaymoor Slabs > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105963143/the-upheaval,2.9,-1,Sport,5.9,1,85,38.05426,-81.06106
"Going Ballistic","The Long Wall > Summersville Lake (main) > Summersville Area > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106603133/going-ballistic,2.9,-1,Sport,5.10d,1,50,38.24137,-80.84379
"Layback and Enjoy It","Sandstonia > Bubba City > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106138623/layback-and-enjoy-it,2.9,-1,Sport,5.10d,1,60,38.10049,-81.09596
"Gimme a Clown","Whippoorwill > Summersville Area > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106736089/gimme-a-clown,2.8,-1,Sport,5.9,1,70,38.2338,-80.8552
"Free Range Show Poodle","Area 51 > South Side Crags > Meadow River Gorge > The New River Gorge > West Virginia",https://www.mountainproject.com/route/109063118/free-range-show-poodle,3.0,-1,Sport,5.8,1,60,38.13567,-80.91196
Zag,"2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105944184/zag,2.8,-1,"Trad, TR",5.8,1,,38.07178,-81.08006
"Lichen or Leave It","North Peak, East Face > Seneca Rocks > West Virginia",https://www.mountainproject.com/route/106058493/lichen-or-leave-it,3.4,-1,Trad,5.8,1,90,38.83537,-79.36542
"The Green Piece","Butcher's Branch > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105944381/the-green-piece,2.8,-1,Sport,5.10b,1,,38.05092,-81.07276
"Menace Alert","The Long Wall > Summersville Lake (main) > Summersville Area > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105993751/menace-alert,2.8,-1,Sport,5.9+,1,50,38.24137,-80.84379
"High Times","2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105951052/high-times,2.9,-1,Trad,5.10+,1,40,38.07178,-81.08006
"The Hell With That","Orange Oswald Wall > Summersville Lake (main) > Summersville Area > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106942184/the-hell-with-that,2.8,-1,Trad,5.9,1,,38.2422,-80.83949
"Marshall's Madness","South Peak - West Face > Seneca Rocks > West Virginia",https://www.mountainproject.com/route/107617999/marshalls-madness,3.4,-1,Trad,5.9,3,165,38.83453,-79.36677
"Happy Hands","5) Burning Buttress > Beauty Mountain > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106023184/happy-hands,2.8,-1,Trad,5.9,1,70,38.05238,-81.03324
"Dining at the Altar","White Wall > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106418999/dining-at-the-altar,3.6,-1,Sport,5.12a,1,80,38.04953,-81.0704
"Cowboy in the Dirt","Whippoorwill > Summersville Area > The New River Gorge > West Virginia",https://www.mountainproject.com/route/107384091/cowboy-in-the-dirt,2.7,-1,Sport,5.8,1,70,38.2338,-80.8552
"Team Jesus","Junkyard Wall > Junkyard Area > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105943753/team-jesus,2.7,-1,Trad,5.10a,1,65,38.08299,-81.08043
Vanished,"4. Third Buttress > Upper Meadow > Meadow River Gorge > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106494923/vanished,3.6,-1,Sport,5.11c,1,80,38.14336,-80.91556
Chewy,"The Long Wall > Summersville Lake (main) > Summersville Area > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105993756/chewy,2.7,-1,Sport,5.10b,1,40,38.24137,-80.84379
"Leave it to Jesus","G) Diamond Point > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105961638/leave-it-to-jesus,4.0,-1,Trad,5.11c,1,80,38.05317,-81.05956
"King Lichen Me","4. Third Buttress > Upper Meadow > Meadow River Gorge > The New River Gorge > West Virginia",https://www.mountainproject.com/route/109023567/king-lichen-me,2.7,-1,Sport,5.10a,1,55,38.14336,-80.91556
"Low Voltage","Butcher's Branch > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105966917/low-voltage,2.6,-1,Sport,5.10b,1,70,38.05092,-81.07276
"High Test","Upper Broadway > South Peak - East Face > Seneca Rocks > West Virginia",https://www.mountainproject.com/route/106193027/high-test,3.8,-1,Trad,5.9+,1,120,38.8344,-79.36659
Zeitgeist,"Sandstonia > Bubba City > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106138634/zeitgeist,2.6,-1,Sport,5.10a,1,85,38.10049,-81.09596
Berecik,"0. Zero Buttress > Upper Meadow > Meadow River Gorge > The New River Gorge > West Virginia",https://www.mountainproject.com/route/109419449/berecik,2.6,-1,Sport,5.8,1,60,38.14399,-80.92018
"Handsome and Well-Hung","2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105943685/handsome-and-well-hung,3.4,-1,Trad,5.11a,1,80,38.07178,-81.08006
"Chunko Goes Bowling","Orange Oswald Wall > Summersville Lake (main) > Summersville Area > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106002544/chunko-goes-bowling,2.5,-1,Sport,5.9+,1,80,38.2422,-80.83949
"Preparation H","Rico Suave Buttress > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106886952/preparation-h,3.5,-1,Sport,5.12a,1,70,38.04717,-81.06757
Springer,"Butcher's Branch > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105966922/springer,2.5,-1,Sport,5.10b,1,75,38.05092,-81.07276
"Depth Charge","The Other Place > South Side Crags > Meadow River Gorge > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106852135/depth-charge,3.9,-1,Sport,5.12b,1,90,38.14138,-80.90998
"The Good Book","Sandstonia > Bubba City > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106875873/the-good-book,2.5,-1,Sport,5.10a,1,60,38.10049,-81.09596
"Souled Out","Orange Oswald Wall > Summersville Lake (main) > Summersville Area > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106139159/souled-out,2.5,-1,Sport,5.9,1,70,38.2422,-80.83949
Crescendo,"Sandstonia > Bubba City > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106138628/crescendo,2.5,-1,Sport,5.9+,1,60,38.10049,-81.09596
Boing,"Butcher's Branch > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106519046/boing,2.5,-1,Sport,5.10b,1,70,38.05092,-81.07276
Fairtracer,"Seven Eleven Wall > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/107636251/fairtracer,3.8,-1,Trad,5.10d,1,90,38.05239,-81.07272
Schneezal,"3. Second Buttress > Upper Meadow > Meadow River Gorge > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106561976/schneezal,3.8,-1,Sport,5.12a,1,100,38.14295,-80.91755
"Voodoo Surfing","Orange Oswald Wall > Summersville Lake (main) > Summersville Area > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106891706/voodoo-surfing,2.6,-1,Sport,5.10b/c,1,80,38.2422,-80.83949
Layback,"2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105951063/layback,2.4,-1,Trad,5.9+,1,50,38.07178,-81.08006
"Fabulous Groupies","Orange Oswald Wall > Summersville Lake (main) > Summersville Area > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106139147/fabulous-groupies,2.4,-1,Sport,5.9+,1,60,38.2422,-80.83949
"Fall Line","9a) Fern Creek Falls > Fern Buttress > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106493668/fall-line,3.9,-1,Sport,5.12b,1,80,38.05824,-81.06217
"The Warm-Up","R) The Cirque > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106866838/the-warm-up,2.5,-1,Sport,5.11a,1,50,38.05615,-81.04359
"Jeff's Bunny Hop","Narcissus Cave > Summersville Lake (main) > Summersville Area > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106139191/jeffs-bunny-hop,2.4,-1,Sport,5.8,1,60,38.24193,-80.84067
"Bimbo Shrine","Seven Eleven Wall > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105966934/bimbo-shrine,2.9,-1,Sport,5.11b/c,1,75,38.05239,-81.07272
Exoduster,"B) Party Buttress > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105963118/exoduster,2.4,-1,Sport,5.10b/c,1,45,38.05569,-81.06276
"Stuck In Another Dimension","Junkyard Wall > Junkyard Area > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105961531/stuck-in-another-dimension,3.9,-1,Trad,5.11a,1,75,38.08299,-81.08043
Castaways,"Impact Zone > Main Wall > Franklin Gorge > West Virginia",https://www.mountainproject.com/route/107208763/castaways,2.5,-1,Sport,5.8,1,30,38.66516,-79.32026
"The Grafenburg Crack","L) Dr. Ruth's Big Buttress > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106155527/the-grafenburg-crack,2.8,-1,Trad,5.9-,1,80,38.05577,-81.05541
