Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Afterburner,"Allenbrook > Metro-Atlanta Area > Georgia",https://www.mountainproject.com/route/107341857/afterburner,2.5,-1,TR,5.11a,1,45,34.0101,-84.3552
"Sneaky Snake","The Small Wall > Currahee Mountain > Georgia",https://www.mountainproject.com/route/108511232/sneaky-snake,2.5,-1,Trad,5.9+,1,40,34.52749,-83.37601
"Snake Route","Main Face > Mount Yonah > Georgia",https://www.mountainproject.com/route/112179550/snake-route,2.5,-1,Trad,5.9,1,85,34.63735,-83.71498
"Netherworld Excavation","Lost Wall > Georgia",https://www.mountainproject.com/route/106256075/netherworld-excavation,2.5,-1,Trad,5.9,1,80,34.6669,-85.3712
"Didn't Make it to Sunset","Lost Wall > Georgia",https://www.mountainproject.com/route/106112889/didnt-make-it-to-sunset,1.8,-1,Trad,5.8,1,40,34.6669,-85.3712
"Goodbye Girl","Lost Wall > Georgia",https://www.mountainproject.com/route/106376285/goodbye-girl,2.5,-1,"Trad, TR",5.10a,1,,34.6669,-85.3712
"Lost and Found","Lost Wall > Georgia",https://www.mountainproject.com/route/106099211/lost-and-found,2.4,-1,"Trad, TR",5.10-,1,50,34.6669,-85.3712
"Where's Michael...?","White Wall > Mount Yonah > Georgia",https://www.mountainproject.com/route/106403361/wheres-michael,2.1,-1,"Sport, TR",5.11a,1,60,34.63604,-83.71671
Samurai,"Lost Wall > Georgia",https://www.mountainproject.com/route/107883618/samurai,2.3,-1,Trad,5.10b,1,105,34.6669,-85.3712
"Angels and Demons","Lost Wall > Georgia",https://www.mountainproject.com/route/107639067/angels-and-demons,2.5,-1,Trad,"5.10a PG13",1,70,34.6669,-85.3712
"A Rememberance of Jeff","Main Wall > Tallulah Gorge > Georgia",https://www.mountainproject.com/route/106202100/a-rememberance-of-jeff,2.5,-1,Sport,5.11d,1,,34.74,-83.3931
"Sonny Lied","The Lowers > Mount Yonah > Georgia",https://www.mountainproject.com/route/111698819/sonny-lied,2.5,-1,"Trad, TR",5.11+,1,65,34.63698,-83.71682
"New Standards","Main Face > Mount Yonah > Georgia",https://www.mountainproject.com/route/106718554/new-standards,2.5,-1,Sport,5.12b,1,35,34.63735,-83.71498
"Tail Feathers","The Buzzard Wall > Currahee Mountain > Georgia",https://www.mountainproject.com/route/108522544/tail-feathers,2.5,-1,Trad,5.9+,1,10,34.52793,-83.37525
"Direct Shock","Slab Area > Currahee Mountain > Georgia",https://www.mountainproject.com/route/108511401/direct-shock,2.5,-1,Sport,5.10c,1,70,34.5294,-83.3759
Epidermis,"Brick Wall > Currahee Mountain > Georgia",https://www.mountainproject.com/route/106631777/epidermis,2.5,-1,Sport,5.11c,1,50,34.5282,-83.3756
Haven,"Fairy Fountain > The Palisades > Metro-Atlanta Area > Georgia",https://www.mountainproject.com/route/107137509/haven,2.3,-1,TR,5.10a/b,1,27,33.89586,-84.44318
"A Wing and a Prayer","Slab Area > Currahee Mountain > Georgia",https://www.mountainproject.com/route/106986633/a-wing-and-a-prayer,2.2,-1,"Sport, TR",5.10,1,50,34.5294,-83.3759
Orgasm,"X Wall > Mount Yonah > Georgia",https://www.mountainproject.com/route/106202094/orgasm,2.3,-1,"Trad, TR",5.8,1,25,34.6372,-83.7141
Bars,"Slab Area > Currahee Mountain > Georgia",https://www.mountainproject.com/route/116121261/bars,2.3,-1,Trad,5.8,1,80,34.5294,-83.3759
"Rumors Roof","Allenbrook > Metro-Atlanta Area > Georgia",https://www.mountainproject.com/route/110768221/rumors-roof,2.3,-1,"Trad, TR",5.10b,1,40,34.0101,-84.3552
Mortar,"Brick Wall > Currahee Mountain > Georgia",https://www.mountainproject.com/route/106103084/mortar,2.2,-1,Sport,5.11-,1,35,34.5282,-83.3756
"Wings of Wallenda","Main Wall > Tallulah Gorge > Georgia",https://www.mountainproject.com/route/106960101/wings-of-wallenda,2.3,-1,Trad,5.10,1,180,34.74,-83.3931
"Ethnic Cleanser","Lost Wall > Georgia",https://www.mountainproject.com/route/107011277/ethnic-cleanser,2.2,-1,Sport,5.10b,1,30,34.6669,-85.3712
"Into the Country (aka Out in the Country)","Main Wall > Tallulah Gorge > Georgia",https://www.mountainproject.com/route/106112616/into-the-country-aka-out-in-the-country,2.1,-1,Trad,5.9,2,150,34.74,-83.3931
"Limited Edition","Main Face > Mount Yonah > Georgia",https://www.mountainproject.com/route/106153546/limited-edition,2.3,-1,Trad,5.8,1,150,34.63735,-83.71498
"boy scout crack","Lost Wall > Georgia",https://www.mountainproject.com/route/107578322/boy-scout-crack,2.0,-1,Trad,"5.8 PG13",1,35,34.6669,-85.3712
"Flying Squirrel","Main Wall > Tallulah Gorge > Georgia",https://www.mountainproject.com/route/106718577/flying-squirrel,2.3,-1,Trad,5.10c/d,1,180,34.74,-83.3931
"Obscured By Clouds","Main Face > Mount Yonah > Georgia",https://www.mountainproject.com/route/106109917/obscured-by-clouds,2.0,-1,"Sport, TR",5.9,1,70,34.63735,-83.71498
"Roger's Corner","Lost Wall > Georgia",https://www.mountainproject.com/route/106099222/rogers-corner,1.7,-1,Trad,5.9-,1,50,34.6669,-85.3712
Aragog,"Indian Seats > Georgia",https://www.mountainproject.com/route/112086250/aragog,2.0,-1,TR,5.8,1,35,34.25032,-84.13452
Thirteen,"The Lowers > Mount Yonah > Georgia",https://www.mountainproject.com/route/107968851/thirteen,2.0,-1,"Sport, TR, Aid","5.8 A1",1,35,34.63698,-83.71682
Epidemic,"Brick Wall > Currahee Mountain > Georgia",https://www.mountainproject.com/route/106103064/epidemic,2.0,-1,Sport,5.11a,1,45,34.5282,-83.3756
"Buffy the Buzzard Slayer","The Buzzard Wall > Currahee Mountain > Georgia",https://www.mountainproject.com/route/106103577/buffy-the-buzzard-slayer,2.0,-1,Trad,5.10c,1,70,34.52793,-83.37525
"Small Wonder","The Small Wall > Currahee Mountain > Georgia",https://www.mountainproject.com/route/108511249/small-wonder,2.0,-1,Trad,5.10a,1,40,34.52749,-83.37601
Washboard,"Indian Seats > Georgia",https://www.mountainproject.com/route/112145071/washboard,2.0,-1,TR,5.10-,1,15,34.25032,-84.13452
Stars,"Slab Area > Currahee Mountain > Georgia",https://www.mountainproject.com/route/114599699/stars,2.0,-1,Trad,5.10,1,50,34.5294,-83.3759
"Shock Treatment","Slab Area > Currahee Mountain > Georgia",https://www.mountainproject.com/route/106986611/shock-treatment,2.0,-1,Sport,5.11,1,70,34.5294,-83.3759
"Left Hook Face","Indian Seats > Georgia",https://www.mountainproject.com/route/112144893/left-hook-face,2.0,-1,TR,5.8,1,25,34.25032,-84.13452
"Super Crack","Super Crack Area > Mount Yonah > Georgia",https://www.mountainproject.com/route/109895982/super-crack,2.0,-1,Trad,5.9+,1,50,34.63601,-83.7164
"Sweet and sour","Lost Wall > Georgia",https://www.mountainproject.com/route/107925348/sweet-and-sour,2.0,-1,"Trad, TR",5.9,1,30,34.6669,-85.3712
"Cooter’s Labyrinth","Tall Wall > Mount Yonah > Georgia",https://www.mountainproject.com/route/118115081/cooters-labyrinth,2.0,-1,Sport,5.12,1,40,34.63612,-83.71658
"Bail on the Bulge","Slab Area > Currahee Mountain > Georgia",https://www.mountainproject.com/route/116121302/bail-on-the-bulge,2.0,-1,Sport,5.8,1,70,34.5294,-83.3759
"Highball Wall","Ray's on the Rocks Area > The Palisades > Metro-Atlanta Area > Georgia",https://www.mountainproject.com/route/114807911/highball-wall,2.0,-1,"TR, Boulder","5.8 V0-1",1,25,33.89781,-84.44208
"Jingle all the way","Zahnd Natural Area > Georgia",https://www.mountainproject.com/route/116127780/jingle-all-the-way,2.0,-1,Trad,5.8,1,35,34.6531,-85.47256
"Bring Out The Crimp","Riverside Cliffs Area > The Palisades > Metro-Atlanta Area > Georgia",https://www.mountainproject.com/route/112860060/bring-out-the-crimp,2.0,-1,TR,5.8,1,30,33.8891,-84.44132
"Sand Queen","Hueco Simulator > Rocktown > Georgia",https://www.mountainproject.com/route/112394408/sand-queen,2.0,-1,"TR, Boulder","5.10+ V2+ PG13",1,35,34.6591,-85.3899
"Fingercrack Face","Indian Seats > Georgia",https://www.mountainproject.com/route/112808942/fingercrack-face,2.0,-1,TR,5.8+,1,35,34.25032,-84.13452
Reptar,"Bamboo Forest Area > The Palisades > Metro-Atlanta Area > Georgia",https://www.mountainproject.com/route/117787550/reptar,2.0,-1,Trad,"5.10c R",1,25,33.89397,-84.44216
"Party Rock","Lost Wall > Georgia",https://www.mountainproject.com/route/114369014/party-rock,2.0,-1,Trad,5.10c,1,60,34.6669,-85.3712
"The Hobbler","Lost Wall > Georgia",https://www.mountainproject.com/route/107578355/the-hobbler,2.0,-1,Trad,5.9,1,40,34.6669,-85.3712
"Back to the Future","Lost Wall > Georgia",https://www.mountainproject.com/route/112190446/back-to-the-future,2.0,-1,Trad,"5.10a PG13",1,75,34.6669,-85.3712
"Angel Fire","G-wall > Georgia",https://www.mountainproject.com/route/112249190/angel-fire,2.0,-1,TR,5.8+,1,55,34.6465,-83.9637
"Get Your Wings","Lost Wall > Georgia",https://www.mountainproject.com/route/111448374/get-your-wings,2.0,-1,Trad,5.10a,1,,34.6669,-85.3712
"Shits and Grins","Slab Area > Currahee Mountain > Georgia",https://www.mountainproject.com/route/107455738/shits-and-grins,2.0,-1,Sport,5.10c,1,60,34.5294,-83.3759
Twister,"Lost Wall > Georgia",https://www.mountainproject.com/route/107897566/twister,2.0,-1,Trad,5.10a,1,60,34.6669,-85.3712
Neglected,"Patriot Wall > Mount Yonah > Georgia",https://www.mountainproject.com/route/110103748/neglected,2.0,-1,"Trad, TR","5.10- PG13",1,60,34.6358,-83.7162
"Scully's Grunt","X Wall > Mount Yonah > Georgia",https://www.mountainproject.com/route/110391697/scullys-grunt,2.0,-1,"Trad, TR","5.10b/c PG13",1,30,34.6372,-83.7141
"Patriot Games","Patriot Wall > Mount Yonah > Georgia",https://www.mountainproject.com/route/110054652/patriot-games,2.0,-1,"Trad, TR",5.9,1,50,34.6358,-83.7162
"Fun in the Sun with a Gun","Patriot Wall > Mount Yonah > Georgia",https://www.mountainproject.com/route/110256359/fun-in-the-sun-with-a-gun,2.0,-1,"Trad, TR","5.9 PG13",1,50,34.6358,-83.7162
Abandoned,"Patriot Wall > Mount Yonah > Georgia",https://www.mountainproject.com/route/110103732/abandoned,2.0,-1,"Trad, TR",5.9,1,50,34.6358,-83.7162
"On the Wings of Buzzards","The Buzzard Wall > Currahee Mountain > Georgia",https://www.mountainproject.com/route/108522526/on-the-wings-of-buzzards,2.0,-1,Trad,5.11,1,100,34.52793,-83.37525
"Rock Garden","Super Crack Area > Mount Yonah > Georgia",https://www.mountainproject.com/route/118119753/rock-garden,2.0,-1,Trad,5.8,1,60,34.63601,-83.7164
"Rock Garden Direct","Super Crack Area > Mount Yonah > Georgia",https://www.mountainproject.com/route/118119778/rock-garden-direct,2.0,-1,Trad,5.10,1,75,34.63601,-83.7164
"Another Dumb Route","Super Crack Area > Mount Yonah > Georgia",https://www.mountainproject.com/route/118119787/another-dumb-route,2.0,-1,Trad,5.10,1,75,34.63601,-83.7164
"Slick as Glass","White Wall > Mount Yonah > Georgia",https://www.mountainproject.com/route/118115368/slick-as-glass,2.0,-1,"Trad, TR",5.11,1,,34.63604,-83.71671
"Kids on Meth","Tall Wall > Mount Yonah > Georgia",https://www.mountainproject.com/route/118115161/kids-on-meth,2.0,-1,Trad,5.11,1,40,34.63612,-83.71658
Virus,"Brick Wall > Currahee Mountain > Georgia",https://www.mountainproject.com/route/106192470/virus,1.8,-1,Sport,5.11-,1,30,34.5282,-83.3756
"Lizard's Tail","White Wall > Mount Yonah > Georgia",https://www.mountainproject.com/route/106160571/lizards-tail,1.7,-1,Trad,5.10a/b,1,,34.63604,-83.71671
Stripes,"Slab Area > Currahee Mountain > Georgia",https://www.mountainproject.com/route/114599757/stripes,1.7,-1,Trad,5.9+,1,75,34.5294,-83.3759
"The Golden Beanstalk","G-wall > Georgia",https://www.mountainproject.com/route/111964913/the-golden-beanstalk,1.5,-1,TR,"5.8 PG13",1,55,34.6465,-83.9637
Sassparilla,"Tall Wall > Mount Yonah > Georgia",https://www.mountainproject.com/route/118115024/sassparilla,1.5,-1,Sport,5.9,1,40,34.63612,-83.71658
"Unknown face climb","Indian Seats > Georgia",https://www.mountainproject.com/route/112144945/unknown-face-climb,1.3,-1,TR,5.8+,1,35,34.25032,-84.13452
Brickhouse,"Brick Wall > Currahee Mountain > Georgia",https://www.mountainproject.com/route/106192484/brickhouse,1.2,-1,Trad,5.10+,1,40,34.5282,-83.3756
Julie,"Brick Wall > Currahee Mountain > Georgia",https://www.mountainproject.com/route/107489334/julie,1.3,-1,Sport,5.11a,1,,34.5282,-83.3756
Nooner,"Lost Wall > Georgia",https://www.mountainproject.com/route/106256052/nooner,1.0,-1,Trad,5.8,1,70,34.6669,-85.3712
Levitation,"Allenbrook > Metro-Atlanta Area > Georgia",https://www.mountainproject.com/route/108652882/levitation,1.0,-1,TR,"5.10a PG13",1,45,34.0101,-84.3552
"Baby Face","The Small Wall > Currahee Mountain > Georgia",https://www.mountainproject.com/route/108511260/baby-face,1.0,-1,Trad,"5.11a R",1,40,34.52749,-83.37601
Sassafras,"Tall Wall > Mount Yonah > Georgia",https://www.mountainproject.com/route/118114981/sassafras,1.0,-1,Sport,5.9,1,30,34.63612,-83.71658
"The Iliad","Long Island > Metro-Atlanta Area > Georgia",https://www.mountainproject.com/route/112445040/the-iliad,1.0,-1,TR,5.9-,1,25,33.86766,-84.45312
"Knuckle biter","Indian Seats > Georgia",https://www.mountainproject.com/route/112145026/knuckle-biter,1.0,-1,TR,5.8-,1,20,34.25032,-84.13452
"Right Hand Man","Super Crack Area > Mount Yonah > Georgia",https://www.mountainproject.com/route/109896164/right-hand-man,1.0,-1,"Trad, TR",5.8,1,30,34.63601,-83.7164
"crew leader","Lost Wall > Georgia",https://www.mountainproject.com/route/107578335/crew-leader,1.0,-1,Trad,"5.8 R",1,35,34.6669,-85.3712
"Drop Zone","The Buzzard Wall > Currahee Mountain > Georgia",https://www.mountainproject.com/route/108522393/drop-zone,1.0,-1,Sport,5.11a,1,50,34.52793,-83.37525
"Battle of the Bulge","Slab Area > Currahee Mountain > Georgia",https://www.mountainproject.com/route/107494027/battle-of-the-bulge,1.0,-1,Sport,5.12,1,70,34.5294,-83.3759
"Garden Club","Lost Wall > Georgia",https://www.mountainproject.com/route/106256039/garden-club,1.0,-1,Trad,5.9+,1,120,34.6669,-85.3712
"Super Smooth","The Buzzard Wall > Currahee Mountain > Georgia",https://www.mountainproject.com/route/108522534/super-smooth,1.0,-1,Trad,5.11d,1,100,34.52793,-83.37525
"The Sentinel","Left Flank > Mount Yonah > Georgia",https://www.mountainproject.com/route/118115460/the-sentinel,1.0,-1,"Trad, TR",5.8,1,25,34.63585,-83.71653
"States of Mind","Left Flank > Mount Yonah > Georgia",https://www.mountainproject.com/route/118115490/states-of-mind,1.0,-1,"Trad, TR",5.8,1,25,34.63585,-83.71653
"Poison Ivy","White Wall > Mount Yonah > Georgia",https://www.mountainproject.com/route/118115310/poison-ivy,1.0,-1,"Trad, TR",5.8,1,30,34.63604,-83.71671
"Route Patrol","White Wall > Mount Yonah > Georgia",https://www.mountainproject.com/route/118115342/route-patrol,1.0,-1,Trad,5.9,1,35,34.63604,-83.71671
"Altered States","Left Flank > Mount Yonah > Georgia",https://www.mountainproject.com/route/118115481/altered-states,1.0,-1,"Trad, TR",5.9,1,25,34.63585,-83.71653
"Crowder's Route","Tall Wall > Mount Yonah > Georgia",https://www.mountainproject.com/route/118115204/crowders-route,1.0,-1,Trad,5.11,1,30,34.63612,-83.71658
"Currahee Reality","Brick Wall > Currahee Mountain > Georgia",https://www.mountainproject.com/route/107454243/currahee-reality,0.0,-1,Trad,5.10,1,15,34.5282,-83.3756
Crack,"The Boulder > Mount Yonah > Georgia",https://www.mountainproject.com/route/111944410/crack,-1.0,-1,Trad,5.11-,1,,34.6402,-83.7158
Nightmares,"Lost Wall > Georgia",https://www.mountainproject.com/route/107945219/nightmares,-1.0,-1,Trad,5.12a,1,50,34.6669,-85.3712
Paradigm,"Lost Wall > Georgia",https://www.mountainproject.com/route/107925237/paradigm,-1.0,-1,Sport,5.11c,1,50,34.6669,-85.3712
"Black Hole","Lost Wall > Georgia",https://www.mountainproject.com/route/107925633/black-hole,-1.0,-1,Trad,5.9+,1,30,34.6669,-85.3712
