Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Annunaki,"The Optimator > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105718786/annunaki,3.8,-1,Trad,5.11+,1,50,38.0758,-109.5948
Sinestra,"Original Meat Wall > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717544/sinestra,4.0,-1,Trad,5.11,1,170,38.1381,-109.58572
"Jupiter Crack","Sparks Wall > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/107516399/jupiter-crack,3.9,-1,Trad,5.11,1,130,38.04022,-109.59149
"Way Rambo","Way Rambo > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105718642/way-rambo,3.8,-1,Trad,5.12-,1,100,38.0368,-109.5774
"The Headache","Headache Area > Mount Carmel Tunnel > Zion National Park > Utah",https://www.mountainproject.com/route/105718186/the-headache,3.9,-1,Trad,5.10,3,380,37.21139,-112.95855
Smashmouth,"The Confluence > Zion National Park > Utah",https://www.mountainproject.com/route/106754188/smashmouth,3.9,-1,Trad,5.11,4,400,37.21192,-112.97002
Pente,"Reservoir Wall > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717391/pente,3.9,-1,Trad,5.11-,1,140,38.08285,-109.56278
"Slice and Dice","Way Rambo > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105818493/slice-and-dice,3.9,-1,Trad,5.12,1,60,38.0368,-109.5774
"The Coffin","Coffin Buttress > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105740048/the-coffin,3.8,-1,Trad,5.9,1,80,40.5739,-111.771
"North Face","Castleton Tower > Castle Valley > Moab Area > Utah",https://www.mountainproject.com/route/105717319/north-face,3.8,-1,Trad,5.11-,3,,38.651,-109.3678
"Arm and Hammer","Middle Bell Tower > Bell's Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105741977/arm-and-hammer,3.9,-1,Trad,5.10a/b,6,600,40.56302,-111.76855
Scarface,"Scarface > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717484/scarface,3.8,-1,Trad,5.11a/b,1,,38.06928,-109.55004
"Excuse Station","Reservoir Wall > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717409/excuse-station,3.9,-1,Trad,5.11,1,,38.08285,-109.56278
"Big Guy","Scarface > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105981715/big-guy,3.9,-1,Trad,5.11-,1,120,38.06928,-109.55004
"Jolly Rancher","Pistol Whipped > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717571/jolly-rancher,3.9,-1,Trad,5.10,1,,38.00828,-109.58715
"Spaghetti Western","Pistol Whipped > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717472/spaghetti-western,3.9,-1,Trad,5.11,1,,38.00828,-109.58715
"King Cat","Cat Wall > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717499/king-cat,3.9,-1,Trad,5.11+,1,,38.09105,-109.56277
"9 Lives","Cat Wall > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717712/9-lives,3.9,-1,Trad,5.11c,1,120,38.09105,-109.56277
S-Direct,"The Thumb Area > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105740654/s-direct,3.8,-1,Trad,"5.9+ R",7,800,40.5746,-111.7574
Squawstruck,"Squaw Peak > Rock Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/106897735/squawstruck,3.4,-1,Sport,5.11a/b,22,1900,40.27201,-111.61624
"Quarter of a Man","Battle of the Bulge Buttress > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717466/quarter-of-a-man,3.9,-1,Trad,5.11+,1,120,38.03837,-109.54917
"Triple Overhangs","Summit Wall > Lone Peak Cirque > Wasatch Range > Utah",https://www.mountainproject.com/route/105741389/triple-overhangs,3.8,-1,"Trad, Alpine",5.10a,4,550,40.52645,-111.75527
"Huecos Rancheros","Namaste Wall > South Fork of Taylor > Kolob Canyon > Zion National Park > Utah",https://www.mountainproject.com/route/105718117/huecos-rancheros,3.8,-1,Sport,5.12b,1,150,37.45133,-113.16338
"The Big Baby","Battle of the Bulge Buttress > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105867934/the-big-baby,3.8,-1,Trad,5.11,1,110,38.03837,-109.54917
"In Search Of Suds","Washer Woman > Island In The Sky > Moab Area > Utah",https://www.mountainproject.com/route/105717622/in-search-of-suds,3.8,-1,Trad,5.10+,6,,38.39059,-109.83879
Sasquatch,"Pentapitch Area > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105739898/sasquatch,3.8,-1,Trad,5.9+,1,,40.56859,-111.73767
"Enter the Dragon","Dragon Arch > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/106613481/enter-the-dragon,3.8,-1,Trad,5.11-,3,300,40.57426,-111.76793
"1/2 Route","Namaste Wall > South Fork of Taylor > Kolob Canyon > Zion National Park > Utah",https://www.mountainproject.com/route/105717895/12-route,3.7,-1,Sport,5.10+,1,80,37.45133,-113.16338
"Touchstone Wall","Cerberus Gendarme > Zion National Park > Utah",https://www.mountainproject.com/route/105717787/touchstone-wall,3.6,-1,"Trad, Aid","5.9 C2",8,820,37.27435,-112.94437
"Goodro's Wall","Storm Mountain Island > Storm Mountain Picnic Area > Big Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105739892/goodros-wall,3.7,-1,Trad,5.10c,1,,40.6239,-111.7446
"Johnny Cat","Cat Wall > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105883364/johnny-cat,3.8,-1,Trad,5.11+,1,50,38.09105,-109.56277
"Kor-Ingalls Route","Castleton Tower > Castle Valley > Moab Area > Utah",https://www.mountainproject.com/route/105717289/kor-ingalls-route,3.4,-1,Trad,5.9+,4,,38.651,-109.3678
"4 x 4","4X4 > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105718387/4-x-4,3.8,-1,Trad,5.11-,1,80,38.0733,-109.5813
"Top Sirloin","2nd Meat Wall > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105718297/top-sirloin,3.8,-1,Trad,5.11,1,115,38.1302,-109.5862
Bongeater,"Bongeater Buttress > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105741173/bongeater,3.7,-1,Trad,5.10d,1,80,40.5747,-111.7734
"Mexican Crack","Crescent Crack Buttress > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105740603/mexican-crack,3.7,-1,Trad,5.10a,1,90,40.5733,-111.771
"T-Bones Tonight","2nd Meat Wall > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105718810/t-bones-tonight,3.8,-1,Trad,5.12-,1,100,38.1302,-109.5862
Polygrip,"Broken Tooth > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105718111/polygrip,3.8,-1,Trad,5.11+,1,100,38.10072,-109.56618
"Coyne Crack","Supercrack Buttress > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717343/coyne-crack,3.7,-1,Trad,5.11d,1,,38.03635,-109.54552
"Blue Sun","Way Rambo > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105718435/blue-sun,3.6,-1,Trad,5.10-,1,70,38.0368,-109.5774
"Center Thumb","South Summit Wall > Lone Peak Cirque > Wasatch Range > Utah",https://www.mountainproject.com/route/105741161/center-thumb,3.7,-1,"Trad, Alpine",5.9,5,400,40.52551,-111.7558
Monkeyfinger,"Temple of Sinawava > Zion National Park > Utah",https://www.mountainproject.com/route/105717820/monkeyfinger,3.7,-1,Trad,5.12,9,900,37.28494,-112.94922
"Rock Lobster","Broken Tooth > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105718087/rock-lobster,3.8,-1,Trad,5.11b,1,115,38.10072,-109.56618
"M.C.'s Hammer","Cliffs of Insanity > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/106590879/mcs-hammer,3.8,-1,Trad,5.11-,1,100,38.15145,-109.59836
"Honeymoon Chimney","The Priest > Castle Valley > Moab Area > Utah",https://www.mountainproject.com/route/105717292/honeymoon-chimney,3.7,-1,Trad,5.11a,4,,38.6588,-109.3691
Gunsmoke,"Maverick Buttress > Long Canyon > Potash Road > Moab Area > Utah",https://www.mountainproject.com/route/105717607/gunsmoke,3.8,-1,Trad,5.11a,1,,38.54492,-109.69654
"Tick Fever","Wheeler-Newsome Wall > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105741317/tick-fever,3.8,-1,Trad,5.11a,1,80,40.57374,-111.76967
"Warm-Up Handcrack","Reservoir Wall > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105718687/warm-up-handcrack,3.7,-1,Trad,5.10,1,100,38.08285,-109.56278
"Equipment Overhang","Dihedrals Area > Gate Buttress > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105741164/equipment-overhang,3.7,-1,Trad,5.11a,1,70,40.57311,-111.75298
"License To Thrill","The Membrane > American Fork Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105739946/license-to-thrill,3.7,-1,Sport,5.11c,1,80,40.44666,-111.68668
"Layaway Plan","Way Rambo > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105718432/layaway-plan,3.7,-1,Trad,5.11+,1,100,38.0368,-109.5774
"Dos Hermanos","Donnelly Canyon > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717532/dos-hermanos,3.7,-1,Trad,5.11+,1,,38.0398,-109.5436
"Living On The Edge","Aftershock Wall > Island In The Sky > Snow Canyon State Park > Saint George > Utah",https://www.mountainproject.com/route/105718216/living-on-the-edge,3.7,-1,Trad,5.10c,4,450,37.19325,-113.64508
"Pigs On The Wing","The Wall > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105895467/pigs-on-the-wing,3.8,-1,Trad,5.11,1,90,38.17139,-109.59666
"Banana Dance","Turtle Wall > Saint George > Utah",https://www.mountainproject.com/route/106375869/banana-dance,3.7,-1,Sport,5.11d,1,40,37.1498,-113.61205
"Vision Quest","The Bridger Jacks > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717655/vision-quest,3.7,-1,Trad,"5.10d PG13",4,450,38.08825,-109.60042
"The Flakes","East Gate Buttress > Gate Buttress > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/106263209/the-flakes,3.7,-1,Trad,5.10b,2,200,40.57387,-111.75163
49,"The Minimum Crag > Right Fork > Maple Canyon > Utah",https://www.mountainproject.com/route/106001020/49,3.7,-1,Sport,5.12a,1,80,39.5622,-111.6906
"Green Monster","Green Monster Slab > Rock Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105741686/green-monster,3.7,-1,"Trad, TR",5.9,1,100,40.2651,-111.6222
"Gordon's Hangover","Green Adjective Gully > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105740096/gordons-hangover,3.7,-1,Trad,5.9+,1,150,40.5741,-111.7543
"Slot Machine","Reservoir Wall > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105718171/slot-machine,3.7,-1,Trad,5.11b/c,1,140,38.08285,-109.56278
"unnamed classic hand crack aka Gold Crown","Broken Tooth > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105718114/unnamed-classic-hand-crack-aka-gold-crown,3.7,-1,Trad,5.11-,1,120,38.10072,-109.56618
Pentapitch,"Pentapitch Area > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105739895/pentapitch,3.5,-1,Trad,5.8,5,,40.56859,-111.73767
"Broken Tooth","Broken Tooth > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105883194/broken-tooth,3.9,-1,Trad,5.12-,1,100,38.10072,-109.56618
Teeanova,"Hard Rock > American Fork Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/106194324/teeanova,3.7,-1,Sport,5.12a,1,70,40.4507,-111.6717
"Heretic Wisdom","The Wailing Wall > Welcome Springs > Saint George > Utah",https://www.mountainproject.com/route/106359961/heretic-wisdom,3.7,-1,Sport,5.12a/b,1,50,37.10106,-113.89944
Orgasmo,"The Pipe Dream > Right Fork > Maple Canyon > Utah",https://www.mountainproject.com/route/105741119/orgasmo,3.7,-1,Sport,5.12c,1,90,39.5657,-111.6964
"Satan's Corner","Dihedrals Area > Gate Buttress > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105740510/satans-corner,3.6,-1,Trad,5.8,2,100,40.57311,-111.75298
"Deseret Moon","Cat Wall > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105718189/deseret-moon,3.7,-1,Trad,5.11,1,140,38.09105,-109.56277
Babalishes,"The Betagraph > Logan > Wasatch Range > Utah",https://www.mountainproject.com/route/106191104/babalishes,3.7,-1,Sport,5.10d,1,70,41.80111,-111.63692
"Whale's Back","Technicolor Wall > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105795287/whales-back,3.7,-1,Trad,5.10+,1,120,38.05715,-109.58647
"Brush Painted Datsun","Day Canyon Cragging Routes > Day Canyon > Potash Road > Moab Area > Utah",https://www.mountainproject.com/route/105718138/brush-painted-datsun,3.7,-1,Trad,5.10b/c,1,70,38.56973,-109.66167
"The Green Adjective","Green Adjective Gully > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105740051/the-green-adjective,3.6,-1,Trad,5.9+,3,250,40.5741,-111.7543
"Speaking In Tongues","The Cathedral > Welcome Springs > Saint George > Utah",https://www.mountainproject.com/route/105840931/speaking-in-tongues,3.7,-1,Sport,5.12b,1,65,37.10116,-113.89875
"Crack Attack","Battle of the Bulge Buttress > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717334/crack-attack,3.6,-1,Trad,5.11-,1,,38.03837,-109.54917
"Dost Mitra","Namaste Wall > South Fork of Taylor > Kolob Canyon > Zion National Park > Utah",https://www.mountainproject.com/route/107312510/dost-mitra,3.6,-1,Sport,5.11a/b,1,100,37.45133,-113.16338
"Private Pizza","Private Pizza Wall > Lower Buckhorn > Buckhorn Wash > San Rafael Swell - North > San Rafael Swell > Utah",https://www.mountainproject.com/route/106065612/private-pizza,3.6,-1,Trad,5.9,1,70,39.11216,-110.6767
"Black Uhuru","Scarface > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105718036/black-uhuru,3.6,-1,Trad,5.10+,1,120,38.06928,-109.55004
Sessions,"Stone Garden > Uinta Mountains > Utah",https://www.mountainproject.com/route/105741371/sessions,3.8,-1,Sport,5.12a,1,60,40.74985,-110.87912
"All Chalk And No Action","Green Adjective Gully > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105741905/all-chalk-and-no-action,3.6,-1,Sport,5.12a,1,60,40.5741,-111.7543
"Ashtar Command","Ataxia Tower > Mount Carmel Tunnel > Zion National Park > Utah",https://www.mountainproject.com/route/105792804/ashtar-command,3.5,-1,Trad,5.9,2,250,37.21139,-112.95855
"Flakes of Wrath","Wall Street > Potash Road > Moab Area > Utah",https://www.mountainproject.com/route/105717511/flakes-of-wrath,3.5,-1,"Trad, TR",5.9+,1,,38.54669,-109.59961
"Generic Crack","Donnelly Canyon > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717328/generic-crack,3.4,-1,Trad,5.10-,1,,38.0398,-109.5436
"The Wave","Supercrack Buttress > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717529/the-wave,3.6,-1,Trad,5.10+,1,120,38.03635,-109.54552
"Miss Kitty Likes It That Way","Maverick Buttress > Long Canyon > Potash Road > Moab Area > Utah",https://www.mountainproject.com/route/105718273/miss-kitty-likes-it-that-way,3.6,-1,Trad,5.11+,1,70,38.54492,-109.69654
Swedin-Ringle,"Battle of the Bulge Buttress > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717469/swedin-ringle,3.5,-1,Trad,5.12-,1,,38.03837,-109.54917
"Astro Lad","Wall Street > Potash Road > Moab Area > Utah",https://www.mountainproject.com/route/105717901/astro-lad,3.6,-1,"Trad, TR",5.11a,1,60,38.54669,-109.59961
"Winds of Fire","Hard Rock > American Fork Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/106003242/winds-of-fire,3.5,-1,Sport,5.10a,1,100,40.4507,-111.6717
"Isotoner Moaner","Division Wall > American Fork Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105739958/isotoner-moaner,3.6,-1,Sport,5.12b,1,,40.4503,-111.668
"Fails of Power","Cerberus Gendarme > Zion National Park > Utah",https://www.mountainproject.com/route/105792792/fails-of-power,3.6,-1,Trad,5.11c,2,80,37.27435,-112.94437
"Sig Sauer","Pistol Whipped > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105718735/sig-sauer,3.6,-1,Trad,5.12a,1,70,38.00828,-109.58715
"Bunny Slope","Critic's Choice > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105930583/bunny-slope,3.5,-1,Trad,5.9,1,140,38.02769,-109.60935
"Comfortably Numb","The Wall > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/106179143/comfortably-numb,3.6,-1,Trad,5.10,1,160,38.17139,-109.59666
Sorrow,"The Wall > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105882470/sorrow,3.6,-1,Trad,5.11,1,110,38.17139,-109.59666
"Pocket  Rocket","Day Canyon Cragging Routes > Day Canyon > Potash Road > Moab Area > Utah",https://www.mountainproject.com/route/106297965/pocket-rocket,3.5,-1,Sport,5.10c,1,65,38.56973,-109.66167
"Ice Cream Parlor Crack","Ice Cream Parlor > Kane Springs Canyon > Moab Area > Utah",https://www.mountainproject.com/route/105718264/ice-cream-parlor-crack,3.5,-1,Trad,5.11-,1,70,38.5092,-109.5995
"High Dive","Glass Ocean and Environs > Big Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105740519/high-dive,3.6,-1,Trad,5.9+,2,150,40.61981,-111.74575
"Battle of the Bulge","Battle of the Bulge Buttress > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717331/battle-of-the-bulge,3.5,-1,Trad,5.11,1,,38.03837,-109.54917
Medussa,"Tower One > Hellgate Cliffs > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105949830/medussa,3.8,-1,Sport,5.11b/c,1,80,40.59015,-111.64812
"Simple Simon","Super Bowl Wall > Rock Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/106111104/simple-simon,3.6,-1,Sport,5.11b,1,30,40.2667,-111.6263
"Functional Idiot","The Minimum Crag > Right Fork > Maple Canyon > Utah",https://www.mountainproject.com/route/105741110/functional-idiot,3.6,-1,Sport,5.12b,1,90,39.5622,-111.6906
"After The Fall","Green Adjective Gully > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105859843/after-the-fall,3.5,-1,Trad,5.9,1,100,40.5741,-111.7543
"Serrator Crack","Way Rambo > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105800700/serrator-crack,3.5,-1,Trad,5.11-,1,70,38.0368,-109.5774
"3AM Crack","Supercrack Buttress > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717766/3am-crack,3.5,-1,Trad,5.10,1,100,38.03635,-109.54552
"Middle Crack","Reservoir Wall > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/106017548/middle-crack,3.6,-1,Trad,5.12-,1,60,38.08285,-109.56278
"Zoaster Toaster","The Minimum Crag > Right Fork > Maple Canyon > Utah",https://www.mountainproject.com/route/105808831/zoaster-toaster,3.5,-1,Sport,5.11d,1,90,39.5622,-111.6906
"Space Lord","The Minimum Crag > Right Fork > Maple Canyon > Utah",https://www.mountainproject.com/route/105741104/space-lord,3.5,-1,Sport,5.12c,1,90,39.5622,-111.6906
"Dry Times","The Pipe Dream > Right Fork > Maple Canyon > Utah",https://www.mountainproject.com/route/105741122/dry-times,3.5,-1,Sport,5.12a,1,90,39.5657,-111.6964
"Run Like Hell","The Wall > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/106312281/run-like-hell,3.5,-1,Trad,5.10,1,70,38.17139,-109.59666
"3 Strikes You're Out","Battle of the Bulge Buttress > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717358/3-strikes-youre-out,3.5,-1,Trad,5.11,1,90,38.03837,-109.54917
"Lonely Vigil","Lighthouse Tower > River Road > Moab Area > Utah",https://www.mountainproject.com/route/105717637/lonely-vigil,3.5,-1,Trad,5.10,5,350,38.64848,-109.47118
"The Sickle","Original Meat Wall > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717613/the-sickle,3.5,-1,Trad,5.10,1,,38.1381,-109.58572
"Tequila Sunrise","Maverick Buttress > Long Canyon > Potash Road > Moab Area > Utah",https://www.mountainproject.com/route/105717676/tequila-sunrise,3.5,-1,Trad,5.10+,1,80,38.54492,-109.69654
"Static Cling","Wall Street > Potash Road > Moab Area > Utah",https://www.mountainproject.com/route/105939455/static-cling,3.5,-1,Trad,5.11-,1,70,38.54669,-109.59961
"East Face (Sunflower Tower)","The Bridger Jacks > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717769/east-face-sunflower-tower,3.5,-1,Trad,5.10+,3,250,38.08825,-109.60042
"Blue Gramma","Blue Gramma Cliff > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105811846/blue-gramma,3.5,-1,Trad,5.11,1,80,38.02641,-109.5388
"Pocketline to the Moon","The Wailing Wall > Welcome Springs > Saint George > Utah",https://www.mountainproject.com/route/106386642/pocketline-to-the-moon,3.5,-1,Sport,5.11c,1,115,37.10106,-113.89944
"Stop that Terrain","The Dry Wall > Echo Canyon > Utah",https://www.mountainproject.com/route/106187114/stop-that-terrain,3.5,-1,Sport,5.12b,1,80,41.00224,-111.38981
"Right Chimney","The Three Penguins > Arches National Park > Moab Area > Utah",https://www.mountainproject.com/route/105718000/right-chimney,3.4,-1,Trad,5.10+,2,150,38.61925,-109.61802
"Bad Rad Duality","Supercrack Buttress > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717760/bad-rad-duality,3.5,-1,Trad,5.10+,1,120,38.03635,-109.54552
Anasazi,"Supercrack Buttress > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717406/anasazi,3.5,-1,Trad,5.11-,1,120,38.03635,-109.54552
"Black Corner","Battle of the Bulge Buttress > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717355/black-corner,3.5,-1,Trad,5.11,1,,38.03837,-109.54917
"Disco Duck","Waterfront, The > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105741404/disco-duck,3.4,-1,Trad,5.10a,1,70,40.5739,-111.7562
"Cave Route","Battle of the Bulge Buttress > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717361/cave-route,3.4,-1,Trad,5.10d,1,,38.03837,-109.54917
"Squeeze Play","Cerberus Gendarme > Zion National Park > Utah",https://www.mountainproject.com/route/105792795/squeeze-play,3.4,-1,Trad,5.10a,1,80,37.27435,-112.94437
"Desert Shield","Desert Shield Buttress > Zion National Park > Utah",https://www.mountainproject.com/route/105717934/desert-shield,3.8,-1,"Trad, Aid","5.11a C3",9,1000,37.27624,-112.94516
"The Hitchhiker","Windshield Wiper Wall > Maple Canyon Road > Maple Canyon > Utah",https://www.mountainproject.com/route/107603650/the-hitchhiker,3.4,-1,Sport,5.11c,1,125,39.55516,-111.67382
"Dry Spunk","The Pipe Dream > Right Fork > Maple Canyon > Utah",https://www.mountainproject.com/route/106004012/dry-spunk,3.4,-1,Sport,5.11c,1,85,39.5657,-111.6964
Puma,"Cat Wall > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717775/puma,3.4,-1,Trad,5.11+,1,,38.09105,-109.56277
"Black Monday","S-Curve - Lower > S-Curves > Big Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105740930/black-monday,3.3,-1,Sport,5.11a,1,70,40.63387,-111.72201
"Naked Nebula","White Wave Wall > American Fork Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105741125/naked-nebula,3.4,-1,Sport,5.12a,1,70,40.4507,-111.6711
"Jane Fonda's Total Body Workout","Battle of the Bulge Buttress > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717574/jane-fondas-total-body-workout,3.4,-1,Trad,5.11b,1,,38.03837,-109.54917
Half-A-Finger,"Dihedrals Area > Gate Buttress > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105740039/half-a-finger,3.4,-1,Trad,5.9+,1,80,40.57311,-111.75298
"Gordon's Direct","Green Adjective Gully > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105741215/gordons-direct,3.4,-1,"Trad, TR","5.11b R",1,80,40.5741,-111.7543
