Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Plumb Line","Plumb Line Crag > Vedauwoo > Wyoming",https://www.mountainproject.com/route/105764358/plumb-line,3.5,-1,Trad,5.9+,1,40,41.15662,-105.32649
Gaucho,"Zorro Area > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/105841216/gaucho,3.5,-1,Sport,5.10d,1,70,42.5797,-108.7168
"Hot Tamale Baby","D. Hot Tamale Wall > The Main Wall > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/105863234/hot-tamale-baby,3.5,-1,Sport,5.12a,1,70,42.58489,-108.73638
Fantasia,"Poland Hill > Vedauwoo > Wyoming",https://www.mountainproject.com/route/105753475/fantasia,3.5,-1,Trad,5.9,1,,41.16696,-105.39746
Thor,"World Domination > Mondo Beyondo > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/105956413/thor,3.5,-1,Sport,5.10a,1,70,44.13034,-107.2571
"More Funky Than Gunky","Camel Jockey > Sinks Canyon > Lander Area > Wyoming",https://www.mountainproject.com/route/105827721/more-funky-than-gunky,3.5,-1,Sport,5.9,1,70,42.74111,-108.83388
"South Buttress","Pingora > Cirque of the Towers > Wind River Range > Wyoming",https://www.mountainproject.com/route/105827746/south-buttress,3.3,-1,"Trad, Alpine",5.8,4,500,42.7789,-109.226
"Wyoming Flower Child","Sector Shinto > French Cattle Ranch > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/105856800/wyoming-flower-child,3.5,-1,Sport,5.11d,1,70,44.14653,-107.25807
"The Devil Wears Spurs","C. Wild Horses Wall > The Main Wall > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/105857631/the-devil-wears-spurs,3.5,-1,Sport,5.10d,1,70,42.58499,-108.7366
"Zombie Leprachauns","Wall of Denial > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/107707326/zombie-leprachauns,3.5,-1,Sport,5.11d,1,80,44.09938,-107.28902
"Dope Shinto","Sector Shinto > French Cattle Ranch > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/105856679/dope-shinto,3.5,-1,Sport,5.12a,1,70,44.14653,-107.25807
"Hell Yes I want Cheesy Poofs","The Back Forty > French Cattle Ranch > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106537679/hell-yes-i-want-cheesy-poofs,3.5,-1,Sport,5.11c,1,90,44.1485,-107.25814
"Currey's Diagonal","Holdout > Vedauwoo > Wyoming",https://www.mountainproject.com/route/105752236/curreys-diagonal,3.4,-1,Trad,5.10,1,,41.15735,-105.37372
"School's Out","Slavery Wall > Mondo Beyondo > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/105846613/schools-out,3.4,-1,Sport,5.10+,1,75,44.13247,-107.25718
"Captain Nemo","Nautilus > Vedauwoo > Wyoming",https://www.mountainproject.com/route/105764748/captain-nemo,3.3,-1,Trad,5.10d,2,80,41.15478,-105.37467
"Guide's Wall","Cascade Canyon > Grand Teton National Park > Wyoming",https://www.mountainproject.com/route/105804246/guides-wall,3.3,-1,"Trad, Alpine",5.8,6,,43.7628,-110.746
"MRC Direct","Old Easy > Vedauwoo > Wyoming",https://www.mountainproject.com/route/105751435/mrc-direct,3.4,-1,Trad,5.9,2,,41.16295,-105.3713
"Minor Dihedral","Haystack Mountain > Deep Lake Area > Wind River Range > Wyoming",https://www.mountainproject.com/route/105827766/minor-dihedral,3.6,-1,"Trad, Alpine",5.9,10,1000,42.73004,-109.17068
Cupcake,"Nautilus > Vedauwoo > Wyoming",https://www.mountainproject.com/route/105814053/cupcake,3.3,-1,"Trad, Boulder","5.10 V1",1,25,41.15478,-105.37467
"The Eldorado Coral Club","Big Kahuna Pillar > French Cattle Ranch > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106225449/the-eldorado-coral-club,3.4,-1,Sport,5.10+,1,100,44.1479,-107.2578
"Full Charge","Full Charge Crag > Lake Point > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/108209091/full-charge,3.7,-1,Sport,5.11+,1,80,44.15558,-107.23337
"Claim Jumper","2. Claim Jumper > 2. Central (Blooming Rose, Claim Jumper, Saddle Tramp) > OK Corral > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/105841382/claim-jumper,3.4,-1,Sport,5.10c,1,60,42.57322,-108.71448
"Wagon Wheel of Death","Slavery Wall > Mondo Beyondo > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106198625/wagon-wheel-of-death,3.5,-1,Sport,5.11b/c,1,100,44.13247,-107.25718
"El Cracko Diablo","South and East Faces > Devils Tower > Wyoming",https://www.mountainproject.com/route/105715556/el-cracko-diablo,3.2,-1,Trad,5.8,2,,44.58992,-104.71549
"Boob Loob","1. Diamonds in the Rain > 3. Right Side (Diamonds, La Vaca, Pronghorn, Rodeo Drive) > OK Corral > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/106081874/boob-loob,3.4,-1,Sport,5.10b,1,75,42.57293,-108.7139
"Bikini Girls with Machine Guns","Vietnam > Valhalla > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/105847535/bikini-girls-with-machine-guns,3.3,-1,Sport,5.11a/b,1,50,44.13974,-107.25794
"Diamonds and Rain","1. Diamonds in the Rain > 3. Right Side (Diamonds, La Vaca, Pronghorn, Rodeo Drive) > OK Corral > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/106517680/diamonds-and-rain,3.3,-1,Sport,5.12a,1,45,42.57293,-108.7139
"Death Flake from HELL","Wall of Denial > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106818379/death-flake-from-hell,3.3,-1,Sport,5.10a,1,90,44.09938,-107.28902
"Beer Bong","Dream Land > Mondo Beyondo > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/105846621/beer-bong,3.3,-1,Sport,5.10b,1,80,44.13293,-107.25738
"Mr. Clean","West Face > Devils Tower > Wyoming",https://www.mountainproject.com/route/105715574/mr-clean,3.9,-1,Trad,5.11a,3,500,44.5904,-104.71681
"Cowboy Poetry","G. Cowboy Poetry > The Main Wall > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/105851631/cowboy-poetry,3.5,-1,Sport,5.12b,1,80,42.58498,-108.73151
"Winchester Pump","3. Saddle Tramp > 2. Central (Blooming Rose, Claim Jumper, Saddle Tramp) > OK Corral > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/105841390/winchester-pump,3.3,-1,Sport,5.11a,1,65,42.57363,-108.71527
"Godfather 2","The Godfather Boulder > Leigh Creek > Old Road Crags > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106499931/godfather-2,3.3,-1,Sport,5.11a,1,60,44.08252,-107.30275
"New Wave","East and Northeast Buttress Approach > Devils Tower > Wyoming",https://www.mountainproject.com/route/105715082/new-wave,3.2,-1,Trad,5.10a,2,220,44.5911,-104.71442
Limestoned,"Home Alone > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/105853353/limestoned,3.3,-1,Sport,5.11a,1,60,44.08704,-107.31112
"Vitamin K","Drugs and Sex > Valhalla > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/107755077/vitamin-k,3.6,-1,Sport,5.12a/b,1,80,44.13667,-107.25772
"Court and Spark","Lower Remuda > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/106020011/court-and-spark,3.6,-1,Sport,5.12b,1,,42.59215,-108.73721
"All He's Ever Gonna Have","The Aspen Glade > Aspen Glade > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/110803176/all-hes-ever-gonna-have,3.2,-1,Sport,5.10a,1,60,42.5925,-108.7434
"Butch Pocket and the Sundance Pump","Gun Street Wall > Aspen Glade > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/106885267/butch-pocket-and-the-sundance-pump,3.5,-1,Sport,5.12a,1,50,42.5928,-108.7413
Wotai,"The Erratic > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/105862083/wotai,3.2,-1,Sport,5.10d,1,70,42.5904,-108.7396
Finally,"Nautilus > Vedauwoo > Wyoming",https://www.mountainproject.com/route/105751387/finally,3.2,-1,Trad,5.9,1,,41.15478,-105.37467
"The Grand Traverse","Nautilus > Vedauwoo > Wyoming",https://www.mountainproject.com/route/105751804/the-grand-traverse,3.2,-1,Trad,5.10c,1,,41.15478,-105.37467
"Crossbow Chaos Theory","Big Kahuna Pillar > French Cattle Ranch > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/107199345/crossbow-chaos-theory,3.2,-1,Sport,5.11a,1,90,44.1479,-107.2578
"Le Petit Arbre","Lower Blair I > Lower Blair I, II, III, and vicinity > Blair (overview) > Vedauwoo > Wyoming",https://www.mountainproject.com/route/105764364/le-petit-arbre,3.2,-1,Trad,5.8,2,90,41.18963,-105.38811
"Red Rider","3. Saddle Tramp > 2. Central (Blooming Rose, Claim Jumper, Saddle Tramp) > OK Corral > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/105841386/red-rider,3.2,-1,Sport,5.10a,1,65,42.57363,-108.71527
"Pussy Control","Vietnam > Valhalla > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106553547/pussy-control,3.2,-1,Sport,5.11a,1,60,44.13974,-107.25794
"Insane Hound Posse","Wall of Denial > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106199504/insane-hound-posse,3.2,-1,Sport,5.10b,1,80,44.09938,-107.28902
"Pooh Corner","Reynolds Hill > Vedauwoo > Wyoming",https://www.mountainproject.com/route/105755986/pooh-corner,3.2,-1,Trad,5.10b,2,,41.17386,-105.35395
"Rooster Cogburn","4. Rodeo Drive > 3. Right Side (Diamonds, La Vaca, Pronghorn, Rodeo Drive) > OK Corral > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/107265899/rooster-cogburn,3.2,-1,Sport,5.11d,1,50,42.57254,-108.71279
"The Grand Traverse","Grand Teton > Grand Teton National Park > Wyoming",https://www.mountainproject.com/route/106565238/the-grand-traverse,3.9,-1,"Trad, Alpine",5.8,1,12000,43.74092,-110.80253
"Broken Tree","East and Northeast Buttress Approach > Devils Tower > Wyoming",https://www.mountainproject.com/route/105715166/broken-tree,3.2,-1,Trad,5.10b,2,270,44.5911,-104.71442
"Face Melter Roof","Drugs and Sex > Valhalla > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106820788/face-melter-roof,3.2,-1,Sport,5.11c,1,90,44.13667,-107.25772
"The Gooey Grasshopper","The Cobra > Lake Point > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/107755206/the-gooey-grasshopper,3.6,-1,Sport,5.11d,1,75,44.1572,-107.2334
"The Cloud Peak Vista Traverse Company","Whiny Baby Wall > French Cattle Ranch > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106820240/the-cloud-peak-vista-traverse-company,3.1,-1,Sport,5.11a,1,,44.14978,-107.2572
"La Vaca Peligrosa","2. La Vaca > 3. Right Side (Diamonds, La Vaca, Pronghorn, Rodeo Drive) > OK Corral > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/105869766/la-vaca-peligrosa,3.1,-1,Sport,5.8,1,,42.57277,-108.7134
"Great White Buffalo","Rusty Cage > Mondo Beyondo > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/105856713/great-white-buffalo,3.1,-1,Sport,5.11b,1,50,44.13192,-107.25715
"Pocket Hero","The Erratic > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/110905152/pocket-hero,3.1,-1,Sport,5.10b,1,40,42.5904,-108.7396
"Ice Station Zebra","The Ice Plant > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106242043/ice-station-zebra,3.1,-1,Sport,5.10c,2,100,44.10009,-107.28914
"Big Yellow Butterfly","Superratic Pillar > Valhalla > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106254343/big-yellow-butterfly,3.1,-1,Sport,5.11a,1,100,44.14307,-107.25786
"Pump Me Like a Shotgun","Munitions Roof > Valhalla > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/105956228/pump-me-like-a-shotgun,3.6,-1,Sport,5.11d,1,80,44.13974,-107.25794
"Take Your Hat Off","G. Cowboy Poetry > The Main Wall > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/105851716/take-your-hat-off,3.1,-1,Sport,5.10b,1,60,42.58498,-108.73151
"Blue Moon","Killer Cave > Sinks Canyon > Lander Area > Wyoming",https://www.mountainproject.com/route/105827650/blue-moon,3.1,-1,Sport,5.12a,1,80,42.74193,-108.83178
"Back to Bucket Country","Beehive Buttress > Vedauwoo > Wyoming",https://www.mountainproject.com/route/107579752/back-to-bucket-country,3.0,-1,Sport,5.8-,1,90,41.2285,-105.4085
"Godfather 1","The Godfather Boulder > Leigh Creek > Old Road Crags > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106499917/godfather-1,3.1,-1,Sport,5.10c,1,60,44.08252,-107.30275
"Number One Enemy (AKA: Popsicle Sandwich)","Slavery Wall > Mondo Beyondo > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/107181611/number-one-enemy-aka-popsicle-sandwich,3.1,-1,Sport,5.11a,1,70,44.13247,-107.25718
"Elmo's Fish","Killer Cave > Sinks Canyon > Lander Area > Wyoming",https://www.mountainproject.com/route/105827659/elmos-fish,3.1,-1,Sport,5.10d,1,70,42.74193,-108.83178
"Satterfield's Crack","Walt's Wall > Vedauwoo > Wyoming",https://www.mountainproject.com/route/105751159/satterfields-crack,3.0,-1,Trad,5.8,1,,41.16186,-105.3763
"Character Witness","Home Alone > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/105853365/character-witness,3.1,-1,Sport,5.11a,1,70,44.08704,-107.31112
"Dirt Gator","The Cobra > Lake Point > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/107755218/dirt-gator,3.0,-1,Sport,5.10b,1,70,44.1572,-107.2334
"Wine and Roses","Wine and Roses > Fremont Canyon > Wyoming",https://www.mountainproject.com/route/105828723/wine-and-roses,4.0,-1,Trad,5.11a,1,90,42.46729,-106.80228
"Easy Ridin'","F. Rode Hard Wall > The Main Wall > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/106543023/easy-ridin,3.0,-1,Sport,5.10d,1,45,42.5845,-108.73338
"Baxter's Pinnacle - South Ridge","Cascade Canyon > Grand Teton National Park > Wyoming",https://www.mountainproject.com/route/106003201/baxters-pinnacle-south-ridge,2.9,-1,"Trad, Alpine",5.9,5,400,43.7628,-110.746
"Duck Soup","Scud Wall > Sinks Canyon > Lander Area > Wyoming",https://www.mountainproject.com/route/105827358/duck-soup,3.0,-1,Sport,5.9,1,70,42.74191,-108.83072
"Action Candy","Killer Cave > Sinks Canyon > Lander Area > Wyoming",https://www.mountainproject.com/route/105827646/action-candy,3.0,-1,Sport,5.10a,1,80,42.74193,-108.83178
"Wu-Tang's Wild Shinto Ride","Sector Shinto > French Cattle Ranch > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/108356118/wu-tangs-wild-shinto-ride,3.4,-1,Sport,5.12a,1,80,44.14653,-107.25807
Fallout,"Coke Bottle > Vedauwoo > Wyoming",https://www.mountainproject.com/route/105763668/fallout,3.2,-1,Trad,5.9,1,90,41.16185,-105.37553
"Lower Progressive","Nautilus > Vedauwoo > Wyoming",https://www.mountainproject.com/route/105751375/lower-progressive,2.9,-1,Trad,5.9+,1,,41.15478,-105.37467
"Harvest Moon","Killer Cave > Sinks Canyon > Lander Area > Wyoming",https://www.mountainproject.com/route/105827655/harvest-moon,2.9,-1,Sport,5.11a,1,80,42.74193,-108.83178
"Purple Galaxy","Purple Galaxy > Sinks Canyon > Lander Area > Wyoming",https://www.mountainproject.com/route/105827556/purple-galaxy,3.7,-1,Sport,5.12a,1,90,42.74003,-108.84134
"Corner Drug","Addiction > Sinks Canyon > Lander Area > Wyoming",https://www.mountainproject.com/route/105827628/corner-drug,2.9,-1,Sport,5.11a,1,70,42.74091,-108.83616
"Strawberry Jam","Crystal Freeway > Vedauwoo > Wyoming",https://www.mountainproject.com/route/105752185/strawberry-jam,3.4,-1,Trad,5.8,2,,41.16452,-105.37205
Labyrinth,"Reynolds Hill > Vedauwoo > Wyoming",https://www.mountainproject.com/route/105895689/labyrinth,3.5,-1,"Trad, TR",5.9,2,,41.17386,-105.35395
"Tricks for You","Superratic Pillar > Valhalla > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106820806/tricks-for-you,3.7,-1,Sport,5.12a,1,,44.14307,-107.25786
"Red Dawn","The Cobra > Lake Point > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/107755261/red-dawn,2.9,-1,Sport,5.10c,1,50,44.1572,-107.2334
"Stud Alert","Scud Wall > Sinks Canyon > Lander Area > Wyoming",https://www.mountainproject.com/route/105827642/stud-alert,2.9,-1,Sport,5.10c,1,70,42.74191,-108.83072
"North Ridge","Steeple Peak > Deep Lake Area > Wind River Range > Wyoming",https://www.mountainproject.com/route/105938948/north-ridge,3.6,-1,"Trad, Alpine",5.8,5,650,42.71491,-109.15911
"Psychedellic Milk Painter","The Back Forty > French Cattle Ranch > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106254320/psychedellic-milk-painter,2.9,-1,Sport,5.11a,1,80,44.1485,-107.25814
"I Love the Big Top","Circus Wall > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106242038/i-love-the-big-top,2.8,-1,Sport,5.9,1,,44.10072,-107.28884
"Some Boys Never Learn","Munitions Roof > Valhalla > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/105856626/some-boys-never-learn,2.8,-1,Sport,5.10c,1,,44.13974,-107.25794
"Werewolves in London","Sector Shinto > French Cattle Ranch > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106200458/werewolves-in-london,2.8,-1,Sport,5.10d,1,90,44.14653,-107.25807
"The Duke","4. Rodeo Drive > 3. Right Side (Diamonds, La Vaca, Pronghorn, Rodeo Drive) > OK Corral > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/109140587/the-duke,2.8,-1,Sport,5.11a,1,45,42.57254,-108.71279
"Euro-trash Girl","Sector Shinto > French Cattle Ranch > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106002969/euro-trash-girl,2.8,-1,Sport,5.10b,1,80,44.14653,-107.25807
"The Convict","The Maze  (aka Amaze-ing) > Vedauwoo > Wyoming",https://www.mountainproject.com/route/109253292/the-convict,3.4,-1,Sport,5.8+,1,,41.18017,-105.32848
"Buffalo Soldier","G. Cowboy Poetry > The Main Wall > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/106544067/buffalo-soldier,2.8,-1,Sport,5.10b,1,50,42.58498,-108.73151
"Water into Wine","The Waterfall Walls > Old Road Crags > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/107743283/water-into-wine,3.1,-1,Sport,5.9-,1,80,44.08824,-107.29241
"Drop Zone","Fall Wall > Vedauwoo > Wyoming",https://www.mountainproject.com/route/105751000/drop-zone,2.8,-1,"Sport, TR",5.9+,1,,41.16219,-105.37497
