Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"McTech Arete","Crescent Spire > The Bugaboos > Purcell Mountains > Columbia Mountains > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105872943/mctech-arete,3.7,-1,"Trad, Alpine",5.10-,6,500,50.74999,-116.7767
"Rock On","The Apron > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105910904/rock-on,3.6,-1,Trad,5.10a,5,400,49.6863,-123.1474
Diedre,"The Apron > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105857666/diedre,3.4,-1,Trad,5.8,6,,49.6863,-123.1474
"Bullethead East","Bulletheads, Central > The Bulletheads > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107237875/bullethead-east,3.7,-1,Trad,5.10c,4,500,49.6807,-123.1474
"The Zip","The Zip > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105941644/the-zip,3.7,-1,Trad,5.10a,1,70,49.70578,-123.14278
Perspective,"Nightmare Rock > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106070759/perspective,3.7,-1,Trad,5.11-,1,130,49.6489,-123.2021
"Rug Munchers","Forgotten Wall > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105959522/rug-munchers,3.7,-1,Sport,5.11d,1,50,49.91054,-123.15621
"Rainy Day Dream Away","Campground Wall > The Bulletheads > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105842909/rainy-day-dream-away,3.7,-1,Trad,5.10c,1,130,49.6782,-123.1515
"Yorkshire Gripper","Penny Lane > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105923959/yorkshire-gripper,3.7,-1,Trad,5.11b,1,70,49.7049,-123.1378
"The Reacharound","Lakeside in the Woods > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107850975/the-reacharound,3.7,-1,Trad,5.9,1,80,49.6446,-123.2052
"Seasoned in the Sun","Grand Wall Base Area > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105979707/seasoned-in-the-sun,3.6,-1,Trad,5.10-,1,95,49.6827,-123.1482
"Smoke Bluff Connection","Wall Area > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106173601/smoke-bluff-connection,3.6,-1,Trad,5.10a,4,,49.7081,-123.141
"Flying Circus","Neat and Cool > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105845816/flying-circus,3.6,-1,Trad,5.10a,1,100,49.706,-123.1403
"Blazing Saddles","The Sheriff's Badge > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106013332/blazing-saddles,3.6,-1,Trad,5.10b,2,200,49.686,-123.1415
"Apron Strings","Grand Wall Base Area > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105886110/apron-strings,3.5,-1,Trad,5.10b,2,300,49.6827,-123.1482
Rutabaga,"Grand Wall Base Area > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106018903/rutabaga,3.5,-1,Trad,5.11a,2,,49.6827,-123.1482
"Local Boys Do Good","Shannon Falls Wall > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105918383/local-boys-do-good,3.5,-1,"Trad, Sport","5.10d PG13",3,350,49.66932,-123.15753
"Pleasant Pheasant","Petrifying Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105950090/pleasant-pheasant,3.5,-1,Sport,5.11a,1,80,49.6437,-123.2121
"Long Time No See","The Apron > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/113441195/long-time-no-see,3.2,-1,Trad,5.9,9,,49.6863,-123.1474
Arrowroot,"Grand Wall Base Area > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106007969/arrowroot,3.5,-1,Trad,5.10b,1,115,49.6827,-123.1482
"Partners In Crime","Penny Lane > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105842844/partners-in-crime,3.5,-1,Trad,5.11a,1,100,49.7049,-123.1378
"A Little Testis","Up Among the Firs > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105950098/a-little-testis,3.5,-1,Trad,5.10b,1,80,49.646,-123.2129
Hairpin,"Main Area, Frontside > The Papoose > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105887144/hairpin,3.4,-1,Trad,5.10a,5,300,49.66841,-123.16594
"St. Vitus' Dance","The Apron > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105843781/st-vitus-dance,3.3,-1,Trad,5.9,5,600,49.6863,-123.1474
"Split Beaver","Split Beaver > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105951010/split-beaver,3.4,-1,Trad,5.10b,1,100,49.7061,-123.1382
Wonderland,"Pixie Corner > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106173589/wonderland,3.4,-1,Trad,5.9,1,125,49.7067,-123.1398
"Neat and Cool","Neat and Cool > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105910806/neat-and-cool,3.4,-1,Trad,5.10a,1,60,49.706,-123.1403
"High Mountain Woody","Starr Wall > The Malamute > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105934194/high-mountain-woody,3.4,-1,Trad,5.8+,1,150,49.68214,-123.15604
Snake,"The Apron > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106065449/snake,3.3,-1,Trad,5.9,5,,49.6863,-123.1474
"First Class","Funarama > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106508167/first-class,3.4,-1,Trad,5.8+,1,70,49.7061,-123.1401
Borderline,"The Sheriff's Badge > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106232309/borderline,3.3,-1,Trad,5.10d,6,600,49.686,-123.1415
"Calculus Crack","The Apron > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106495528/calculus-crack,3.1,-1,Trad,5.8,5,,49.6863,-123.1474
"Octopus Garden in the Shade","Octopus Garden > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105963366/octopus-garden-in-the-shade,3.3,-1,"Trad, TR",5.8,1,60,49.7081,-123.1346
"Slot Machine","Bulletheads South > The Bulletheads > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105842934/slot-machine,3.3,-1,Trad,5.8+,2,300,49.6782,-123.1515
"Popeye and the Raven","Penny Lane > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105858078/popeye-and-the-raven,3.3,-1,Sport,5.10c,1,70,49.7049,-123.1378
Mushroom,"Main Area, Frontside > The Papoose > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106215913/mushroom,3.3,-1,Trad,5.9,1,80,49.66841,-123.16594
"Wicker Cranium","Up Among the Firs > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105972238/wicker-cranium,3.3,-1,Trad,5.9,1,80,49.646,-123.2129
Quarryman,"Penny Lane > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105857742/quarryman,3.2,-1,Trad,5.8,1,75,49.7049,-123.1378
"The Squamish Butt Face","Squamish Buttress > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106864599/the-squamish-butt-face,3.1,-1,Trad,5.9,2,400,49.6846,-123.1447
"High Plains Drifter","The Sheriff's Badge > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106109412/high-plains-drifter,4.0,-1,Trad,5.11c,3,250,49.686,-123.1415
Freeway,"The Dihedrals > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105805906/freeway,3.9,-1,Trad,5.11c,11,,49.6814,-123.1482
Mosquito,"Wall Area > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105842817/mosquito,3.1,-1,Trad,5.8,1,50,49.7081,-123.141
"The Squamish Buttress","Squamish Buttress > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106072248/the-squamish-buttress,3.0,-1,Trad,5.10c,6,,49.6846,-123.1447
Centerfold,"Main Area, Frontside > The Papoose > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106230038/centerfold,3.1,-1,Trad,5.10b,3,400,49.66841,-123.16594
"The World's Toughest Milkman","The Milkman's Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105910830/the-worlds-toughest-milkman,3.1,-1,Trad,5.8+,1,50,49.6458,-123.2052
"A Pitch In Time","Campground Wall > The Bulletheads > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105842913/a-pitch-in-time,3.1,-1,Trad,5.10b,1,30,49.6782,-123.1515
Jabberwocky,"Wall Area > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106170451/jabberwocky,3.1,-1,Trad,5.10b,1,60,49.7081,-123.141
Supervalue,"Boulder Gully > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106007175/supervalue,3.6,-1,Trad,5.10c,1,100,49.7098,-123.1406
"Sentry Box","Nightmare Rock > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106069940/sentry-box,3.9,-1,Trad,5.12a,1,110,49.6489,-123.2021
"The Ultimate Everything","Echelon Wall > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106480430/the-ultimate-everything,3.0,-1,Trad,5.10-,10,1300,49.6867,-123.135
Geneside,"Genesis > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106999958/geneside,3.1,-1,Trad,5.10b,1,80,49.6464,-123.2045
"Pixie Corner","Pixie Corner > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105979760/pixie-corner,3.1,-1,Trad,5.8,1,45,49.7067,-123.1398
Kigijiushi,"The Main Event > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106006012/kigijiushi,3.1,-1,Sport,5.10c,1,82,49.90478,-123.15582
"Climb & Punishment","Penny Lane > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106028041/climb-punishment,3.0,-1,Trad,5.10d,1,100,49.7049,-123.1378
"Cold Comfort","Boulder Gully > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106193849/cold-comfort,3.1,-1,Trad,5.9,1,80,49.7098,-123.1406
"Bilbo Baggins","Burgers and Fries > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105957603/bilbo-baggins,3.0,-1,Trad,5.8-,1,45,49.70461,-123.14131
"Cardhu Crack","Shannon Falls Wall > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106428241/cardhu-crack,3.0,-1,Trad,5.8,1,130,49.66932,-123.15753
Zoe,"Zoe > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105910842/zoe,3.0,-1,Sport,5.10a,1,75,49.6445,-123.2081
"Memorial Crack","The Apron > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106842580/memorial-crack,2.9,-1,Trad,5.9,1,100,49.6863,-123.1474
"Karen's Math","The Apron > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106842574/karens-math,2.9,-1,Trad,5.10a,1,50,49.6863,-123.1474
"Birds of Prey","Slhanay > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105844620/birds-of-prey,2.9,-1,Trad,5.10b,4,,49.6945,-123.12158
"Unearthly Delights","Octopus Garden > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106842554/unearthly-delights,2.9,-1,Trad,5.9,1,75,49.7081,-123.1346
"SM's Delight","Wall Area > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105842814/sms-delight,2.9,-1,Trad,5.10b,1,50,49.7081,-123.141
"Over The Rainbow","The Apron > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106188258/over-the-rainbow,2.8,-1,"Trad, Sport",5.9+,7,600,49.6863,-123.1474
"Phlegmish Dance","Wall Area > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105857546/phlegmish-dance,2.9,-1,Trad,5.8,1,60,49.7081,-123.141
"Paul's Crack","Starr Wall > The Malamute > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105948657/pauls-crack,3.0,-1,Trad,5.10a,1,80,49.68214,-123.15604
"Merci Me","Grand Wall Base Area > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106527466/merci-me,2.8,-1,Sport,"5.8 R",2,190,49.6827,-123.1482
"Clandestine Affair","Penny Lane > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105954921/clandestine-affair,2.8,-1,Trad,5.9,1,80,49.7049,-123.1378
"Peasant's Route","Grand Wall Base Area > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105903259/peasants-route,2.8,-1,Trad,5.10c,5,420,49.6827,-123.1482
"Split Decision","Shannon Falls Wall > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107246115/split-decision,2.8,-1,Trad,5.9+,1,30,49.66932,-123.15753
"Kangaroo Corner","Neat and Cool > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105808602/kangaroo-corner,2.8,-1,Trad,5.11a,1,50,49.706,-123.1403
"Jugs, Not Drugs","The Milkman's Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108303905/jugs-not-drugs,2.8,-1,Sport,5.8,1,45,49.6458,-123.2052
"Burning Down the Couch","Petrifying Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106240353/burning-down-the-couch,3.9,-1,Sport,5.11d,1,120,49.6437,-123.2121
"Creepy Crawlers","Forgotten Wall > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107755928/creepy-crawlers,3.3,-1,Sport,5.11a,1,75,49.91054,-123.15621
"Calculus Direct","The Apron > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109399403/calculus-direct,2.6,-1,Trad,5.9,2,250,49.6863,-123.1474
"Low Impact","Forgotten Wall > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105962603/low-impact,2.6,-1,Sport,5.10a,1,50,49.91054,-123.15621
"Sally Five Fingers","Neat and Cool > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105962502/sally-five-fingers,2.6,-1,Trad,5.8,1,55,49.706,-123.1403
"Cruel Shoes","Grand Wall Area > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105918292/cruel-shoes,3.7,-1,Trad,5.10d,6,600,49.6822,-123.148
"Easter Island","Crag X > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106532940/easter-island,2.6,-1,Trad,5.8,1,50,49.70856,-123.14147
"Up, Up and Away","Penny Lane > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105857749/up-up-and-away,2.6,-1,Trad,5.9,1,100,49.7049,-123.1378
Rambles,"The Apron > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107577227/rambles,2.4,-1,Trad,5.8-,4,300,49.6863,-123.1474
"Asleep At The Wheel","Split Beaver > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107640767/asleep-at-the-wheel,2.9,-1,Trad,5.8-,1,110,49.7061,-123.1382
"Northeast Buttress","Mt. Slesse > Western Chilliwack Range > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106108831/northeast-buttress,3.8,-1,"Trad, Alpine",5.9,25,,49.0255,-121.5974
"Catch Me Quick(er)","Burgers and Fries > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107227920/catch-me-quicker,2.5,-1,Trad,5.10b,1,60,49.70461,-123.14131
"Up From the Bog","The Bog Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105954031/up-from-the-bog,2.4,-1,"Trad, TR",5.8,1,50,49.6459,-123.2048
"Joe's Crack","Pixie Corner > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105979738/joes-crack,2.4,-1,Trad,5.9,1,40,49.7067,-123.1398
"Jeff and the Giant Reach","Zoe > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105910852/jeff-and-the-giant-reach,3.5,-1,Sport,5.11c,1,75,49.6445,-123.2081
"Black Water","Petrifying Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106072648/black-water,3.9,-1,Sport,5.12a,1,120,49.6437,-123.2121
"More Than Just A Pretty Face","Lakeside in the Woods > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108259507/more-than-just-a-pretty-face,3.0,-1,Sport,5.10c,1,40,49.6446,-123.2052
"The Mutation","Toxic Lichen > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107199641/the-mutation,3.7,-1,Sport,5.11c,1,45,49.9072,-123.156
Vector,"The Apron > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106018628/vector,3.1,-1,Trad,5.9,2,200,49.6863,-123.1474
"The Witch Doctor's Apprentice","Penny Lane > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106681283/the-witch-doctors-apprentice,2.7,-1,Trad,5.9,1,85,49.7049,-123.1378
"Totally Clips","Up Among the Firs > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107235689/totally-clips,2.8,-1,Sport,5.10b,1,90,49.646,-123.2129
"Nubile Woman","Nubile Woman > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106018921/nubile-woman,2.6,-1,Trad,5.10a,1,,49.7061,-123.1401
"Rocky Horror","Upper Gully > Area 44 > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107805100/rocky-horror,3.5,-1,Sport,5.10-,1,70,49.84186,-123.14758
"Sphinx'ter Quits","Wall Area > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105910942/sphinxter-quits,2.7,-1,"Trad, Sport",5.8,1,80,49.7081,-123.141
"Stefanie's Tears","Starr Wall > The Malamute > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106021944/stefanies-tears,3.1,-1,Trad,5.9,2,150,49.68214,-123.15604
"Tintin au Tibet","04 - Prestation > L'Amphitheatre > Saint-Andre-de-Kamouraska > Bas-Saint-Laurent > Quebec > Canada > North America > International",https://www.mountainproject.com/route/107784197/tintin-au-tibet,3.5,-1,Sport,5.9+,1,55,47.65204,-69.74531
"Golden Labs","Bulletheads South > The Bulletheads > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106463231/golden-labs,3.2,-1,Trad,5.9+,1,70,49.6782,-123.1515
"Layback Flake","Neat and Cool > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105987340/layback-flake,2.5,-1,Trad,"5.9 R",1,60,49.706,-123.1403
"Cardiac Arete","Grand Sentinel > Sentinel Pass > Banff National Park > Alberta > Canada > North America > International",https://www.mountainproject.com/route/109302231/cardiac-arete,3.9,-1,"Sport, Alpine",5.10d,4,330,51.34366,-116.2314
"The Burglar","Lakeside in the Woods > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108259519/the-burglar,3.6,-1,Sport,5.10c/d,1,80,49.6446,-123.2052
Sunblessed,"The Solarium > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105918391/sunblessed,3.5,-1,Trad,"5.10b PG13",3,300,49.6839,-123.1367
"Orifice Fish","Split Beaver > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106055694/orifice-fish,3.0,-1,Trad,5.9,1,60,49.7061,-123.1382
"Plum Line","(b) Plum Wall > (a) The Fortress > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106219155/plum-line,3.3,-1,Sport,"5.9 PG13",1,115,49.43577,-119.56764
"Jungle Warfare","Slhanay > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106104431/jungle-warfare,2.7,-1,Trad,5.10a,4,,49.6945,-123.12158
"Pipe Dream","Octopus Garden > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105963374/pipe-dream,2.4,-1,"Trad, TR",5.8,1,60,49.7081,-123.1346
"Centre Street","Crag X > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106018649/centre-street,3.5,-1,Trad,5.10c,1,150,49.70856,-123.14147
"Magical Child","Ronin's Corner > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105910924/magical-child,2.9,-1,Trad,5.8,1,60,49.7035,-123.1376
"Sole Mate","Seal Cove > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106010408/sole-mate,3.3,-1,Sport,5.10b,1,,49.6369,-123.2149
"South Ridge","Mount Gimli > Valhalla Mountains > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106997512/south-ridge,3.9,-1,"Trad, Alpine","5.9 PG13",7,1000,49.7655,-117.6478
Genesis,"Genesis > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106999949/genesis,2.6,-1,Trad,"5.10a PG13",1,80,49.6464,-123.2045
"Wings of Desire","(a) Great White > (f) White Walls > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106261946/wings-of-desire,3.9,-1,Sport,5.11b/c,1,100,49.44231,-119.56166
"White Rabbit","Pixie Corner > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106170442/white-rabbit,2.7,-1,Trad,5.10b,1,30,49.7067,-123.1398
"Dirty Dicky","Shannon Falls Wall > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108214806/dirty-dicky,2.3,-1,Trad,5.8,1,90,49.66932,-123.15753
"Snowpatch Route (aka SE Corner/Wiessner's Route)","Snowpatch Spire > The Bugaboos > Purcell Mountains > Columbia Mountains > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106001260/snowpatch-route-aka-se-cornerwiessners-route,3.4,-1,"Trad, Alpine",5.8,17,1500,50.73667,-116.78162
"Good Times","Fern Hill > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106327535/good-times,3.7,-1,Sport,5.11a,1,100,49.7224,-123.1025
"South Face","Grand Sentinel > Sentinel Pass > Banff National Park > Alberta > Canada > North America > International",https://www.mountainproject.com/route/107256605/south-face,3.7,-1,"Trad, Alpine",5.8,4,350,51.34366,-116.2314
"Clean Crack","Lower (CLOSED) > The Malamute > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105876730/clean-crack,3.9,-1,Trad,5.11b,1,90,49.68403,-123.15621
Hypertension,"Nightmare Rock > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106007127/hypertension,3.6,-1,Trad,5.11a,1,60,49.6489,-123.2021
"Prestation Aerienne","04 - Prestation > L'Amphitheatre > Saint-Andre-de-Kamouraska > Bas-Saint-Laurent > Quebec > Canada > North America > International",https://www.mountainproject.com/route/109191346/prestation-aerienne,3.9,-1,Sport,5.11a,1,80,47.65204,-69.74531
