Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Backbone Ridge","Dragontail Peak > Stuart-Enchantments > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106073405/backbone-ridge,3.5,-1,Trad,5.9,12,2000,47.4789,-120.83318
"Stems and Seeds","King Pins > Sunshine Wall > Frenchman Coulee, AKA Vantage > Central Region > Washington",https://www.mountainproject.com/route/105801925/stems-and-seeds,3.6,-1,Trad,5.11a,1,80,47.02297,-119.97362
Zoom,"The Country > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106054444/zoom,3.6,-1,Trad,5.10d,1,80,47.8196,-121.56917
"Northwest Corner (a.k.a. Boving-Pollack Route)","North Early Winter Spire > Washington Pass > North Cascades > Northwest Region > Washington",https://www.mountainproject.com/route/105792199/northwest-corner-aka-boving-pollack-route,3.5,-1,"Trad, Alpine",5.9,4,,48.51291,-120.65557
Sagittarius,"Main Wall, left side > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105796710/sagittarius,3.5,-1,Trad,5.10b,1,90,47.81847,-121.57139
"Even Steven","Toxic - Tang Area > Inner Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105791090/even-steven,3.6,-1,Trad,5.11b,1,,47.81929,-121.57645
"Breakfast of Champions","Great Northern Slab > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105795818/breakfast-of-champions,3.5,-1,Trad,5.10a,1,40,47.81842,-121.57221
"Southwest Rib","South Early Winters Spire > Washington Pass > North Cascades > Northwest Region > Washington",https://www.mountainproject.com/route/106416669/southwest-rib,3.3,-1,"Trad, Alpine",5.8,7,900,48.51216,-120.65513
PBR,"Mid Wall > Middle Town Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108140143/pbr,3.5,-1,Trad,5.10b,1,100,47.8191,-121.5719
"Rainy Day Woman","World Wall > Exit 32 / Little Si > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105789888/rainy-day-woman,3.5,-1,Sport,5.12a,1,80,47.49883,-121.75525
"Model Worker","Main Wall, left side > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105814991/model-worker,3.5,-1,Trad,5.11c,1,120,47.81847,-121.57139
"Cunning Stunt","The Country > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105800865/cunning-stunt,3.5,-1,Sport,5.10c/d,1,80,47.8196,-121.56917
"Red M&Ms","King Pins > Sunshine Wall > Frenchman Coulee, AKA Vantage > Central Region > Washington",https://www.mountainproject.com/route/105793805/red-mms,3.5,-1,Trad,5.12a,1,,47.02297,-119.97362
Sinsemilla,"King Pins > Sunshine Wall > Frenchman Coulee, AKA Vantage > Central Region > Washington",https://www.mountainproject.com/route/105946967/sinsemilla,3.5,-1,Trad,5.10b/c,1,70,47.02297,-119.97362
Orbit,"Snow Creek Wall > Snow Creek Area > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106768055/orbit,3.3,-1,Trad,"5.8+ PG13",7,800,47.52963,-120.71869
Aborigine,"World Wall > Exit 32 / Little Si > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105793712/aborigine,3.4,-1,Sport,5.11b,1,,47.49883,-121.75525
"Prime Rib","Goat Wall > Mazama > Okanogan > Washington",https://www.mountainproject.com/route/107730934/prime-rib,2.8,-1,Sport,5.9-,11,1300,48.62285,-120.44865
"High Plains Drifter","(6) Shield Wall > Ozone > Southwest Cascades > Washington",https://www.mountainproject.com/route/106900957/high-plains-drifter,3.4,-1,Sport,5.10c,1,75,45.5672,-122.2077
Tatoosh,"Narrow Arrow and further right > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106171292/tatoosh,3.4,-1,Trad,5.10b,1,110,47.8186,-121.57101
"Battered Sandwich","Private Idaho > Lookout Point Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106004538/battered-sandwich,3.4,-1,Trad,5.9,1,100,47.825,-121.5581
"Plum Pudding","Mid Wall > Middle Town Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106386419/plum-pudding,3.4,-1,Trad,5.9,1,70,47.8191,-121.5719
"Celestial Groove","Pearly Gates > Snow Creek Area > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105791954/celestial-groove,3.4,-1,Trad,5.9+,1,,47.53632,-120.71457
"Air Guitar","King Pins > Sunshine Wall > Frenchman Coulee, AKA Vantage > Central Region > Washington",https://www.mountainproject.com/route/105802381/air-guitar,3.3,-1,Trad,5.10a,1,,47.02297,-119.97362
"Climax Control","The Country > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105805759/climax-control,3.4,-1,Sport,5.11c,1,,47.8196,-121.56917
Canary,"Upper Castle > Castle Rock > Tumwater Canyon > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105790788/canary,3.3,-1,Trad,5.8+,2,300,47.59867,-120.71306
"Folsom Blues","Mid Wall > Middle Town Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108161862/folsom-blues,3.5,-1,Trad,5.10c,1,,47.8191,-121.5719
"Heaven's Gate","Dana's Arch Area > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105816053/heavens-gate,3.6,-1,"Trad, Sport",5.11a,4,,47.82355,-121.56685
"Direct East Buttress","South Early Winters Spire > Washington Pass > North Cascades > Northwest Region > Washington",https://www.mountainproject.com/route/106883451/direct-east-buttress,3.2,-1,"Trad, Alpine",5.11a,9,,48.51216,-120.65513
"GM Route","The Country > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105790678/gm-route,3.2,-1,Trad,5.9,3,,47.8196,-121.56917
"Peanuts To Serve You","Lookout Point > Lookout Point Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106457326/peanuts-to-serve-you,3.3,-1,Trad,5.9,1,70,47.82539,-121.5584
"Damnation Crack","Upper Castle > Castle Rock > Tumwater Canyon > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105809780/damnation-crack,3.2,-1,Trad,5.9+,1,80,47.59867,-120.71306
"Sunshine Buttress","King Pins > Sunshine Wall > Frenchman Coulee, AKA Vantage > Central Region > Washington",https://www.mountainproject.com/route/107127972/sunshine-buttress,3.2,-1,Sport,5.10a,1,90,47.02297,-119.97362
"Young Warriors","South Face > Beacon Rock > Southwest Cascades > Washington",https://www.mountainproject.com/route/107745977/young-warriors,3.3,-1,Trad,5.9,5,500,45.6268,-122.01974
Goddess,"AWOL > British Aisles > Exit 32 / Little Si > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105793729/goddess,3.5,-1,Sport,5.10c,1,,47.49726,-121.75504
"George and Martha","King Pins > Sunshine Wall > Frenchman Coulee, AKA Vantage > Central Region > Washington",https://www.mountainproject.com/route/105793801/george-and-martha,3.2,-1,Trad,5.10a,1,,47.02297,-119.97362
"Dr. Sniff and the Tuna Boaters","Main Wall, left side > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105806007/dr-sniff-and-the-tuna-boaters,3.4,-1,Trad,5.10d,1,,47.81847,-121.57139
"Classic Crack","Eight-Mile Rock > Eight Mile Area > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105793864/classic-crack,3.1,-1,Trad,5.8+,1,,47.55538,-120.77103
Catapult,"Lower Castle > Castle Rock > Tumwater Canyon > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106745525/catapult,3.1,-1,Trad,5.8,2,,47.59972,-120.71242
"Aries (aka The Lizard)","Great Northern Slab > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105793821/aries-aka-the-lizard,3.0,-1,Trad,5.8+,5,250,47.81842,-121.57221
"Party in Your Pants","Near End of Sunshine Wall (aka Twin Cracks Area) > Sunshine Wall > Frenchman Coulee, AKA Vantage > Central Region > Washington",https://www.mountainproject.com/route/105795744/party-in-your-pants,3.1,-1,Trad,5.8,1,90,47.02291,-119.97286
"Condorphamine Addiction","Condor Buttress > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105793190/condorphamine-addiction,3.0,-1,Sport,5.10b,7,675,47.57259,-120.77926
"Special K","K Cliff > The Side Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106824109/special-k,3.1,-1,Trad,5.8,1,80,47.81867,-121.57402
"Old Milwaukee Road","Deception Wall > Exit 38: Deception Crags > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108330417/old-milwaukee-road,3.0,-1,Sport,5.10a,1,98,47.43538,-121.66052
"Cloud Nine","Pearly Gates > Snow Creek Area > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106409785/cloud-nine,3.1,-1,Trad,5.9,2,180,47.53632,-120.71457
"Easy Off","Near End of Sunshine Wall (aka Twin Cracks Area) > Sunshine Wall > Frenchman Coulee, AKA Vantage > Central Region > Washington",https://www.mountainproject.com/route/105795748/easy-off,3.1,-1,Sport,5.10c,1,90,47.02291,-119.97286
"Orange Sunshine","Orange Sunshine area > Royal Columns > Tieton River > Southeast Cascades & Yakima > Washington",https://www.mountainproject.com/route/105922178/orange-sunshine,3.5,-1,Trad,5.10b,1,70,46.72461,-120.80957
"May Day","(5) Old Tree Wall > Ozone > Southwest Cascades > Washington",https://www.mountainproject.com/route/107234517/may-day,3.1,-1,Sport,5.10b,1,80,45.5672,-122.2077
Boschido,"King Pins > Sunshine Wall > Frenchman Coulee, AKA Vantage > Central Region > Washington",https://www.mountainproject.com/route/106935484/boschido,3.0,-1,Sport,5.10b,1,90,47.02297,-119.97362
"Rauch Factor","(6) Shield Wall > Ozone > Southwest Cascades > Washington",https://www.mountainproject.com/route/106703124/rauch-factor,3.5,-1,Trad,5.10b/c,1,90,45.5672,-122.2077
"Inca Roads","Main Face > Royal Columns > Tieton River > Southeast Cascades & Yakima > Washington",https://www.mountainproject.com/route/107128139/inca-roads,3.6,-1,Trad,5.9,1,90,46.72512,-120.80948
Iguanarama,"Amazonia > Exit 38: Mt Washington > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106006900/iguanarama,3.0,-1,Sport,5.10a,1,65,47.43994,-121.67544
"Sex Party","Middle East Wall > Frenchman Coulee, AKA Vantage > Central Region > Washington",https://www.mountainproject.com/route/105972125/sex-party,3.2,-1,Trad,5.10a,1,80,47.02541,-119.97522
Narlux,"King Pins > Sunshine Wall > Frenchman Coulee, AKA Vantage > Central Region > Washington",https://www.mountainproject.com/route/105972157/narlux,3.0,-1,Sport,5.10c,1,80,47.02297,-119.97362
"Reptiles and Amphetamines","World Wall > Exit 32 / Little Si > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105793829/reptiles-and-amphetamines,3.0,-1,Sport,5.9,1,,47.49883,-121.75525
"An Act of Strange Boar","Lookout Point > Lookout Point Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/107527007/an-act-of-strange-boar,3.8,-1,Trad,5.10d,1,100,47.82539,-121.5584
"The Hitchhiker","South Early Winters Spire > Washington Pass > North Cascades > Northwest Region > Washington",https://www.mountainproject.com/route/108294579/the-hitchhiker,3.7,-1,"Trad, Alpine",5.11-,9,900,48.51216,-120.65513
"South Face, Jello Tower","Upper Castle > Castle Rock > Tumwater Canyon > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105792847/south-face-jello-tower,3.0,-1,Trad,5.8+,1,80,47.59867,-120.71306
"Carrots for Everyone","(5) Old Tree Wall > Ozone > Southwest Cascades > Washington",https://www.mountainproject.com/route/107029417/carrots-for-everyone,2.9,-1,Sport,5.10a,1,60,45.5672,-122.2077
"I Remember Drooling","Amazonia > Exit 38: Mt Washington > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/107283413/i-remember-drooling,3.0,-1,Sport,5.10b,1,65,47.43994,-121.67544
Cultureshock,"Nevermind Wall > Exit 38: Deception Crags > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105793317/cultureshock,3.4,-1,Sport,5.12a,1,50,47.43564,-121.66214
"Son of Jesus","World Wall > Exit 32 / Little Si > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106386267/son-of-jesus,2.9,-1,Sport,5.10c,1,80,47.49883,-121.75525
"Step Child","{10} Mordor > Ozone > Southwest Cascades > Washington",https://www.mountainproject.com/route/106439428/step-child,2.9,-1,Sport,5.10a,1,65,45.5672,-122.2077
"Libra Crack","Great Northern Slab > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105795777/libra-crack,2.9,-1,Trad,5.10a/b,1,40,47.81842,-121.57221
"Gun Rack","Clem's Holler > Clem's Holler Area > Tumwater Canyon > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105921065/gun-rack,2.9,-1,Sport,5.9,2,,47.58978,-120.68839
"Endless Bliss","Gun Show > Exit 38: Far Side > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105798597/endless-bliss,2.9,-1,Sport,5.9,1,140,47.42952,-121.62058
"Chasin' the Lizard","Rattletale Wall > Lookout Point Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106362583/chasin-the-lizard,3.1,-1,Trad,5.10a,1,150,47.8243,-121.5613
"The Plank","Lost Boys > Neverland > Exit 38: Far Side > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105854030/the-plank,2.9,-1,Sport,5.10a,3,200,47.4352,-121.6319
"Jam Exam","Orange Sunshine area > Royal Columns > Tieton River > Southeast Cascades & Yakima > Washington",https://www.mountainproject.com/route/106022092/jam-exam,3.3,-1,Trad,5.9,1,60,46.72461,-120.80957
"Satan's Wagon","The North Side > The Feathers > Frenchman Coulee, AKA Vantage > Central Region > Washington",https://www.mountainproject.com/route/105793707/satans-wagon,2.9,-1,Sport,5.10b,1,,47.0277,-119.96449
Intimidator,"Powerline Wall West > Mount Erie > Northwest Region > Washington",https://www.mountainproject.com/route/106498950/intimidator,2.9,-1,Sport,5.10a,1,60,48.45357,-122.62899
"House of Pain","(2) Middle Earth > Ozone > Southwest Cascades > Washington",https://www.mountainproject.com/route/106887491/house-of-pain,2.9,-1,Sport,5.11a,1,50,45.5672,-122.2077
"Crossing the Threshold","King Pins > Sunshine Wall > Frenchman Coulee, AKA Vantage > Central Region > Washington",https://www.mountainproject.com/route/106582684/crossing-the-threshold,2.9,-1,Trad,5.8,1,75,47.02297,-119.97362
"Serpentine Arete","Dragontail Peak > Stuart-Enchantments > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106015955/serpentine-arete,2.8,-1,Trad,5.8,13,2000,47.4789,-120.83318
"Girls in the Gym","World Wall > Exit 32 / Little Si > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106386277/girls-in-the-gym,2.8,-1,Sport,5.10c,1,65,47.49883,-121.75525
"Meat Grinder","Alphabet Rock > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105825060/meat-grinder,2.8,-1,Trad,5.10a,1,70,47.54473,-120.7438
"Tangled up in Blue","King Pins > Sunshine Wall > Frenchman Coulee, AKA Vantage > Central Region > Washington",https://www.mountainproject.com/route/107105335/tangled-up-in-blue,2.8,-1,Trad,5.9,1,80,47.02297,-119.97362
"Ride 'em Cowboy","Near End of Sunshine Wall (aka Twin Cracks Area) > Sunshine Wall > Frenchman Coulee, AKA Vantage > Central Region > Washington",https://www.mountainproject.com/route/105793824/ride-em-cowboy,2.8,-1,Sport,5.9,1,,47.02291,-119.97286
"Steep Street","Nevermind Wall > Exit 38: Deception Crags > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105792983/steep-street,2.8,-1,Sport,5.11a,1,30,47.43564,-121.66214
Angel,"Upper Castle > Castle Rock > Tumwater Canyon > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105852476/angel,2.7,-1,Trad,5.10b,1,30,47.59867,-120.71306
"Pony Keg","King Pins > Sunshine Wall > Frenchman Coulee, AKA Vantage > Central Region > Washington",https://www.mountainproject.com/route/105801790/pony-keg,2.7,-1,Trad,5.9,1,,47.02297,-119.97362
"Helm's Deep","(2) Middle Earth > Ozone > Southwest Cascades > Washington",https://www.mountainproject.com/route/106887440/helms-deep,2.7,-1,Sport,5.9,1,85,45.5672,-122.2077
"Kung Fu","(4) Gold Wall > Ozone > Southwest Cascades > Washington",https://www.mountainproject.com/route/106992718/kung-fu,2.7,-1,Sport,5.9,1,,45.5672,-122.2077
"Hakuna Matata","King Pins > Sunshine Wall > Frenchman Coulee, AKA Vantage > Central Region > Washington",https://www.mountainproject.com/route/105802365/hakuna-matata,2.7,-1,Sport,5.10b,1,75,47.02297,-119.97362
"Dogleg Crack","Alphabet Rock > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105825054/dogleg-crack,2.7,-1,Trad,5.8+,1,60,47.54473,-120.7438
"Roger's Corner","Great Northern Slab > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105838643/rogers-corner,2.7,-1,Trad,5.9,1,120,47.81842,-121.57221
"Ellie's Sweet Kiss","Eastern Block > Interstate Park > Exit 38: Far Side > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106523720/ellies-sweet-kiss,2.7,-1,Sport,5.9+,1,75,47.43073,-121.62087
"Hardening of the Arteries","The South Side > The Feathers > Frenchman Coulee, AKA Vantage > Central Region > Washington",https://www.mountainproject.com/route/106515742/hardening-of-the-arteries,2.7,-1,Sport,5.10c,1,60,47.0277,-119.96501
Lovey-Dovey,"Substation > Exit 38: Deception Crags > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/107616232/lovey-dovey,2.6,-1,Sport,5.10a,1,40,47.43698,-121.66337
Kamikaze,"(5) Old Tree Wall > Ozone > Southwest Cascades > Washington",https://www.mountainproject.com/route/106958928/kamikaze,2.6,-1,Sport,5.10a,1,75,45.5672,-122.2077
Chainmail,"(6) Shield Wall > Ozone > Southwest Cascades > Washington",https://www.mountainproject.com/route/107135475/chainmail,3.2,-1,Sport,5.11b,1,40,45.5672,-122.2077
"The Big Easy","Blackstone > British Aisles > Exit 32 / Little Si > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105827418/the-big-easy,2.6,-1,Sport,5.9+,1,,47.49659,-121.75494
"Absolutely Nothing","We Did Rock > Exit 38: Deception Crags > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105799843/absolutely-nothing,2.6,-1,Sport,5.9-,1,75,47.43528,-121.66041
"Numb Nuts","(9) New School Wall > Ozone > Southwest Cascades > Washington",https://www.mountainproject.com/route/106439545/numb-nuts,2.6,-1,Sport,5.8,1,95,45.5672,-122.2077
Wham,"The Country > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106185268/wham,3.7,-1,Sport,5.11c,1,,47.8196,-121.56917
"With Apologies to Walter B","Narrow Arrow and further right > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105955198/with-apologies-to-walter-b,3.2,-1,Trad,5.11b,1,100,47.8186,-121.57101
"East Face","Lexington Tower > Washington Pass > North Cascades > Northwest Region > Washington",https://www.mountainproject.com/route/106482011/east-face,3.4,-1,"Trad, Alpine",5.9+,10,800,48.5144,-120.6575
"Bad Choo Choo","We Did Rock > Exit 38: Deception Crags > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/107641438/bad-choo-choo,2.5,-1,Sport,5.10b,1,50,47.43528,-121.66041
"Silent Running","Three O'clock Rock > Darrington > Northwest Region > Washington",https://www.mountainproject.com/route/108263566/silent-running,3.4,-1,Trad,5.10-,7,900,48.15921,-121.61707
"Desert Shield","The North Side > The Feathers > Frenchman Coulee, AKA Vantage > Central Region > Washington",https://www.mountainproject.com/route/105947340/desert-shield,2.5,-1,Sport,5.9,1,50,47.0277,-119.96449
"The Uprising","The North Side > The Feathers > Frenchman Coulee, AKA Vantage > Central Region > Washington",https://www.mountainproject.com/route/105996964/the-uprising,2.5,-1,Sport,5.8,1,50,47.0277,-119.96449
"Standing Ovation","(8) Old School Wall > Ozone > Southwest Cascades > Washington",https://www.mountainproject.com/route/107196099/standing-ovation,2.5,-1,Sport,5.9,1,80,45.5672,-122.2077
"False Impressions","Powerline Wall West > Mount Erie > Northwest Region > Washington",https://www.mountainproject.com/route/106498941/false-impressions,2.5,-1,Sport,5.8,1,50,48.45357,-122.62899
"Wet Dream","Private Idaho > Lookout Point Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108177373/wet-dream,2.8,-1,Trad,5.9+,1,80,47.825,-121.5581
Ripper,"(8) Old School Wall > Ozone > Southwest Cascades > Washington",https://www.mountainproject.com/route/106534150/ripper,2.6,-1,Trad,5.9,1,40,45.5672,-122.2077
"No Room For Squares","Pearly Gates > Snow Creek Area > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106255084/no-room-for-squares,2.5,-1,Trad,5.8,1,,47.53632,-120.71457
"Throbbing Gristle","King Pins > Sunshine Wall > Frenchman Coulee, AKA Vantage > Central Region > Washington",https://www.mountainproject.com/route/105802373/throbbing-gristle,2.5,-1,Sport,5.9,1,80,47.02297,-119.97362
"Dance of the Shaman","The South Side > The Feathers > Frenchman Coulee, AKA Vantage > Central Region > Washington",https://www.mountainproject.com/route/105793700/dance-of-the-shaman,2.5,-1,Sport,5.10b,1,,47.0277,-119.96501
"Vantage Point","King Pins > Sunshine Wall > Frenchman Coulee, AKA Vantage > Central Region > Washington",https://www.mountainproject.com/route/106399158/vantage-point,2.4,-1,Sport,5.8,1,90,47.02297,-119.97362
