Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Lemonade,"Lizard Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/112844518/lemonade,3.1,-1,Sport,5.11a,1,,34.3588,-85.67018
Cashmere,"Palisades Park > Alabama",https://www.mountainproject.com/route/105972568/cashmere,2.8,-1,"Trad, TR",5.8-,1,65,33.98856,-86.45815
"Lichen This","Sun Wall > Sand Rock > Alabama",https://www.mountainproject.com/route/106105961/lichen-this,2.5,-1,Sport,5.9,1,40,34.18041,-85.81555
"Robyn's Route","Lizard Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/113431769/robyns-route,3.8,-1,Sport,5.12b,1,70,34.3588,-85.67018
Boobs,"Palisades Park > Alabama",https://www.mountainproject.com/route/105972477/boobs,3.0,-1,"Trad, TR",5.9,1,50,33.98856,-86.45815
"Lucifer's Revenge","Right Side Cliff > Yellow Bluff > Alabama",https://www.mountainproject.com/route/108685434/lucifers-revenge,3.1,-1,Sport,5.9,1,,34.4353,-86.6746
"Eight In The Hole","The Hole > Sand Rock > Alabama",https://www.mountainproject.com/route/107057599/eight-in-the-hole,2.0,-1,Sport,5.8-,1,40,34.18035,-85.81478
"Pump Handles","Holiday Block > Sand Rock > Alabama",https://www.mountainproject.com/route/105930757/pump-handles,2.5,-1,Trad,5.9,1,60,34.17961,-85.8179
Sneakers,"Sun Wall > Sand Rock > Alabama",https://www.mountainproject.com/route/105927902/sneakers,2.5,-1,Sport,5.10a,1,60,34.18041,-85.81555
Tarzan,"Sun Wall > Sand Rock > Alabama",https://www.mountainproject.com/route/106938647/tarzan,2.2,-1,Sport,5.10-,1,40,34.18041,-85.81555
"Big Trouble in Little China","New Wall (AKA Kurt Russell Block) > Sand Rock > Alabama",https://www.mountainproject.com/route/108060175/big-trouble-in-little-china,2.5,-1,Sport,5.10-,1,30,34.18069,-85.81316
"Pumpkin Patches","Harvest Wall > Jamestown > Alabama",https://www.mountainproject.com/route/105988502/pumpkin-patches,3.6,-1,Trad,5.9+,1,90,34.4112,-85.5737
"Truth or Consequences","Harvest Wall > Jamestown > Alabama",https://www.mountainproject.com/route/105905801/truth-or-consequences,2.9,-1,Trad,5.8,1,100,34.4112,-85.5737
"Shrimp Dude","The Islands > Sand Rock > Alabama",https://www.mountainproject.com/route/107645399/shrimp-dude,2.9,-1,Sport,5.10a,1,60,34.1792,-85.81933
Toomsuba,"Toomsuba > Little River Canyon > Alabama",https://www.mountainproject.com/route/112797204/toomsuba,3.7,-1,Sport,5.12a,1,,34.36498,-85.66092
"Hairdressers on Fire","Winter Wall > Jamestown > Alabama",https://www.mountainproject.com/route/105930776/hairdressers-on-fire,3.9,-1,Sport,5.11c,1,80,34.4112,-85.5737
Buckwheat,"The Hole > Sand Rock > Alabama",https://www.mountainproject.com/route/106011946/buckwheat,2.9,-1,Sport,5.11b,1,40,34.18035,-85.81478
Disneyland,"Sun Wall > Sand Rock > Alabama",https://www.mountainproject.com/route/106617924/disneyland,3.0,-1,Sport,5.10d,1,80,34.18041,-85.81555
Lion,"Jungle Gym/Grey Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/112813371/lion,3.8,-1,Sport,5.12b,1,55,34.36605,-85.66144
Outstanding,"Right Side Cliff > Yellow Bluff > Alabama",https://www.mountainproject.com/route/108737084/outstanding,3.0,-1,Sport,5.8,1,,34.4353,-86.6746
"Pin Chimney","The Pinnacle > Sand Rock > Alabama",https://www.mountainproject.com/route/105905203/pin-chimney,2.8,-1,Trad,5.8+,1,100,34.17948,-85.81775
Bitless,"The Crazy House > Tourist Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/112818742/bitless,3.4,-1,Sport,5.11a/b,1,,34.36424,-85.65413
"Long Doug","Lizard Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/113849862/long-doug,4.0,-1,Sport,5.12d,1,70,34.3588,-85.67018
Word,"The Concave > Little River Canyon > Alabama",https://www.mountainproject.com/route/112396178/word,3.8,-1,Sport,5.13a,1,65,34.37859,-85.63084
Windows,"Sun Wall > Sand Rock > Alabama",https://www.mountainproject.com/route/106098680/windows,2.5,-1,"Trad, TR",5.8+,1,60,34.18041,-85.81555
"Midget Digits","Sun Wall > Sand Rock > Alabama",https://www.mountainproject.com/route/106105639/midget-digits,2.8,-1,Sport,5.11b,1,70,34.18041,-85.81555
"Cardboard Cowboy","Lizard Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/113431737/cardboard-cowboy,3.6,-1,Sport,5.12a,1,80,34.3588,-85.67018
Rocktoberfest,"Rocktoberfest > Tourist Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/112790076/rocktoberfest,3.6,-1,Sport,5.11b,1,,34.36468,-85.65249
Ruhama,"Ninja Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/112787113/ruhama,3.9,-1,Sport,5.11a,1,70,34.33722,-85.6725
"Movie Star","Unshackled > Little River Canyon > Alabama",https://www.mountainproject.com/route/115418955/movie-star,3.8,-1,Sport,5.12b,1,45,34.32235,-85.67426
Overboard,"New Wall (AKA Kurt Russell Block) > Sand Rock > Alabama",https://www.mountainproject.com/route/108596731/overboard,2.7,-1,Sport,5.10b/c,1,30,34.18069,-85.81316
Majosha,"Toomsuba > Little River Canyon > Alabama",https://www.mountainproject.com/route/112908683/majosha,3.9,-1,Sport,5.12c,1,60,34.36498,-85.66092
Distorto,"Lizard Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/113773239/distorto,3.7,-1,Sport,5.12c,1,,34.3588,-85.67018
Vicious,"The Hole > Sand Rock > Alabama",https://www.mountainproject.com/route/106108712/vicious,3.9,-1,Sport,5.12c,1,35,34.18035,-85.81478
Backdraft,"New Wall (AKA Kurt Russell Block) > Sand Rock > Alabama",https://www.mountainproject.com/route/108419758/backdraft,2.2,-1,Sport,5.9,1,35,34.18069,-85.81316
"Autumn Sonata","White Wall > Jamestown > Alabama",https://www.mountainproject.com/route/106586970/autumn-sonata,3.9,-1,Trad,5.10b,1,90,34.4112,-85.5737
"Fight Club","Toomsuba > Little River Canyon > Alabama",https://www.mountainproject.com/route/116088893/fight-club,4.0,-1,Sport,5.11d,1,,34.36498,-85.66092
"Steel Magnolia","Brandnewbia > Little River Canyon > Alabama",https://www.mountainproject.com/route/116089910/steel-magnolia,4.0,-1,Sport,5.12a,1,,34.3577,-85.67626
"Welcome to Little River","Brandnewbia > Little River Canyon > Alabama",https://www.mountainproject.com/route/116089852/welcome-to-little-river,4.0,-1,Sport,5.11c,1,,34.3577,-85.67626
"The Flake","Palisades Park > Alabama",https://www.mountainproject.com/route/106048187/the-flake,2.9,-1,"Trad, TR",5.9-,1,80,33.98856,-86.45815
"Registration (The Arch)","Winter Wall > Jamestown > Alabama",https://www.mountainproject.com/route/105930781/registration-the-arch,3.3,-1,Trad,5.9+,1,80,34.4112,-85.5737
Silverback,"The Concave > Little River Canyon > Alabama",https://www.mountainproject.com/route/112396150/silverback,3.5,-1,Sport,5.13a,1,55,34.37859,-85.63084
"Hang Me","Toomsuba > Little River Canyon > Alabama",https://www.mountainproject.com/route/115337335/hang-me,4.0,-1,Sport,5.12d,1,,34.36498,-85.66092
"Porter's Arete","Jungle Gym/Grey Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/113677727/porters-arete,4.0,-1,Sport,5.12d,1,,34.36605,-85.66144
"Rumble in the Jungle","Jungle Gym/Grey Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/112909468/rumble-in-the-jungle,3.9,-1,Sport,5.12c,1,,34.36605,-85.66144
Stealth,"Ninja Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/112787016/stealth,4.0,-1,Sport,5.13a,1,60,34.33722,-85.6725
"Mr. Toad's Wild Ride","Right Side Cliff > Yellow Bluff > Alabama",https://www.mountainproject.com/route/108736961/mr-toads-wild-ride,3.0,-1,Sport,5.11,1,,34.4353,-86.6746
"Bon Voyage","Lizard Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/112844537/bon-voyage,3.1,-1,Sport,5.11c,1,,34.3588,-85.67018
Hooligans,"The Concave > Little River Canyon > Alabama",https://www.mountainproject.com/route/112396163/hooligans,3.8,-1,Sport,5.13a/b,1,50,34.37859,-85.63084
Tilt-a-Whirl,"Right Side Cliff > Yellow Bluff > Alabama",https://www.mountainproject.com/route/106425880/tilt-a-whirl,3.2,-1,Sport,5.11b,1,80,34.4353,-86.6746
Showboaters,"The Concave > Little River Canyon > Alabama",https://www.mountainproject.com/route/112796416/showboaters,4.0,-1,Sport,5.13b,1,55,34.37859,-85.63084
Jugs,"New Wall (AKA Kurt Russell Block) > Sand Rock > Alabama",https://www.mountainproject.com/route/108419245/jugs,2.0,-1,Sport,5.9-,1,30,34.18069,-85.81316
Sodomy,"Lizard Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/114115214/sodomy,3.1,-1,Sport,5.11c,1,57,34.3588,-85.67018
"Fat Tuesday","Holiday Block > Sand Rock > Alabama",https://www.mountainproject.com/route/112254877/fat-tuesday,4.0,-1,"Trad, TR","5.12a X",1,50,34.17961,-85.8179
"Cheese Grater","The Dumps > Alabama",https://www.mountainproject.com/route/110705695/cheese-grater,4.0,-1,Trad,"5.13a R",1,40,34.48449,-86.27799
"Egyptian Orgasm","Brandnewbia > Little River Canyon > Alabama",https://www.mountainproject.com/route/117600784/egyptian-orgasm,4.0,-1,Sport,5.12c,1,,34.3577,-85.67626
"Unknown 1","LaGrange > Alabama",https://www.mountainproject.com/route/106328008/unknown-1,4.0,-1,"Sport, TR",5.10a,1,45,34.65,-87.56
Polly,"LaGrange > Alabama",https://www.mountainproject.com/route/106939619/polly,4.0,-1,Sport,"5.12- PG13",1,50,34.65,-87.56
"Southern Comfort","The Concave > Little River Canyon > Alabama",https://www.mountainproject.com/route/116783267/southern-comfort,4.0,-1,Sport,5.14a,1,55,34.37859,-85.63084
Obsession,"Jungle Gym/Grey Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/112786074/obsession,2.8,-1,Sport,5.10+,1,,34.36605,-85.66144
"Southern Comfort Right","The Concave > Little River Canyon > Alabama",https://www.mountainproject.com/route/116751392/southern-comfort-right,4.0,-1,Sport,5.14a,1,50,34.37859,-85.63084
Unshackled,"Unshackled > Little River Canyon > Alabama",https://www.mountainproject.com/route/115432938/unshackled,4.0,-1,Sport,5.13b,1,70,34.32235,-85.67426
"Blinded By Science","Sun Wall > Sand Rock > Alabama",https://www.mountainproject.com/route/116143195/blinded-by-science,4.0,-1,"Trad, TR","5.12a R",1,50,34.18041,-85.81555
"Night of the climbing dead","Palisades Park > Alabama",https://www.mountainproject.com/route/106131686/night-of-the-climbing-dead,3.4,-1,TR,5.10b,1,50,33.98856,-86.45815
Boogeyman,"Ninja Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/117898818/boogeyman,4.0,-1,Sport,5.12c/d,1,80,34.33722,-85.6725
"Hero Route","A0 Ledge > Yellow Bluff > Alabama",https://www.mountainproject.com/route/111972483/hero-route,4.0,-1,Sport,5.10b/c,2,90,34.43603,-86.67675
"""Stonyman""","Bankhead Forest/Ship Rock > Alabama",https://www.mountainproject.com/route/106248472/stonyman,4.0,-1,"Trad, Sport",5.12a,1,80,33.7609,-86.8799
"Plain Truth","Harvest Wall > Jamestown > Alabama",https://www.mountainproject.com/route/105942315/plain-truth,3.0,-1,Trad,5.9,1,90,34.4112,-85.5737
"ride the lighting","Bankhead Forest/Ship Rock > Alabama",https://www.mountainproject.com/route/107484556/ride-the-lighting,4.0,-1,Trad,5.10c,1,40,33.7609,-86.8799
"way of the hand","Bankhead Forest/Ship Rock > Alabama",https://www.mountainproject.com/route/107484544/way-of-the-hand,4.0,-1,Trad,5.11a,1,45,33.7609,-86.8799
"Katie Brown","Lizard Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/114115200/katie-brown,3.4,-1,Sport,5.12a,1,57,34.3588,-85.67018
Toxic,"Turtle Rock > Sand Rock > Alabama",https://www.mountainproject.com/route/106136498/toxic,4.0,-1,Sport,5.12d,1,35,34.1804,-85.817
"First Black In Office","Grotto > Sand Rock > Alabama",https://www.mountainproject.com/route/106940954/first-black-in-office,2.1,-1,Sport,5.9,1,40,34.18027,-85.81621
"Slim Jim","Cherokee Bluffs > Alabama",https://www.mountainproject.com/route/106833398/slim-jim,3.6,-1,Sport,"5.11c PG13",1,30,32.67095,-85.90765
"Orange Crush","Right Side Cliff > Yellow Bluff > Alabama",https://www.mountainproject.com/route/106430949/orange-crush,3.3,-1,Trad,5.11a,1,80,34.4353,-86.6746
"fat boy","New Wall (AKA Kurt Russell Block) > Sand Rock > Alabama",https://www.mountainproject.com/route/108009884/fat-boy,2.1,-1,Sport,5.8,1,30,34.18069,-85.81316
Stolen,"Cherokee Bluffs > Alabama",https://www.mountainproject.com/route/114041852/stolen,3.7,-1,"Sport, TR","5.8 PG13",1,30,32.67095,-85.90765
"The Great Stumpkin","Harvest Wall > Jamestown > Alabama",https://www.mountainproject.com/route/107106530/the-great-stumpkin,3.3,-1,Trad,5.10+,1,90,34.4112,-85.5737
Dreamworld,"Sun Wall > Sand Rock > Alabama",https://www.mountainproject.com/route/110686750/dreamworld,3.8,-1,Sport,5.12c/d,1,75,34.18041,-85.81555
Grace,"Grace Falls > Little River Canyon > Alabama",https://www.mountainproject.com/route/114324155/grace,3.8,-1,Sport,5.12a,1,75,34.35929,-85.66846
"Muffins are Burning","Sun Wall > Sand Rock > Alabama",https://www.mountainproject.com/route/106494055/muffins-are-burning,2.3,-1,Sport,5.10c,1,30,34.18041,-85.81555
Julory,"The Islands > Sand Rock > Alabama",https://www.mountainproject.com/route/106851052/julory,2.1,-1,Sport,5.8+,1,30,34.1792,-85.81933
Noob,"Right Side Cliff > Yellow Bluff > Alabama",https://www.mountainproject.com/route/111244686/noob,2.9,-1,Sport,5.9,1,40,34.4353,-86.6746
"Short Doug","Lizard Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/113849832/short-doug,3.4,-1,Sport,5.12c,1,50,34.3588,-85.67018
"Loosy Goosy","The Pinnacle > Sand Rock > Alabama",https://www.mountainproject.com/route/106242721/loosy-goosy,2.9,-1,Trad,5.8+,1,80,34.17948,-85.81775
"Rotten Pillar","Lizard Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/112844621/rotten-pillar,3.1,-1,Sport,5.11d,1,,34.3588,-85.67018
"Man Show","The Concave > Little River Canyon > Alabama",https://www.mountainproject.com/route/112396240/man-show,3.7,-1,Sport,5.13d,1,,34.37859,-85.63084
"Just Sevens and Eights","New Wall (AKA Kurt Russell Block) > Sand Rock > Alabama",https://www.mountainproject.com/route/111656608/just-sevens-and-eights,2.1,-1,Sport,5.7+,1,30,34.18069,-85.81316
Steeples,"Palisades Park > Alabama",https://www.mountainproject.com/route/106099360/steeples,2.4,-1,"Trad, TR",5.8-,1,70,33.98856,-86.45815
"Double D","Lizard Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/114152935/double-d,3.7,-1,Sport,5.13a,1,80,34.3588,-85.67018
"Read Between The Lines","Cherokee Bluffs > Alabama",https://www.mountainproject.com/route/113992368/read-between-the-lines,3.7,-1,Sport,"5.10d PG13",1,25,32.67095,-85.90765
"unnamed  1","Right Side Cliff > Yellow Bluff > Alabama",https://www.mountainproject.com/route/106411205/unnamed-1,2.6,-1,Sport,5.10-,1,80,34.4353,-86.6746
"A Hard Life","Cherokee Bluffs > Alabama",https://www.mountainproject.com/route/114026883/a-hard-life,3.7,-1,Sport,"5.11b PG13",1,25,32.67095,-85.90765
"Graham's Crack","SCC Property > Steele > Alabama",https://www.mountainproject.com/route/114142602/grahams-crack,3.4,-1,"Trad, TR",5.8,1,70,33.93484,-86.23308
Pebbles,"New Wall (AKA Kurt Russell Block) > Sand Rock > Alabama",https://www.mountainproject.com/route/108009807/pebbles,2.2,-1,Sport,5.10a,1,30,34.18069,-85.81316
"unknown 1","New Wall (AKA Kurt Russell Block) > Sand Rock > Alabama",https://www.mountainproject.com/route/108009912/unknown-1,1.9,-1,Sport,5.8-,1,35,34.18069,-85.81316
"High Infidelity","Winter Wall > Jamestown > Alabama",https://www.mountainproject.com/route/105930772/high-infidelity,3.1,-1,Trad,5.9,1,80,34.4112,-85.5737
Klingon,"Turtle Rock > Sand Rock > Alabama",https://www.mountainproject.com/route/106302950/klingon,3.4,-1,Sport,5.11d,1,,34.1804,-85.817
"Medusa Tree","White Wall > Jamestown > Alabama",https://www.mountainproject.com/route/105905763/medusa-tree,2.9,-1,Trad,5.9,1,90,34.4112,-85.5737
"Cinnamon Girl","Winter Wall > Jamestown > Alabama",https://www.mountainproject.com/route/105930785/cinnamon-girl,3.2,-1,Trad,5.10,1,80,34.4112,-85.5737
"Powder Keg","Toomsuba > Little River Canyon > Alabama",https://www.mountainproject.com/route/113878152/powder-keg,3.2,-1,Sport,5.12b,1,50,34.36498,-85.66092
"Christmas Crack","Palisades Park > Alabama",https://www.mountainproject.com/route/106049739/christmas-crack,2.9,-1,"Trad, TR",5.10b/c,1,60,33.98856,-86.45815
Faith,"Right Side Cliff > Yellow Bluff > Alabama",https://www.mountainproject.com/route/108685449/faith,2.7,-1,Sport,5.10,1,,34.4353,-86.6746
Rave,"Sun Wall > Sand Rock > Alabama",https://www.mountainproject.com/route/110641236/rave,3.2,-1,Sport,5.12a,1,60,34.18041,-85.81555
"Solitary Confinement","The Crazy House > Tourist Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/114619879/solitary-confinement,3.5,-1,Sport,5.12c,1,,34.36424,-85.65413
"Don't need no names","New Wall (AKA Kurt Russell Block) > Sand Rock > Alabama",https://www.mountainproject.com/route/111656549/dont-need-no-names,1.9,-1,Sport,5.7,1,35,34.18069,-85.81316
"Heart of Darkness","Jungle Gym/Grey Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/113046183/heart-of-darkness,3.5,-1,Sport,5.12d,1,60,34.36605,-85.66144
Novacaine,"Right Side Cliff > Yellow Bluff > Alabama",https://www.mountainproject.com/route/109271592/novacaine,3.5,-1,Sport,5.13b,1,85,34.4353,-86.6746
"Pressure Sensitive","Sun Wall > Sand Rock > Alabama",https://www.mountainproject.com/route/106105648/pressure-sensitive,3.0,-1,Sport,5.11c,1,70,34.18041,-85.81555
"Box Lunch","Palisades Park > Alabama",https://www.mountainproject.com/route/105914456/box-lunch,2.1,-1,Trad,5.8-,1,50,33.98856,-86.45815
"Bishop of Krunk","White Wall > Jamestown > Alabama",https://www.mountainproject.com/route/105946293/bishop-of-krunk,3.2,-1,Trad,5.10c,1,80,34.4112,-85.5737
"Iron Mike","Unshackled > Little River Canyon > Alabama",https://www.mountainproject.com/route/115418990/iron-mike,3.2,-1,Sport,5.12a,1,45,34.32235,-85.67426
"Super Grover","Sun Wall > Sand Rock > Alabama",https://www.mountainproject.com/route/106102097/super-grover,2.9,-1,Sport,5.11d,1,50,34.18041,-85.81555
Booger,"The Concave > Little River Canyon > Alabama",https://www.mountainproject.com/route/112778870/booger,2.6,-1,Sport,5.10d,1,40,34.37859,-85.63084
Nothingness,"Sun Wall > Sand Rock > Alabama",https://www.mountainproject.com/route/106136553/nothingness,3.4,-1,Sport,"5.12c PG13",1,50,34.18041,-85.81555
"Twinkle Toes","White Wall > Jamestown > Alabama",https://www.mountainproject.com/route/105905751/twinkle-toes,3.3,-1,Sport,5.11a,1,80,34.4112,-85.5737
"Ka-Dunk A-Dunk","Cherokee Bluffs > Alabama",https://www.mountainproject.com/route/106833499/ka-dunk-a-dunk,3.3,-1,Sport,"5.10c PG13",1,25,32.67095,-85.90765
R.I.P.,"The Islands > Sand Rock > Alabama",https://www.mountainproject.com/route/107294419/rip,2.7,-1,Sport,5.11a,1,60,34.1792,-85.81933
"Sideways Glance","White Wall > Jamestown > Alabama",https://www.mountainproject.com/route/105946302/sideways-glance,3.3,-1,Trad,5.10c,1,80,34.4112,-85.5737
Jane,"Jungle Gym/Grey Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/113431703/jane,2.9,-1,Sport,5.12a,1,60,34.36605,-85.66144
"unkown 8","New Wall (AKA Kurt Russell Block) > Sand Rock > Alabama",https://www.mountainproject.com/route/108009733/unkown-8,2.4,-1,Sport,5.10b/c,1,30,34.18069,-85.81316
"Cloudy With A Chance Of Rockfall","Right Side Cliff > Yellow Bluff > Alabama",https://www.mountainproject.com/route/115318677/cloudy-with-a-chance-of-rockfall,3.1,-1,Sport,5.10a/b,1,40,34.4353,-86.6746
Take,"Toomsuba > Little River Canyon > Alabama",https://www.mountainproject.com/route/116996227/take,3.5,-1,Sport,5.12c,1,,34.36498,-85.66092
Tangerine,"Wave Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/113447520/tangerine,3.5,-1,Sport,5.12a,1,90,34.36389,-85.66332
"unknown white rock route","Turtle Rock > Sand Rock > Alabama",https://www.mountainproject.com/route/116647759/unknown-white-rock-route,3.5,-1,Sport,5.12a/b,1,50,34.1804,-85.817
"Scissor Kick","Brandnewbia > Little River Canyon > Alabama",https://www.mountainproject.com/route/116089954/scissor-kick,3.5,-1,Sport,5.12b,1,,34.3577,-85.67626
"Burly Girls","Palisades Park > Alabama",https://www.mountainproject.com/route/106305695/burly-girls,3.5,-1,TR,5.11a,1,60,33.98856,-86.45815
"The Corner Arete","Palisades Park > Alabama",https://www.mountainproject.com/route/106053802/the-corner-arete,3.5,-1,"Trad, TR",5.11b,1,75,33.98856,-86.45815
"Cutting Teeth","Bankhead Forest/Ship Rock > Alabama",https://www.mountainproject.com/route/106651430/cutting-teeth,3.5,-1,"Trad, Sport, TR",5.10a,1,45,33.7609,-86.8799
"High Horse","Griffin Falls > Alabama",https://www.mountainproject.com/route/106102137/high-horse,3.5,-1,Sport,5.13a/b,1,60,34.2876,-85.9237
Scarecrow,"Harvest Wall > Jamestown > Alabama",https://www.mountainproject.com/route/105946316/scarecrow,3.1,-1,Trad,5.10,1,80,34.4112,-85.5737
Ascension,"Grotto > Sand Rock > Alabama",https://www.mountainproject.com/route/106302991/ascension,2.5,-1,Sport,5.11b/c,1,,34.18027,-85.81621
"Winter's Respite","Winter Wall > Jamestown > Alabama",https://www.mountainproject.com/route/105907127/winters-respite,2.7,-1,Trad,"5.8 PG13",1,80,34.4112,-85.5737
"Captain Crunch","Palisades Park > Alabama",https://www.mountainproject.com/route/106044131/captain-crunch,2.9,-1,Trad,5.9,1,70,33.98856,-86.45815
"Touch of Gray","Jungle Gym/Grey Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/112786218/touch-of-gray,2.8,-1,Sport,5.11d,1,,34.36605,-85.66144
ADR,"Toomsuba > Little River Canyon > Alabama",https://www.mountainproject.com/route/113431780/adr,3.0,-1,Sport,5.11d,1,50,34.36498,-85.66092
Picnic,"The Hole > Sand Rock > Alabama",https://www.mountainproject.com/route/106853180/picnic,2.7,-1,Sport,5.11b,1,35,34.18035,-85.81478
Groundhog,"New Wall (AKA Kurt Russell Block) > Sand Rock > Alabama",https://www.mountainproject.com/route/108009965/groundhog,2.3,-1,Sport,5.11c,1,35,34.18069,-85.81316
"Shut Out!","Jaws Block/West Side Rock > Sand Rock > Alabama",https://www.mountainproject.com/route/105943768/shut-out,2.3,-1,Sport,5.10+,1,45,34.1799,-85.81751
"Fever Pitch","Grotto > Sand Rock > Alabama",https://www.mountainproject.com/route/116206969/fever-pitch,3.3,-1,Trad,5.8,1,30,34.18027,-85.81621
