Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Sudafricana,"La Vieja > Frey > San Carlos de Bariloche > Rio Negro > Argentina > South America > International",https://www.mountainproject.com/route/107408917/sudafricana,3.7,-1,Trad,5.10b,4,230,-41.206,-71.4915
"LP (details)","Zona de LP > Suesca > Colombia > South America > International",https://www.mountainproject.com/route/109187745/lp-details,3.8,-1,Trad,5.8-,4,450,5.09559,-73.79151
"Sinestro Total","Torre Principal > Frey > San Carlos de Bariloche > Rio Negro > Argentina > South America > International",https://www.mountainproject.com/route/106070329/sinestro-total,4.0,-1,Trad,5.11-,8,900,-41.206,-71.4915
"The Original Route","La Esfinge > Quebrada Paron > Cordillera Blanca > Peru > South America > International",https://www.mountainproject.com/route/106873351/the-original-route,3.8,-1,"Trad, Alpine","5.10d R",15,2000,-9.0033,-77.7133
"Las Manos del Dia","Cerro Trinidad > Valle Cochamó > Chile > South America > International",https://www.mountainproject.com/route/107733688/las-manos-del-dia,4.0,-1,Trad,5.11+,12,1800,-41.42521,-72.09706
Clemenzo,"Torre Principal > Frey > San Carlos de Bariloche > Rio Negro > Argentina > South America > International",https://www.mountainproject.com/route/107365453/clemenzo,3.5,-1,Trad,5.9+,6,500,-41.206,-71.4915
"Los Museos/Abrojos e  Centellas/Lost Fingers","Aguja Frey > Frey > San Carlos de Bariloche > Rio Negro > Argentina > South America > International",https://www.mountainproject.com/route/106072569/los-museosabrojos-e-centellaslost-fingers,4.0,-1,"Trad, Alpine","5.11 PG13",2,210,-41.206,-71.4915
K2,"Corcovado > Rio de Janeiro > Brazil > South America > International",https://www.mountainproject.com/route/108582866/k2,3.6,-1,Trad,"5.8+ PG13",4,500,-22.9549,-43.2144
Whillans-Cochrane,"Aguja Poincenot > Cerro Fitz Roy Group > Chalten Massif > Santa Cruz > Argentina > South America > International",https://www.mountainproject.com/route/106561677/whillans-cochrane,3.6,-1,"Trad, Mixed, Ice, Alpine","5.9 WI3 M4",15,2000,-49.27006,-73.0412
Comesaña-Fonrouge,"Aguja Gillaumet > Cerro Fitz Roy Group > Chalten Massif > Santa Cruz > Argentina > South America > International",https://www.mountainproject.com/route/111641673/comesana-fonrouge,3.8,-1,"Trad, Snow, Alpine","5.10d Easy Snow",13,1320,-49.27006,-73.0412
"La Presencia de mi Padre","El Monstruo > Valle Cochamó > Chile > South America > International",https://www.mountainproject.com/route/112568535/la-presencia-de-mi-padre,3.9,-1,"Trad, Alpine",5.10c,28,5400,-41.44516,-72.11234
"Chiaro di Luna (Claro de Luna)","Aguja Saint-Exupery > Cerro Fitz Roy Group > Chalten Massif > Santa Cruz > Argentina > South America > International",https://www.mountainproject.com/route/109727233/chiaro-di-luna-claro-de-luna,4.0,-1,"Trad, Alpine",5.10+,20,2400,-49.27006,-73.0412
"Del Frente","La Vieja > Frey > San Carlos de Bariloche > Rio Negro > Argentina > South America > International",https://www.mountainproject.com/route/106432267/del-frente,3.5,-1,Trad,5.9,2,260,-41.206,-71.4915
"Bienvenidos a mi Insomnio","Cerro Trinidad > Valle Cochamó > Chile > South America > International",https://www.mountainproject.com/route/106390096/bienvenidos-a-mi-insomnio,3.4,-1,Trad,5.11a,20,3000,-41.42521,-72.09706
"Todo Cambia","Anfiteatro > Valle Cochamó > Chile > South America > International",https://www.mountainproject.com/route/109005036/todo-cambia,4.0,-1,Trad,"5.11b/c PG13",9,1500,-41.4117,-72.1247
"Face Leste (East Face)","Pico Maior > Salinas / Três Picos > Rio de Janeiro > Brazil > South America > International",https://www.mountainproject.com/route/109245004/face-leste-east-face,4.0,-1,Trad,5.9,17,2788,-22.33888,-42.72446
Supercanaleta,"Cerro Fitz Roy > Cerro Fitz Roy Group > Chalten Massif > Santa Cruz > Argentina > South America > International",https://www.mountainproject.com/route/112532641/supercanaleta,4.0,-1,"Trad, Mixed, Ice, Snow, Alpine","5.9 WI4 M5-6 Steep Snow PG13",1,5000,-49.27006,-73.0412
"Camp Farm","Cerro La Junta > Valle Cochamó > Chile > South America > International",https://www.mountainproject.com/route/106405126/camp-farm,3.3,-1,Trad,5.11b,7,950,-41.4117,-72.1247
Franco-Argentina,"Cerro Fitz Roy > Cerro Fitz Roy Group > Chalten Massif > Santa Cruz > Argentina > South America > International",https://www.mountainproject.com/route/116581635/franco-argentina,4.0,-1,"Trad, Ice, Snow, Alpine","5.11 AI3 Steep Snow",14,2130,-49.27006,-73.0412
"Dedo do Deus (God's Finger) East Route","Serra dos Órgãos National Park > Rio de Janeiro > Brazil > South America > International",https://www.mountainproject.com/route/109190812/dedo-do-deus-gods-finger-east-route,3.9,-1,Trad,5.8,5,1200,-22.9078,-43.2202
"Brenner-Moschioni to Comesana-Fonrouge","Aguja Gillaumet > Cerro Fitz Roy Group > Chalten Massif > Santa Cruz > Argentina > South America > International",https://www.mountainproject.com/route/110256716/brenner-moschioni-to-comesana-fonrouge,3.7,-1,"Trad, Alpine",5.10d,10,1200,-49.27006,-73.0412
Pulse,"Zona 2 > La Mojarra - Cañon del Chicamocha > Colombia > South America > International",https://www.mountainproject.com/route/112556890/pulse,3.8,-1,Sport,5.11a,1,,6.7746,-73.0874
"Los Miserables","La Placa Verde > Las Placas > Cajon de Maipo > Chile > South America > International",https://www.mountainproject.com/route/114277261/los-miserables,4.0,-1,"Sport, Aid, Alpine","5.10c A0",10,1300,-33.83091,-70.04495
"Last Gringos Standing","Aguja Saint-Exupery > Cerro Fitz Roy Group > Chalten Massif > Santa Cruz > Argentina > South America > International",https://www.mountainproject.com/route/106559083/last-gringos-standing,3.8,-1,"Trad, Alpine",5.10+,15,2000,-49.27006,-73.0412
"Welcome to Huaraz","La Fisura > Hatun Machay > Huaraz > Peru > South America > International",https://www.mountainproject.com/route/109641065/welcome-to-huaraz,3.9,-1,Sport,5.11a,1,70,-10.09041,-77.35115
"Fancy a Good Route","La Tapia > Hatun Machay > Huaraz > Peru > South America > International",https://www.mountainproject.com/route/107167762/fancy-a-good-route,3.7,-1,Sport,5.11a,1,65,-10.08842,-77.34826
"Deja Ya De Joder","Aguja Carlos Daniel > Grupo Carlos Daniel > Los Arenales > Mendoza > Argentina > South America > International",https://www.mountainproject.com/route/113952273/deja-ya-de-joder,4.0,-1,Trad,5.10a,7,950,-33.63204,-69.52443
"Frader Pisafe, aka Salvaterra","El Mocho & Mochito > Cerro Torre Group > Chalten Massif > Santa Cruz > Argentina > South America > International",https://www.mountainproject.com/route/107063080/frader-pisafe-aka-salvaterra,4.0,-1,"Trad, Alpine",5.10+,9,1500,-49.28638,-73.09379
"Mejor No Hablar de Ciertas Cosas","Aguja El Cohete > Grupo Cohete > Los Arenales > Mendoza > Argentina > South America > International",https://www.mountainproject.com/route/108485149/mejor-no-hablar-de-ciertas-cosas,3.8,-1,Trad,5.10d,14,1500,-33.63502,-69.51591
"Cuidate la Espalda (Watch your Back)","Ventana Sur Lower Sport Sector > Cerro Ventana Sur > San Carlos de Bariloche > Rio Negro > Argentina > South America > International",https://www.mountainproject.com/route/116549667/cuidate-la-espalda-watch-your-back,4.0,-1,Sport,5.10a,1,75,-41.19213,-71.39065
"Agulha do Diabo","Serra dos Órgãos National Park > Rio de Janeiro > Brazil > South America > International",https://www.mountainproject.com/route/109571763/agulha-do-diabo,4.0,-1,"Trad, Aid","5.9- C0",8,700,-22.9078,-43.2202
Langarota,"Mandarineando > Cojitambo > Ecuador > South America > International",https://www.mountainproject.com/route/112012088/langarota,3.8,-1,Sport,5.10b,7,600,-2.76181,-78.88733
"Grieta Garbo","La Piedra del Peñol > Colombia > South America > International",https://www.mountainproject.com/route/112570067/grieta-garbo,4.0,-1,Trad,5.11a,2,,6.22361,-75.17833
"Sea la Luz","Genesis > Cerro San Martin > San Carlos de Bariloche > Rio Negro > Argentina > South America > International",https://www.mountainproject.com/route/113022122/sea-la-luz,4.0,-1,Sport,5.8,1,60,-41.1646,-71.42466
"Alcatraz P.1","La Carcel > Valle de Los Cóndores > Chile > South America > International",https://www.mountainproject.com/route/108028146/alcatraz-p1,4.0,-1,Trad,5.10c,1,80,-35.967,-70.5636
"Chimenea de Santa Clause","Gran Pared > Valle de Los Cóndores > Chile > South America > International",https://www.mountainproject.com/route/107970478/chimenea-de-santa-clause,4.0,-1,Sport,5.8,1,60,-35.9695,-70.5654
"Viernes 13","La Piedra del Peñol > Colombia > South America > International",https://www.mountainproject.com/route/112567905/viernes-13,4.0,-1,Trad,5.12a,1,,6.22361,-75.17833
"Through the Looking Glass","Anfiteatro > Valle Cochamó > Chile > South America > International",https://www.mountainproject.com/route/112568901/through-the-looking-glass,3.8,-1,Trad,5.11b,10,1500,-41.4117,-72.1247
"Wackford Squeers","El Piramidal > Frey > San Carlos de Bariloche > Rio Negro > Argentina > South America > International",https://www.mountainproject.com/route/112439221/wackford-squeers,4.0,-1,Trad,5.11c,1,100,-41.206,-71.4915
"Cara a Cara","Zona de Betty Blue > Suesca > Colombia > South America > International",https://www.mountainproject.com/route/112838373/cara-a-cara,4.0,-1,Trad,5.9,4,400,5.0962,-73.79021
"Positive Affect","Arco Iris > Valle Cochamó > Chile > South America > International",https://www.mountainproject.com/route/108199354/positive-affect,4.0,-1,"Trad, Sport",5.12a,19,3000,-41.4117,-72.1247
Invasores,"Zipa > Colombia > South America > International",https://www.mountainproject.com/route/113079214/invasores,4.0,-1,Sport,5.9,1,,5.01281,-73.9448
Euqasoluc,"Zona del Euqas Oluc > Suesca > Colombia > South America > International",https://www.mountainproject.com/route/112825249/euqasoluc,4.0,-1,Trad,5.9,1,100,5.09555,-73.791
"Cinturão Galático","Setor Boas Vindas > Falésia Paraíso > São Paulo > Brazil > South America > International",https://www.mountainproject.com/route/108566075/cinturao-galatico,4.0,-1,Sport,"5.10a PG13",1,75,-22.85272,-45.57913
"Lo Spirito dei Montani","Ventana Sur Altos > Cerro Ventana Sur > San Carlos de Bariloche > Rio Negro > Argentina > South America > International",https://www.mountainproject.com/route/113887342/lo-spirito-dei-montani,3.7,-1,Sport,5.9,7,500,-41.19191,-71.38921
"Cavalo Louco","Pao de Acucar (Sugarloaf) > Urca (Pao de Acucar area) > Rio de Janeiro > Brazil > South America > International",https://www.mountainproject.com/route/106070758/cavalo-louco,3.8,-1,Trad,5.10c/d,6,900,-22.9499,-43.1591
"D´Arriba Abajo  (aka Bottoms Up)","Anfiteatro > Valle Cochamó > Chile > South America > International",https://www.mountainproject.com/route/116710489/darriba-abajo-aka-bottoms-up,4.0,-1,Trad,"5.11a R",9,1500,-41.4117,-72.1247
"Media Luna","Ventana Sur Altos > Cerro Ventana Sur > San Carlos de Bariloche > Rio Negro > Argentina > South America > International",https://www.mountainproject.com/route/116965024/media-luna,4.0,-1,Sport,5.10c,4,360,-41.19191,-71.38921
"Low and Hanging Fruit","Anfiteatro > Valle Cochamó > Chile > South America > International",https://www.mountainproject.com/route/116586814/low-and-hanging-fruit,4.0,-1,Sport,"5.11a R",1,210,-41.4117,-72.1247
"La Pluma del Cóndor","Cerro Laguna > Valle Trinidad > Valle Cochamó > Chile > South America > International",https://www.mountainproject.com/route/116541548/la-pluma-del-condor,4.0,-1,Trad,5.12-,7,600,-41.4359,-72.1139
"Flakes of Wrath","Anfiteatro > Valle Cochamó > Chile > South America > International",https://www.mountainproject.com/route/107158833/flakes-of-wrath,4.0,-1,Trad,"5.11+ R",6,700,-41.4117,-72.1247
Babel,"Genesis > Cerro San Martin > San Carlos de Bariloche > Rio Negro > Argentina > South America > International",https://www.mountainproject.com/route/116792181/babel,4.0,-1,Sport,5.10d,1,40,-41.1646,-71.42466
Sombras,"La Penca > Piedra Parada > Chubut > Argentina > South America > International",https://www.mountainproject.com/route/116558928/sombras,4.0,-1,Sport,5.11d,1,50,-42.64251,-70.09989
"East Of Eden","Genesis > Cerro San Martin > San Carlos de Bariloche > Rio Negro > Argentina > South America > International",https://www.mountainproject.com/route/116814935/east-of-eden,4.0,-1,Sport,5.11c/d,1,30,-41.1646,-71.42466
"El erizo protegido por alambres de puas","La Calavera > Piedra Parada > Chubut > Argentina > South America > International",https://www.mountainproject.com/route/116558989/el-erizo-protegido-por-alambres-de-puas,4.0,-1,Sport,5.10c,1,70,-42.6339,-70.08882
"Can You Ladue It?","Cerro Colorado (aka Cerro Apidame) > Chile > South America > International",https://www.mountainproject.com/route/113981656/can-you-ladue-it,4.0,-1,"Trad, Alpine",5.11+,4,625,-46.636,-71.7
Elektra,"Ana Chata > Sao Bento do Sapucai > São Paulo > Brazil > South America > International",https://www.mountainproject.com/route/117071968/elektra,4.0,-1,Trad,5.9,5,675,-22.6921,-45.66886
Gillette,"Calabozo > San Carlos de Bariloche > Rio Negro > Argentina > South America > International",https://www.mountainproject.com/route/116963967/gillette,4.0,-1,Sport,5.11d,1,60,-41.15464,-71.40553
"S/N 6b+ at the entrance","Calabozo > San Carlos de Bariloche > Rio Negro > Argentina > South America > International",https://www.mountainproject.com/route/116964035/sn-6b-at-the-entrance,4.0,-1,Sport,5.11a,1,70,-41.15464,-71.40553
"S/N 6c  at the entrance","Calabozo > San Carlos de Bariloche > Rio Negro > Argentina > South America > International",https://www.mountainproject.com/route/116963997/sn-6c-at-the-entrance,4.0,-1,Sport,5.11b,1,80,-41.15464,-71.40553
"Via do Totem","Pao de Acucar (Sugarloaf) > Urca (Pao de Acucar area) > Rio de Janeiro > Brazil > South America > International",https://www.mountainproject.com/route/107546296/via-do-totem,4.0,-1,"Trad, Sport",5.11+,8,750,-22.9499,-43.1591
"Uno Poco de Patagonia","Torres del Brujo > Chile > South America > International",https://www.mountainproject.com/route/106737206/uno-poco-de-patagonia,4.0,-1,"Trad, Alpine",5.11,10,1000,-34.7029,-70.373
"Corpo seco","Corpo Seco > Piraí do Sul > Paraná > Brazil > South America > International",https://www.mountainproject.com/route/116925102/corpo-seco,4.0,-1,Trad,5.11a/b,1,100,-24.30037,-50.22465
"Blanquita Guamangate","Maintenance Wall > Columnas de Tangán > Ecuador > South America > International",https://www.mountainproject.com/route/115356590/blanquita-guamangate,4.0,-1,Trad,5.10a/b,1,70,-0.65363,-78.8725
"Última Terra de Marlboro","Conjunto Marumbi > Paraná > Brazil > South America > International",https://www.mountainproject.com/route/114577282/ultima-terra-de-marlboro,4.0,-1,Trad,5.11-,5,689,-25.45037,-48.91607
"El Principio del Fin","El Rodadero E35 > Ecuador > South America > International",https://www.mountainproject.com/route/117542325/el-principio-del-fin,4.0,-1,Sport,5.12a,1,60,-0.23048,-78.3258
"Otra raya mas pa'l tigre","San Félix, Medellín > Colombia > South America > International",https://www.mountainproject.com/route/113638156/otra-raya-mas-pal-tigre,4.0,-1,Sport,5.11b/c,1,75,6.33054,-75.59746
"La Nariz","Zona de la Nariz > Suesca > Colombia > South America > International",https://www.mountainproject.com/route/112859711/la-nariz,4.0,-1,Trad,5.10a,2,150,5.09605,-73.78984
"El Gran Techo","Zona de Clavicula > Suesca > Colombia > South America > International",https://www.mountainproject.com/route/112823051/el-gran-techo,4.0,-1,Trad,5.8,3,300,5.09625,-73.79055
"Alien el octavo baretero","Zona 2 > La Mojarra - Cañon del Chicamocha > Colombia > South America > International",https://www.mountainproject.com/route/114029531/alien-el-octavo-baretero,4.0,-1,Sport,5.11d,1,50,6.7746,-73.0874
"Teto do Baú","Pedra do Bau > Sao Bento do Sapucai > São Paulo > Brazil > South America > International",https://www.mountainproject.com/route/108580038/teto-do-bau,4.0,-1,"Trad, Aid","5.9 A1 R",2,200,-22.68837,-45.66081
Escaladictos,"Zona de la Nariz > Suesca > Colombia > South America > International",https://www.mountainproject.com/route/113073540/escaladictos,4.0,-1,Sport,5.11c,1,100,5.09605,-73.78984
"Sol de media Noche","Zona 2 > La Mojarra - Cañon del Chicamocha > Colombia > South America > International",https://www.mountainproject.com/route/112556905/sol-de-media-noche,4.0,-1,Trad,5.11c,1,,6.7746,-73.0874
"Lo Alto y Lo Bajo de Suesca","Zona del Poder del Silencio > Suesca > Colombia > South America > International",https://www.mountainproject.com/route/112838462/lo-alto-y-lo-bajo-de-suesca,4.0,-1,Trad,5.10b,2,,5.09535,-73.79144
"Los Huecos","Sigsipamba Sport > Ecuador > South America > International",https://www.mountainproject.com/route/111858488/los-huecos,4.0,-1,Sport,5.10d,1,45,-0.25707,-78.28346
"O Professor - Mãe Inácia","Chapada Diamantina > Bahia > Brazil > South America > International",https://www.mountainproject.com/route/107924576/o-professor-mae-inacia,4.0,-1,Trad,5.11a/b,4,450,-12.6028,-41.4679
Alquimia,"Zona del Poder del Silencio > Suesca > Colombia > South America > International",https://www.mountainproject.com/route/112838471/alquimia,4.0,-1,Trad,5.9,1,75,5.09535,-73.79144
"Come Catzo","Sigsipamba Sport > Ecuador > South America > International",https://www.mountainproject.com/route/111858514/come-catzo,4.0,-1,Sport,5.10d,1,60,-0.25707,-78.28346
"Es OK","Zona de CAEC > Suesca > Colombia > South America > International",https://www.mountainproject.com/route/112809992/es-ok,4.0,-1,Trad,"5.9+ R",2,350,5.092,-73.7876
"Middle line 6c+","Piedra de Chimango > El Chalten > Santa Cruz > Argentina > South America > International",https://www.mountainproject.com/route/108807038/middle-line-6c,4.0,-1,Sport,5.11+,1,50,-49.3193,-72.89558
"La Oculta","Zona del Euqas Oluc > Suesca > Colombia > South America > International",https://www.mountainproject.com/route/112875830/la-oculta,4.0,-1,Trad,5.11a,2,130,5.09555,-73.791
"El Escorpion","Zona 13 > La Mojarra - Cañon del Chicamocha > Colombia > South America > International",https://www.mountainproject.com/route/112559676/el-escorpion,4.0,-1,Trad,5.10a,1,,6.7746,-73.0874
"Bienvenido a Condores","Gran Pared > Valle de Los Cóndores > Chile > South America > International",https://www.mountainproject.com/route/107970396/bienvenido-a-condores,4.0,-1,Trad,5.9,1,40,-35.9695,-70.5654
"Funcionaria Solange - Prateleiras","Itatiaia National Park > Rio de Janeiro > Brazil > South America > International",https://www.mountainproject.com/route/107924591/funcionaria-solange-prateleiras,4.0,-1,Trad,5.11a,2,150,-22.38546,-44.67972
"Soda y Limon","Zona del Gran Diedro > Suesca > Colombia > South America > International",https://www.mountainproject.com/route/108247777/soda-y-limon,4.0,-1,Trad,5.12a,3,110,5.09501,-73.79167
"File com Certeza","Barrinha > Rio de Janeiro > Brazil > South America > International",https://www.mountainproject.com/route/107555497/file-com-certeza,4.0,-1,Sport,5.12d,1,100,-23.0061,-43.2988
"Cruz del Sur","La Esfinge > Quebrada Paron > Cordillera Blanca > Peru > South America > International",https://www.mountainproject.com/route/115150309/cruz-del-sur,4.0,-1,"Trad, Alpine",5.12a,16,2625,-9.0033,-77.7133
"En la Senda de los Gigantes","Pared de las Profetas > La Paloma > Valle Cochamó > Chile > South America > International",https://www.mountainproject.com/route/106394172/en-la-senda-de-los-gigantes,4.0,-1,Trad,5.8,8,1800,-41.4117,-72.1247
"Siete Venas","Anfiteatro > Valle Cochamó > Chile > South America > International",https://www.mountainproject.com/route/116814341/siete-venas,4.0,-1,Trad,5.12,10,1200,-41.4117,-72.1247
"El Escorpion","Aguja Charles Webis > Grupo Campanille > Los Arenales > Mendoza > Argentina > South America > International",https://www.mountainproject.com/route/108485193/el-escorpion,3.7,-1,Trad,5.11a,5,700,-33.62961,-69.5078
Moonwalker,"Pedra Riscada > Minas Gerais > Brazil > South America > International",https://www.mountainproject.com/route/116181104/moonwalker,4.0,-1,Sport,"5.10a PG13",19,3500,-18.36256,-41.33499
"La Granja","Cerro Pollone > Piergiorgio & Pollone Group > Chalten Massif > Santa Cruz > Argentina > South America > International",https://www.mountainproject.com/route/114184138/la-granja,4.0,-1,"Trad, Snow, Alpine","5.11 Easy Snow",10,1000,-49.25555,-73.08301
"Secundo Costa Neto","Pao de Acucar (Sugarloaf) > Urca (Pao de Acucar area) > Rio de Janeiro > Brazil > South America > International",https://www.mountainproject.com/route/107546280/secundo-costa-neto,3.8,-1,"Trad, Sport",5.11,10,800,-22.9499,-43.1591
"Cornfed Midwestern Kids","La Brichera > Quebrada Llaca > Cordillera Blanca > Peru > South America > International",https://www.mountainproject.com/route/106496300/cornfed-midwestern-kids,4.0,-1,"Trad, Alpine",5.11,3,250,-9.43823,-77.4593
"Guarida secreta","Rucu Pichinca - Zona Politecnica > Ecuador > South America > International",https://www.mountainproject.com/route/117009539/guarida-secreta,4.0,-1,Sport,5.10a,1,,-0.18107,-78.53903
"Almost All American","La Brichera > Quebrada Llaca > Cordillera Blanca > Peru > South America > International",https://www.mountainproject.com/route/106492230/almost-all-american,4.0,-1,"Trad, Alpine",5.12a,3,250,-9.43823,-77.4593
Shai-Hulud,"Aviv Sector > Confluencia > San Carlos de Bariloche > Rio Negro > Argentina > South America > International",https://www.mountainproject.com/route/116963036/shai-hulud,4.0,-1,Sport,5.11b/c,1,90,-40.71795,-71.11487
"Super Fun","Tehuelche Parte Inferior > Cerro Ventana > San Carlos de Bariloche > Rio Negro > Argentina > South America > International",https://www.mountainproject.com/route/116960764/super-fun,4.0,-1,Sport,5.9+,1,100,-41.18882,-71.37472
"La tête de mort","La Calavera > Piedra Parada > Chubut > Argentina > South America > International",https://www.mountainproject.com/route/116559048/la-tete-de-mort,4.0,-1,Sport,5.11c,1,100,-42.6339,-70.08882
Cap,"Rucu Pichinca - Zona Politecnica > Ecuador > South America > International",https://www.mountainproject.com/route/117009523/cap,4.0,-1,Trad,5.10a,1,,-0.18107,-78.53903
"Bito Meyer","Pedra do Bau > Sao Bento do Sapucai > São Paulo > Brazil > South America > International",https://www.mountainproject.com/route/116985707/bito-meyer,4.0,-1,Trad,5.11b,6,600,-22.68837,-45.66081
"Al filo de la fama","La Piedra del Peñol > Colombia > South America > International",https://www.mountainproject.com/route/112789419/al-filo-de-la-fama,4.0,-1,Sport,5.11d,1,75,6.22361,-75.17833
"Corazón Contento","Ortigas > Piedra Parada > Chubut > Argentina > South America > International",https://www.mountainproject.com/route/116552374/corazon-contento,4.0,-1,Sport,5.11a,1,100,-42.64165,-70.09977
Atlantis,"Cerro Laguna > Valle Trinidad > Valle Cochamó > Chile > South America > International",https://www.mountainproject.com/route/107108882/atlantis,4.0,-1,Trad,5.12a,1,,-41.4359,-72.1139
"No TEOlvidaremos","Torre Principal > Frey > San Carlos de Bariloche > Rio Negro > Argentina > South America > International",https://www.mountainproject.com/route/112539092/no-teolvidaremos,4.0,-1,Trad,5.12-,5,350,-41.206,-71.4915
"Pajaro Carpintero","Ortigas > Piedra Parada > Chubut > Argentina > South America > International",https://www.mountainproject.com/route/116510196/pajaro-carpintero,4.0,-1,Sport,5.10c,1,100,-42.64165,-70.09977
"Aji Aviv","Aviv Sector > Confluencia > San Carlos de Bariloche > Rio Negro > Argentina > South America > International",https://www.mountainproject.com/route/116963478/aji-aviv,4.0,-1,Sport,5.8,1,65,-40.71795,-71.11487
"Amigos del inti","Rucu Pichinca - Zona Politecnica > Ecuador > South America > International",https://www.mountainproject.com/route/117009557/amigos-del-inti,4.0,-1,Sport,5.10c,1,,-0.18107,-78.53903
"Primer Contacto","Aviv Sector > Confluencia > San Carlos de Bariloche > Rio Negro > Argentina > South America > International",https://www.mountainproject.com/route/116963102/primer-contacto,4.0,-1,Sport,5.11c,1,70,-40.71795,-71.11487
"La Innombrable","Exodo > Cerro San Martin > San Carlos de Bariloche > Rio Negro > Argentina > South America > International",https://www.mountainproject.com/route/116817993/la-innombrable,4.0,-1,Sport,5.12a,1,40,-41.15452,-71.42758
Magniv,"Íride > San Carlos de Bariloche > Rio Negro > Argentina > South America > International",https://www.mountainproject.com/route/116247326/magniv,4.0,-1,Sport,5.9,1,75,-41.12242,-71.46196
"Saudades de Salinas","Pedra do Bau > Sao Bento do Sapucai > São Paulo > Brazil > South America > International",https://www.mountainproject.com/route/116980509/saudades-de-salinas,4.0,-1,"Trad, Aid","5.11a C1-",4,600,-22.68837,-45.66081
"Cocoon L2","Central > Passa Vinte > Minas Gerais > Brazil > South America > International",https://www.mountainproject.com/route/116583485/cocoon-l2,4.0,-1,Sport,5.13c,1,110,-22.19576,-44.24729
"Piercing de Caveira","Central > Passa Vinte > Minas Gerais > Brazil > South America > International",https://www.mountainproject.com/route/116585423/piercing-de-caveira,4.0,-1,Sport,5.13a,1,80,-22.19576,-44.24729
"Lagaña negra","Rucu Pichinca - Zona Politecnica > Ecuador > South America > International",https://www.mountainproject.com/route/117009546/lagana-negra,4.0,-1,Trad,5.10d,1,,-0.18107,-78.53903
Fonrouge-Bertoncelj,"Campanile Esloveno > Frey > San Carlos de Bariloche > Rio Negro > Argentina > South America > International",https://www.mountainproject.com/route/107866619/fonrouge-bertoncelj,3.8,-1,Trad,5.10b/c,4,380,-41.206,-71.4915
"Cosa de Chicas","El Dado > La Peña de Abejorral > Colombia > South America > International",https://www.mountainproject.com/route/116583666/cosa-de-chicas,4.0,-1,Sport,5.11c,1,,5.84567,-75.48986
"Seu Madruga e os Chaves","Pedra do Bau > Sao Bento do Sapucai > São Paulo > Brazil > South America > International",https://www.mountainproject.com/route/116985573/seu-madruga-e-os-chaves,4.0,-1,Trad,5.11d,4,360,-22.68837,-45.66081
