Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Fat City Crack","The Pages Wall Area > The Book > Lumpy Ridge > Estes Park Valley > Colorado",https://www.mountainproject.com/route/105748954/fat-city-crack,3.6,-1,Trad,5.10c,3,,40.40597,-105.53441
"The Raw and the Roasted","The Gym > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/106015558/the-raw-and-the-roasted,3.7,-1,Sport,5.11,1,,38.6329,-105.2165
"Vanishing Point","Turkey Rock > Turkey Rocks > South Platte > Colorado",https://www.mountainproject.com/route/105748825/vanishing-point,3.7,-1,Trad,5.10d,1,,39.11917,-105.23983
"Edge of Time","The Fin > Jurassic Park - Lily Lake > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado",https://www.mountainproject.com/route/105756826/edge-of-time,3.4,-1,"Sport, TR",5.9,1,85,40.3127,-105.5411
"Ten-Digit Dialing","Wall of the '90s > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105748421/ten-digit-dialing,3.6,-1,Sport,5.12c,1,,39.7388,-105.3222
"Loose Ends","J-Crack Slab Area > The Book > Lumpy Ridge > Estes Park Valley > Colorado",https://www.mountainproject.com/route/105748684/loose-ends,3.6,-1,Trad,5.9,5,,40.40556,-105.53398
"Grandmother's Challenge","Redgarden - Lumpe to the top > Redgarden Wall > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105748813/grandmothers-challenge,3.6,-1,Trad,5.10c,2,,39.93228,-105.28671
Cosmosis,"Bell Buttress - Main Crag > Bell Buttress Massif > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105750457/cosmosis,3.6,-1,Trad,5.10a,2,,40.0011,-105.413
"Wishbone Dihedral","Chicken Head Ranch > Devil's Head > South Platte > Colorado",https://www.mountainproject.com/route/106895231/wishbone-dihedral,3.6,-1,Sport,5.11b,1,80,39.25855,-105.10569
Feline,"Upper Ice Caves (Feline area) > Ice Cave Walls > Rifle Mountain Park > Rifle > Colorado",https://www.mountainproject.com/route/105756046/feline,3.6,-1,Sport,5.11b,1,,39.71269,-107.69257
"Ddong Chim!","Tan Corridor > Meadow Dome > Staunton Rocks > Staunton State Park > South Platte > Colorado",https://www.mountainproject.com/route/109210084/ddong-chim,3.7,-1,Sport,5.11b,1,65,39.5167,-105.3958
"No Passion for Fashion","Menses Prow > The Gallery > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/105748990/no-passion-for-fashion,3.7,-1,Sport,5.11b/c,1,,38.6199,-105.2371
"Open Space Cowboy","Dude's Throne > Golden Gate Canyon SP > Golden > Colorado",https://www.mountainproject.com/route/107137647/open-space-cowboy,3.6,-1,Sport,5.12a,1,85,39.86231,-105.41224
"The Ejection Seat","The Gym > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/105753169/the-ejection-seat,3.7,-1,Sport,5.12b/c,1,,38.6329,-105.2165
"East of Eden","The Eden Wall > Eden Area > The Narrows > Poudre Canyon > Fort Collins > Colorado",https://www.mountainproject.com/route/105755080/east-of-eden,3.6,-1,Trad,5.9,1,125,40.67736,-105.42989
"The Green Spur","Redgarden - Lumpe to the top > Redgarden Wall > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105748645/the-green-spur,3.5,-1,Trad,5.9+,2,,39.93228,-105.28671
"Wet Dream","Wall of the '90s > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105748415/wet-dream,3.6,-1,Sport,5.12a,1,105,39.7388,-105.3222
J-Crack,"J-Crack Slab Area > The Book > Lumpy Ridge > Estes Park Valley > Colorado",https://www.mountainproject.com/route/105748957/j-crack,3.6,-1,Trad,5.9+,4,,40.40556,-105.53398
"Comic Relief","SOB Gully (skier's left side) > North Rim Routes > Black Canyon of the Gunnison > Gunnison > Colorado",https://www.mountainproject.com/route/105750646/comic-relief,3.6,-1,Trad,5.10,8,950,38.58606,-107.71322
"Lats Don't Have Feelings","Cactus Cliff > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/105752329/lats-dont-have-feelings,3.6,-1,Sport,5.11d,1,75,38.63213,-105.22238
Cryogenics,"Lower Grotto Wall > Grotto Walls Area > Independence Pass > Colorado",https://www.mountainproject.com/route/105754873/cryogenics,3.6,-1,Trad,5.10-,2,,39.11983,-106.70002
"The Metamorphosis","Wind Tower - S Face > The Wind Tower > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105764211/the-metamorphosis,3.6,-1,Trad,5.10-,1,,39.9314,-105.283
"Darkness 'til Dawn","Redgarden - Lumpe to the top > Redgarden Wall > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105750565/darkness-til-dawn,3.6,-1,Trad,5.10a,1,140,39.93228,-105.28671
"East Ridge","The Maiden > South > Flatirons > Boulder > Colorado",https://www.mountainproject.com/route/105753004/east-ridge,3.6,-1,Trad,5.10c,5,,39.95002,-105.28719
"Alice in Bucketland","Redgarden - Tower One > Redgarden Wall > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105762483/alice-in-bucketland,3.6,-1,Trad,"5.8+ R",2,,39.93194,-105.28603
"Fission aka Ken T'ank","The Armory > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105758647/fission-aka-ken-tank,3.6,-1,Sport,5.12b/c,1,50,39.74067,-105.41445
Guppy,"Creek Side > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105763794/guppy,3.5,-1,Sport,5.8,1,115,39.74102,-105.41042
"Hair City","The Bastille - W Face > The Bastille > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105748627/hair-city,3.6,-1,Trad,"5.9+ R",3,310,39.9304,-105.283
"Syke's Sickle","Spearhead > Glacier Gorge > RMNP - Rock > Alpine Rock > Colorado",https://www.mountainproject.com/route/105748499/sykes-sickle,3.4,-1,"Trad, Alpine",5.9+,7,900,40.2567,-105.63834
"Is This For Real?","The For Real Canyon > Thunder Ridge > West Creek > South Platte > Colorado",https://www.mountainproject.com/route/106126167/is-this-for-real,3.6,-1,Trad,5.10,1,50,39.19908,-105.22081
"Blind Faith","The Bastille - W Face > The Bastille > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105748639/blind-faith,3.5,-1,Trad,5.10a,2,200,39.9304,-105.283
"S Crack","Cabin Wall > Escalante Canyon > Grand Junction Area > Colorado",https://www.mountainproject.com/route/105855126/s-crack,3.6,-1,Trad,5.10+,1,65,38.68073,-108.31363
Topaz,"The Headstone > Devil's Head > South Platte > Colorado",https://www.mountainproject.com/route/105749470/topaz,3.6,-1,Sport,5.10c,2,220,39.2575,-105.0991
"Disappearing Act (aka Kryptonite)","Redgarden - Lumpe to the top > Redgarden Wall > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105749425/disappearing-act-aka-kryptonite,3.6,-1,Trad,5.11a,2,140,39.93228,-105.28671
"Aerial Book","Rincon - L of Center Route > Rincon > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105754969/aerial-book,3.6,-1,"Trad, TR","5.11a PG13",2,120,39.93435,-105.28993
"Quiver and Quill","Turkey Tail > Turkey Rocks > South Platte > Colorado",https://www.mountainproject.com/route/105748831/quiver-and-quill,3.6,-1,Trad,5.10+,1,,39.11911,-105.23949
"Southwest Corner","Petit Grepon > RMNP - Rock > Alpine Rock > Colorado",https://www.mountainproject.com/route/105754654/southwest-corner,3.5,-1,"Trad, Alpine",5.9,9,,40.28029,-105.6725
"Rumor Has It","The Sapper Cave > Rifle Mountain Park > Rifle > Colorado",https://www.mountainproject.com/route/105985455/rumor-has-it,3.6,-1,Sport,5.11b,1,100,39.71953,-107.69026
Curvaceous,"Wall of the '90s > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105750487/curvaceous,3.5,-1,Sport,5.11b,1,100,39.7388,-105.3222
Directissima,"Chasm View Wall > Long's Peak > RMNP - Rock > Alpine Rock > Colorado",https://www.mountainproject.com/route/105750085/directissima,3.5,-1,"Trad, Alpine",5.10b,4,,40.25767,-105.61491
"Lime Street","The Bank > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/105752587/lime-street,3.6,-1,Sport,5.11b,1,,38.6331,-105.2297
"Back To The Future","The Bank > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/105750058/back-to-the-future,3.6,-1,Sport,5.11b/c,1,,38.6331,-105.2297
"Conan's Gonads (Conad's)","Twin Owls > Lumpy Ridge > Estes Park Valley > Colorado",https://www.mountainproject.com/route/105763716/conans-gonads-conads,3.6,-1,Trad,5.9,1,,40.4029,-105.5188
"Jolt Cola","Right Gully > Blob Rock > Blob Rock Area > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105750694/jolt-cola,3.6,-1,Sport,5.12a,1,,40.00278,-105.38856
"Dia de Los Muertos","The Graveyard > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/114149484/dia-de-los-muertos,3.4,-1,Sport,5.12a,1,60,39.74438,-105.40288
"Tell-Tale Heart","Easter Rock > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105748424/tell-tale-heart,3.6,-1,Sport,5.12b,1,,39.9937,-105.41847
T2,"Redgarden - Tower Two > Redgarden Wall > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105748783/t2,3.5,-1,Trad,"5.11a R",7,700,39.9312,-105.28518
Perversion,"Mickey Mouse Wall > Eldorado Mountain > Boulder > Colorado",https://www.mountainproject.com/route/105750577/perversion,3.5,-1,Trad,5.9,3,350,39.91977,-105.2853
"In The Morning, You'll Be Mine","The Gym > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/106015608/in-the-morning-youll-be-mine,3.6,-1,Sport,5.11d,1,,38.6329,-105.2165
"Empire of the Fenceless","Easter Rock > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105756790/empire-of-the-fenceless,3.5,-1,Sport,5.12a,1,,39.9937,-105.41847
"Illegal Smile","Cactus Cliff > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/105929386/illegal-smile,3.5,-1,Sport,5.11b,1,80,38.63213,-105.22238
"Solid Gold","Creek Side > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105758065/solid-gold,3.5,-1,"Trad, Sport",5.12a,5,450,39.74102,-105.41042
"Enchanted Porkfist","The Dark Side > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/105752419/enchanted-porkfist,3.5,-1,Sport,5.11a,1,,38.6281,-105.2239
Psychosis,"Redgarden - Tower One > Redgarden Wall > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105753610/psychosis,3.6,-1,Trad,"5.10d PG13",3,210,39.93194,-105.28603
Xanadu,"West Ridge - part D - Xanadu to Pony Express > The West Ridge > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105749029/xanadu,3.5,-1,Trad,5.10a,1,115,39.93239,-105.28874
"Backdoor Man","The Dungeon > Staunton Rocks > Staunton State Park > South Platte > Colorado",https://www.mountainproject.com/route/112095476/backdoor-man,3.5,-1,Sport,5.12a,1,80,39.5168,-105.3962
"Long John Wall","West Ridge - part B - Long John to Verschneidung > The West Ridge > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105748924/long-john-wall,3.4,-1,Trad,5.8,4,,39.9314,-105.2879
"Peer Review","The Highlands aka Highlander > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105749857/peer-review,3.5,-1,Sport,5.12b,1,100,39.73821,-105.3164
