Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Isaiah,"The Overlook > Oak Creek Canyon Overlook > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/105797788/isaiah,3.5,-1,Trad,5.9+,1,70,35.03049,-111.73199
"Absinthe of Mallet","The Sheepshead > Sheepshead Area (Southwest) > West Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/105738803/absinthe-of-mallet,3.4,-1,Trad,5.10-,7,,31.87031,-109.99388
"Dr. Rubo's Wild Ride","Summit Block Rock > Coffeepot Rock Area > West Sedona > Sedona Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/105789516/dr-rubos-wild-ride,3.4,-1,Trad,5.9,4,300,34.88502,-111.79434
"Old Man","South Fin > 4 - Windy Point West > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/105738335/old-man,3.5,-1,Trad,5.9,1,90,32.36751,-110.71926
"Days of Future Passed","End Pinnacle > Rockfellow Group > East Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/105794293/days-of-future-passed,3.5,-1,Trad,"5.10b PG13",4,400,31.9275,-109.9785
"The Classic","Middle Section > Granite Mountain > **Prescott Area > Central Arizona > Arizona",https://www.mountainproject.com/route/105978422/the-classic,3.5,-1,Trad,5.7+,3,,34.62908,-112.56665
"Davidson Dihedral","Pillow Wall > Paradise Forks > Sycamore Canyon > Northern Arizona > Arizona",https://www.mountainproject.com/route/105826993/davidson-dihedral,3.5,-1,Trad,5.11+,1,55,35.13858,-112.02479
"Mulligan Stew","Hobo Jungle > San Francisco Peaks > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/107651178/mulligan-stew,3.5,-1,Sport,5.11-,1,75,35.3899,-111.6138
"Orange Out Direct","The Overlook > Oak Creek Canyon Overlook > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/105831360/orange-out-direct,3.5,-1,Trad,5.9,1,70,35.03049,-111.73199
"New River","North End > Peaks Crag > San Francisco Peaks > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/110520937/new-river,3.5,-1,Sport,5.10b,1,60,35.30715,-111.70502
Mayflower,"The Prow > Paradise Forks > Sycamore Canyon > Northern Arizona > Arizona",https://www.mountainproject.com/route/105792475/mayflower,3.5,-1,Trad,5.9,1,90,35.13763,-112.02421
"Mr. Slate","Swiss Tower > The Pit > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/105810911/mr-slate,3.4,-1,Sport,5.10b,1,70,35.12939,-111.59642
"Go Speed Racer","Pinhead Wall > 1 -  Lower Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/107387719/go-speed-racer,3.5,-1,Sport,5.10+,1,80,32.31622,-110.74202
"The Wizard","Main Wall > La Milagrosa Canyon > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/105841990/the-wizard,3.4,-1,Sport,5.12a,1,65,32.29825,-110.71317
"Purple Shark","Swiss Tower > The Pit > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/105810921/purple-shark,3.5,-1,Sport,5.12a,1,,35.12939,-111.59642
Torpedo,"Davidson Wall > Paradise Forks > Sycamore Canyon > Northern Arizona > Arizona",https://www.mountainproject.com/route/105808238/torpedo,3.5,-1,Trad,5.10+,1,100,35.1381,-112.0282
"Bee Line","Stronghold Dome > East Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/105738266/bee-line,3.4,-1,Trad,"5.9 R",3,280,31.93005,-109.97094
"Giggle Drops","South End > Peaks Crag > San Francisco Peaks > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/110522964/giggle-drops,3.4,-1,Sport,5.11a,1,70,35.30694,-111.70523
"Steve's Arete","Hunchback Pinnacle > 3 - Windy Point East > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/105738338/steves-arete,3.4,-1,Sport,5.11a,1,40,32.36722,-110.71557
"Coyote Tower","Courthouse Butte > Bell Rock / Courthouse Butte > Village of Oak Creek > Sedona Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/105809140/coyote-tower,3.4,-1,Trad,5.10c,6,400,34.801,-111.75488
Ewephoria,"The Sheepshead > Sheepshead Area (Southwest) > West Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/105861181/ewephoria,3.1,-1,Trad,5.8,5,750,31.87031,-109.99388
"Moby Dick","Whale Dome > West Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/105738239/moby-dick,3.2,-1,Trad,5.8,6,700,31.93969,-109.99315
"The Black Rose","The Obsidian Wall > Paradise Forks > Sycamore Canyon > Northern Arizona > Arizona",https://www.mountainproject.com/route/105792351/the-black-rose,3.4,-1,Trad,5.8+,1,70,35.13866,-112.02577
Centerpiece,"Chimney Rock > 2 - Bear Canyon > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/105738614/centerpiece,3.4,-1,Trad,5.10-,1,100,32.36917,-110.70446
Homeostasis,"The Grail > Lime Kiln Canyon > The Arizona Strip > Northern Arizona > Arizona",https://www.mountainproject.com/route/112914002/homeostasis,3.3,-1,Sport,5.11b,1,100,36.65703,-114.00822
"Steel Crazy","Southeast Face > The Fortress > 8 - Summit Crags > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/105738236/steel-crazy,3.3,-1,Sport,5.9,4,450,32.43213,-110.79756
"Hard Day at The Orifice","Orifice Wall > The Fortress > 8 - Summit Crags > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/105794908/hard-day-at-the-orifice,3.7,-1,Sport,5.12b,1,60,32.43251,-110.79804
"Pocket Puzzle","The Pond > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/105830204/pocket-puzzle,3.3,-1,Sport,5.10a,1,,33.3104,-111.06756
"Arizona Flyways","Anduriel Tower > 3 - Windy Point East > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/105808558/arizona-flyways,3.3,-1,Sport,5.11c,1,70,32.36712,-110.71485
"Sacrificial Lizard","Main Wall > Jacks Canyon > Winslow- Hwy’s 87 & 99 Corridors > Northern Arizona > Arizona",https://www.mountainproject.com/route/105976171/sacrificial-lizard,3.3,-1,Sport,5.11a/b,1,60,34.7547,-111.062
"Chihuahua Power","Lost Hawk > 2 - Bear Canyon > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/105738506/chihuahua-power,3.3,-1,Sport,5.9,1,100,32.3704,-110.70788
"The Sadness","The Grail > Lime Kiln Canyon > The Arizona Strip > Northern Arizona > Arizona",https://www.mountainproject.com/route/111456732/the-sadness,3.5,-1,Sport,5.12a,1,115,36.65703,-114.00822
Vesper,"The Grail > Lime Kiln Canyon > The Arizona Strip > Northern Arizona > Arizona",https://www.mountainproject.com/route/108781068/vesper,3.9,-1,Sport,5.12b,2,160,36.65703,-114.00822
"Clean Slate","Middle Area > Peaks Crag > San Francisco Peaks > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/110535353/clean-slate,3.3,-1,Sport,5.9,1,70,35.30686,-111.70529
"Man on the Moon","Main Wall > Higher Solitude > Solitude Canyon > Mt. Elden Crags > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/107387628/man-on-the-moon,3.2,-1,Sport,5.10-,4,250,35.2411,-111.61791
Nightstalker,"Owl Rock > East Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/105901907/nightstalker,3.2,-1,Trad,5.9,1,120,31.95284,-109.96193
"The Madness","The Grail > Lime Kiln Canyon > The Arizona Strip > Northern Arizona > Arizona",https://www.mountainproject.com/route/111456720/the-madness,3.5,-1,Sport,5.11d,1,115,36.65703,-114.00822
"Angel's Delight","The Overlook > Oak Creek Canyon Overlook > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/105832617/angels-delight,3.2,-1,Trad,5.7+,1,100,35.03049,-111.73199
"Cold Fusion","Rough Rider Wall > The Homestead > Central Arizona > Arizona",https://www.mountainproject.com/route/106579288/cold-fusion,3.9,-1,Sport,5.12a,1,110,33.17393,-110.7795
"Holey Moley","New Wave Wall > 3 - Windy Point East > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/105738518/holey-moley,3.2,-1,Sport,5.11d,1,80,32.36737,-110.71451
"Two Kings And A Pawn","4 - Queen > Chessman Area > 2 - Bear Canyon > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/106768707/two-kings-and-a-pawn,3.8,-1,Sport,5.11b,1,85,32.36032,-110.71983
"Slap My Fro","West Side > Winslow Wall > East Clear Creek > Winslow- Hwy’s 87 & 99 Corridors > Northern Arizona > Arizona",https://www.mountainproject.com/route/106186632/slap-my-fro,3.9,-1,Sport,5.12b,1,90,34.94209,-110.6632
"Jolly Roger","The Prow > Paradise Forks > Sycamore Canyon > Northern Arizona > Arizona",https://www.mountainproject.com/route/106183638/jolly-roger,3.1,-1,Trad,"5.10 PG13",1,70,35.13763,-112.02421
"The Abyss","Swiss Tower > The Pit > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/105810941/the-abyss,3.1,-1,Sport,5.11a,1,80,35.12939,-111.59642
"Mission To Mars","The Planetarium > West Twin Butte > Twin Butte > Sedona > Sedona Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/105881727/mission-to-mars,3.9,-1,Sport,5.12+,1,80,34.83432,-111.76848
"The Climb Too Tough To Die","The Sheepshead > Sheepshead Area (Southwest) > West Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/105964475/the-climb-too-tough-to-die,3.1,-1,Trad,"5.10- PG13",6,,31.87031,-109.99388
Genesis,"Main Wall > Jacks Canyon > Winslow- Hwy’s 87 & 99 Corridors > Northern Arizona > Arizona",https://www.mountainproject.com/route/105863654/genesis,3.1,-1,Sport,5.10d,1,,34.7547,-111.062
Gouda,"Swiss Wall > Jacks Canyon > Winslow- Hwy’s 87 & 99 Corridors > Northern Arizona > Arizona",https://www.mountainproject.com/route/105828278/gouda,3.1,-1,Sport,5.9,1,70,34.75327,-111.06506
"Armed Robbery","Jailhouse Rock > Prison Camp (Gordon Hirabayashi) Area > 1 -  Lower Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/105927598/armed-robbery,3.1,-1,Sport,5.11,1,45,32.33325,-110.72501
"Stoner's Boner","Chimney Rock > 2 - Bear Canyon > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/105738392/stoners-boner,3.1,-1,Trad,5.9,1,120,32.36917,-110.70446
"True Value","Swiss Tower > The Pit > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/105810916/true-value,3.1,-1,Sport,5.11a,1,70,35.12939,-111.59642
"Tales From the Grypt","Main Wall > Jacks Canyon > Winslow- Hwy’s 87 & 99 Corridors > Northern Arizona > Arizona",https://www.mountainproject.com/route/105969052/tales-from-the-grypt,3.2,-1,Sport,5.11c,1,85,34.7547,-111.062
"Agatha Christie (Direct)","North Fin > 4 - Windy Point West > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/105738221/agatha-christie-direct,3.0,-1,"Trad, TR",5.8,1,90,32.36755,-110.71953
"In Lightning","The Druid > 6 - Mid-Mountain > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/105738353/in-lightning,3.0,-1,Sport,5.8,2,180,32.40574,-110.72538
"Smilin' Jay","3. The Right Wall > The Waterfall > Oak Creek Canyon > Northern Arizona > Arizona",https://www.mountainproject.com/route/105849227/smilin-jay,3.1,-1,Trad,5.10,1,100,34.93143,-111.73278
"Jack and the Beanstalk","Cracker Jack Cliffs > Jacks Canyon > Winslow- Hwy’s 87 & 99 Corridors > Northern Arizona > Arizona",https://www.mountainproject.com/route/105800763/jack-and-the-beanstalk,3.1,-1,Sport,5.10d,1,,34.75582,-111.06739
"Be the Burn","South End > Peaks Crag > San Francisco Peaks > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/110519908/be-the-burn,3.8,-1,Sport,5.11c/d,1,80,35.30694,-111.70523
"Slippery When Wet","North Fin > 4 - Windy Point West > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/105738227/slippery-when-wet,3.0,-1,Trad,5.7,2,130,32.36755,-110.71953
"Arete Horizon","The Pond > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/106401811/arete-horizon,3.0,-1,Sport,5.10a,1,75,33.3104,-111.06756
"Off the Couch","Middle Area > Peaks Crag > San Francisco Peaks > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/110535107/off-the-couch,3.0,-1,Sport,5.10,1,70,35.30686,-111.70529
"Fool's Game","The Prow > Paradise Forks > Sycamore Canyon > Northern Arizona > Arizona",https://www.mountainproject.com/route/105792467/fools-game,3.0,-1,Trad,5.9+,1,90,35.13763,-112.02421
Stampede,"The Sheepshead > Sheepshead Area (Southwest) > West Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/106120091/stampede,3.5,-1,Sport,5.11a,7,800,31.87031,-109.99388
"Southern Exposure","Hobo Jungle > San Francisco Peaks > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/107673165/southern-exposure,3.0,-1,Sport,5.10,1,70,35.3899,-111.6138
Neptune,"Atlantis North Side > Atlantis > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/105979723/neptune,3.0,-1,Sport,5.10a,1,85,33.30561,-111.07634
"The Soft Parade","The Pond > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/106096694/the-soft-parade,3.0,-1,Sport,5.11b,1,85,33.3104,-111.06756
"Lord Humongous","2. The Main Amphitheater > The Waterfall > Oak Creek Canyon > Northern Arizona > Arizona",https://www.mountainproject.com/route/105849210/lord-humongous,3.4,-1,Trad,5.11b,1,100,34.93186,-111.73299
"Giggling Marlin","Atlantis South Side > Atlantis > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/106390228/giggling-marlin,2.9,-1,Sport,5.9,1,,33.30561,-111.07634
"Mystery of the Desert","The Muttonhead > Sheepshead Area (Southwest) > West Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/105928187/mystery-of-the-desert,2.9,-1,Trad,5.9,5,,31.87036,-109.99398
"Morning's Mourning","The Overlook > Oak Creek Canyon Overlook > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/106160534/mornings-mourning,2.9,-1,Trad,5.8+,1,80,35.03049,-111.73199
"Chasing Dragons","North End > Peaks Crag > San Francisco Peaks > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/110519761/chasing-dragons,3.6,-1,Sport,5.12-,1,65,35.30715,-111.70502
Mulva,"East Side > Winslow Wall > East Clear Creek > Winslow- Hwy’s 87 & 99 Corridors > Northern Arizona > Arizona",https://www.mountainproject.com/route/106179825/mulva,3.5,-1,Sport,5.11b,1,90,34.94209,-110.6632
Prosthesis,"Middle Area > Peaks Crag > San Francisco Peaks > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/110529806/prosthesis,3.6,-1,Sport,5.11,1,70,35.30686,-111.70529
"Mistaken Identity","Chimney Rock > 2 - Bear Canyon > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/105738404/mistaken-identity,2.9,-1,Trad,5.9,1,90,32.36917,-110.70446
"Popeye Meets The Burrito Master","Mall Wall > The Pit > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/105827477/popeye-meets-the-burrito-master,2.8,-1,Sport,5.10c,1,55,35.12909,-111.59666
"Ship Of Fools","The Prow > Paradise Forks > Sycamore Canyon > Northern Arizona > Arizona",https://www.mountainproject.com/route/105792565/ship-of-fools,2.9,-1,Trad,5.10a,1,100,35.13763,-112.02421
"Be Yourself","North End > Peaks Crag > San Francisco Peaks > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/110519925/be-yourself,3.6,-1,Sport,5.11b/c,1,70,35.30715,-111.70502
Raycreation,"Upper Wall > Raycreation Area > 7 - Upper Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/106828858/raycreation,2.9,-1,Sport,5.11-,1,55,32.42467,-110.74639
"The Sword","1.The Left Wall > The Waterfall > Oak Creek Canyon > Northern Arizona > Arizona",https://www.mountainproject.com/route/105806694/the-sword,2.9,-1,Trad,5.10,1,80,34.9318,-111.73386
"Isle of You","Trad Rock > Isle of You > West Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/105738602/isle-of-you,2.8,-1,Sport,5.10a,1,170,31.87484,-110.01472
R-4,"Rupley Towers > 3 - Windy Point East > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/105738806/r-4,3.6,-1,Trad,5.9,1,130,32.36736,-110.71377
R-1,"Rupley Towers > 3 - Windy Point East > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/105738449/r-1,3.1,-1,Trad,5.8+,2,120,32.36736,-110.71377
"Community Service","Main Wall > La Milagrosa Canyon > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/105895574/community-service,2.8,-1,Sport,5.10a,1,,32.29825,-110.71317
"Regular Route","Queen Victoria > Moose's Butte Area > Sedona > Sedona Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/105793361/regular-route,2.6,-1,Trad,5.7,3,250,34.87486,-111.73699
"Pay Day","Sweet Rock > West Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/106341563/pay-day,2.8,-1,Sport,5.9+,1,100,31.87238,-110.01815
"Mickey Goes to Vegas","Casino Cliffs > Jacks Canyon > Winslow- Hwy’s 87 & 99 Corridors > Northern Arizona > Arizona",https://www.mountainproject.com/route/105831749/mickey-goes-to-vegas,2.7,-1,Sport,5.9,1,65,34.75623,-111.06529
"Jackie's Separation Anxiety","Upper Wall > Raycreation Area > 7 - Upper Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/106828760/jackies-separation-anxiety,2.7,-1,Sport,5.9-,1,45,32.42467,-110.74639
"First Born","Atlantis South Side > Atlantis > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/105950679/first-born,2.7,-1,Sport,5.8,1,100,33.30561,-111.07634
"Moral Ambiguity","The Draw Pile. > Crags Against Humanity > 1 -  Lower Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/111851607/moral-ambiguity,2.5,-1,Sport,5.7,1,60,32.32441,-110.70657
"Pillow Talk","Pillow Wall > Paradise Forks > Sycamore Canyon > Northern Arizona > Arizona",https://www.mountainproject.com/route/106427476/pillow-talk,2.7,-1,Trad,5.9,1,50,35.13858,-112.02479
Mentor,"Mentor Cave > Virgin River Gorge > The Arizona Strip > Northern Arizona > Arizona",https://www.mountainproject.com/route/105832283/mentor,3.9,-1,Sport,5.12b,1,60,36.92085,-113.85714
"Everything's Gone Green","Main Wall - Center > Isolation Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/105816160/everythings-gone-green,3.0,-1,Trad,5.9,1,90,34.36127,-111.45026
"Standin On A Corner","East Side > Winslow Wall > East Clear Creek > Winslow- Hwy’s 87 & 99 Corridors > Northern Arizona > Arizona",https://www.mountainproject.com/route/106892362/standin-on-a-corner,3.1,-1,Sport,5.10d,1,80,34.94209,-110.6632
"Bats in the Belfry","Main Wall > Jacks Canyon > Winslow- Hwy’s 87 & 99 Corridors > Northern Arizona > Arizona",https://www.mountainproject.com/route/105933872/bats-in-the-belfry,2.7,-1,Sport,5.11a,1,,34.7547,-111.062
Guanica,"Left Hand Wall > Hairpin Turn Area > 1 -  Lower Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/107407244/guanica,2.6,-1,Sport,5.8,2,140,32.31428,-110.74269
"Office Party","The Sacred Trust > Lime Kiln Canyon > The Arizona Strip > Northern Arizona > Arizona",https://www.mountainproject.com/route/107482137/office-party,2.9,-1,Sport,5.10a,6,360,36.65739,-114.00713
"Puppy Chow","Lost Hawk > 2 - Bear Canyon > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/105738446/puppy-chow,2.7,-1,Sport,5.8,1,90,32.3704,-110.70788
"Pillow Fight","Pillow Wall > Paradise Forks > Sycamore Canyon > Northern Arizona > Arizona",https://www.mountainproject.com/route/105792544/pillow-fight,2.7,-1,Trad,5.10,1,65,35.13858,-112.02479
"Orifice Politics","Orifice Wall > The Fortress > 8 - Summit Crags > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/106255943/orifice-politics,3.8,-1,Sport,5.12c,1,105,32.43251,-110.79804
"Dealers Choice","Casino Cliffs > Jacks Canyon > Winslow- Hwy’s 87 & 99 Corridors > Northern Arizona > Arizona",https://www.mountainproject.com/route/105831739/dealers-choice,2.7,-1,Sport,5.10a/b,1,60,34.75623,-111.06529
