Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"La Bab","Main Wall (Babes in Thailand Area) > Tonsai Beach (Freedom Bar Area) > Tonsai Bay > Laem Phra Nang (Railay & Tonsai) > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/106088200/la-bab,3.4,-1,Sport,5.12a,1,45,8.01672,98.83442
Ramazon,"1-2-3 Wall > Railay East > Laem Phra Nang (Railay & Tonsai) > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/108458558/ramazon,3.5,-1,Sport,5.10-,1,80,8.00732,98.84209
"Orange Chandeliers","Ao Nang Tower > Tonsai Bay > Laem Phra Nang (Railay & Tonsai) > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/106089036/orange-chandeliers,3.8,-1,Sport,5.11b,3,250,8.0168,98.8328
"For Helga","Fire Wall > Tonsai Bay > Laem Phra Nang (Railay & Tonsai) > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/106087863/for-helga,2.6,-1,Sport,5.10a,1,100,8.01837,98.8302
"Wake and Bake","Dum's Kitchen > Tonsai Bay > Laem Phra Nang (Railay & Tonsai) > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/106087858/wake-and-bake,3.5,-1,Sport,5.12a,1,50,8.016,98.8352
"Boob Tube","Fire Wall > Tonsai Bay > Laem Phra Nang (Railay & Tonsai) > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/106083752/boob-tube,2.8,-1,Sport,5.10c,1,75,8.01837,98.8302
"Pahn Taa Lod aka Schlingel Moritz","Dum's Kitchen > Tonsai Bay > Laem Phra Nang (Railay & Tonsai) > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/105896223/pahn-taa-lod-aka-schlingel-moritz,2.2,-1,Sport,5.10a,1,,8.016,98.8352
"Dozer Days","The Nest > Tonsai Bay > Laem Phra Nang (Railay & Tonsai) > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/105979875/dozer-days,3.7,-1,Sport,5.11c,2,90,8.0168,98.8328
"Banana Hammock","The Nest > Tonsai Bay > Laem Phra Nang (Railay & Tonsai) > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/105999076/banana-hammock,3.0,-1,Sport,5.10c,1,70,8.0168,98.8328
"Blood, Love and Steel","Crazy Horse Buttress > Crazy Horse *TEMPORARILY CLOSED* > Northwest - Around Chiang Mai > Thailand > Asia > International",https://www.mountainproject.com/route/107073227/blood-love-and-steel,3.7,-1,Sport,5.11b,1,,18.78495,99.23565
"Elephant Man","Center of the Universe > Butterfly Valley > Cat Ba Island > Vietnam > Asia > International",https://www.mountainproject.com/route/107070300/elephant-man,3.6,-1,Sport,5.10d,1,65,20.77141,106.99575
"The Tree Surgeon","The Archway > Crazy Horse *TEMPORARILY CLOSED* > Northwest - Around Chiang Mai > Thailand > Asia > International",https://www.mountainproject.com/route/107073365/the-tree-surgeon,3.8,-1,Sport,5.11b,1,,18.75,99.22999
"We Sad","1-2-3 Wall > Railay East > Laem Phra Nang (Railay & Tonsai) > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/105895237/we-sad,2.8,-1,Sport,5.10c,1,70,8.00732,98.84209
"Scarface II","Pinecrest Buttress > Lisu Area > Liming (黎明) > Lijiang Area > Yunnan Province > China > Asia > International",https://www.mountainproject.com/route/108406937/scarface-ii,4.0,-1,Trad,5.10,1,80,27.02392,99.68076
"A Man Can Tell 1,000 Lies","Wee's Present > Railay West > Laem Phra Nang (Railay & Tonsai) > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/106094799/a-man-can-tell-1000-lies,2.9,-1,Sport,5.10a,1,50,8.0104,98.8378
Equatorial,"The Thaiwand > Railay West > Laem Phra Nang (Railay & Tonsai) > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/105925317/equatorial,3.7,-1,Sport,5.11b,1,110,8.00863,98.8357
"Wind of the Valley","Cretaceous area > Dinner Wall > Liming (黎明) > Lijiang Area > Yunnan Province > China > Asia > International",https://www.mountainproject.com/route/109871593/wind-of-the-valley,3.9,-1,Trad,5.10+,1,100,27.02773,99.67341
"Beauty and the Beast","Monkey World > Tonsai Bay > Laem Phra Nang (Railay & Tonsai) > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/107054527/beauty-and-the-beast,3.4,-1,Sport,5.10c/d,3,350,8.01833,98.83214
"Ghengis Bond","The Keep > Railay East > Laem Phra Nang (Railay & Tonsai) > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/105925348/ghengis-bond,3.4,-1,Sport,5.10,1,100,8.0078,98.841
"Tonsai Playboy","Main Wall (Babes in Thailand Area) > Tonsai Beach (Freedom Bar Area) > Tonsai Bay > Laem Phra Nang (Railay & Tonsai) > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/105925305/tonsai-playboy,3.8,-1,Sport,5.12a,1,50,8.01672,98.83442
Skyscraper,"The Rooftop > Crazy Horse *TEMPORARILY CLOSED* > Northwest - Around Chiang Mai > Thailand > Asia > International",https://www.mountainproject.com/route/107070097/skyscraper,3.5,-1,Sport,5.10b,1,,18.75,99.22999
"Nut Cracker","The Keep > Railay East > Laem Phra Nang (Railay & Tonsai) > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/106264353/nut-cracker,3.7,-1,Sport,5.11a,1,25,8.0078,98.841
"Crystal Flame","The Candlestick Wall > Railay West > Laem Phra Nang (Railay & Tonsai) > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/107960743/crystal-flame,3.7,-1,Sport,5.10c,3,240,8.0104,98.8378
"Jungle King","Roof Right Side > Thakhek > Laos > Asia > International",https://www.mountainproject.com/route/107457741/jungle-king,4.0,-1,Sport,5.12a/b,1,100,17.45429,104.91377
"Rod Yak aka Schlingel Max","Dum's Kitchen > Tonsai Bay > Laem Phra Nang (Railay & Tonsai) > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/105896198/rod-yak-aka-schlingel-max,2.6,-1,Sport,5.10c/d,1,,8.016,98.8352
"Where Eagles Don't Dare","Eagle Wall > Tonsai Bay > Laem Phra Nang (Railay & Tonsai) > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/106083687/where-eagles-dont-dare,3.4,-1,Sport,5.10,1,95,8.01658,98.8293
"Morning Glory","Windy Cave > Crazy Horse *TEMPORARILY CLOSED* > Northwest - Around Chiang Mai > Thailand > Asia > International",https://www.mountainproject.com/route/106584878/morning-glory,3.5,-1,Sport,5.10a,1,100,18.75,99.22999
Gladiator,"Tonsai Tower > Koh Phi-Phi > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/106113998/gladiator,3.8,-1,Sport,5.10d,1,90,7.7347,98.7657
"The Great Owl","Pinecrest Buttress > Lisu Area > Liming (黎明) > Lijiang Area > Yunnan Province > China > Asia > International",https://www.mountainproject.com/route/108406941/the-great-owl,3.7,-1,Trad,5.9,1,90,27.02392,99.68076
"Song Of Stone","The Junkyard > Crazy Horse *TEMPORARILY CLOSED* > Northwest - Around Chiang Mai > Thailand > Asia > International",https://www.mountainproject.com/route/106584847/song-of-stone,3.3,-1,Sport,5.11a,1,50,18.75,99.22999
"Cracker Jack","Dragon Cave > Butterfly Valley > Cat Ba Island > Vietnam > Asia > International",https://www.mountainproject.com/route/107070313/cracker-jack,3.6,-1,Sport,5.11a/b,1,60,20.77124,106.9956
Cowabungalow,"Ladder Routes (Humanality Area) > Tonsai Beach (Freedom Bar Area) > Tonsai Bay > Laem Phra Nang (Railay & Tonsai) > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/106089084/cowabungalow,2.7,-1,Sport,5.10c,1,80,8.0171,98.8341
"Tidal Wave","Tonsai Roof (Tidal Wave Area) > Tonsai Beach (Freedom Bar Area) > Tonsai Bay > Laem Phra Nang (Railay & Tonsai) > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/105894747/tidal-wave,3.6,-1,Sport,5.12c,1,60,8.0171,98.8341
"Faraway Corner","Pillars area > Lisu Area > Liming (黎明) > Lijiang Area > Yunnan Province > China > Asia > International",https://www.mountainproject.com/route/108417305/faraway-corner,3.7,-1,Trad,5.11a,1,55,27.0231,99.68182
"Burnt Offerings","Fire Wall > Tonsai Bay > Laem Phra Nang (Railay & Tonsai) > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/107051714/burnt-offerings,3.9,-1,Sport,5.12a,1,40,8.01837,98.8302
Flushed,"The Ant Hill > Crazy Horse *TEMPORARILY CLOSED* > Northwest - Around Chiang Mai > Thailand > Asia > International",https://www.mountainproject.com/route/107093445/flushed,3.9,-1,Sport,5.10c/d,1,,18.75,99.22999
"Mai Pen Rai","The Defile > Phra Nang Beach > Laem Phra Nang (Railay & Tonsai) > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/106000795/mai-pen-rai,3.3,-1,Sport,5.10,1,70,8.00356,98.84041
"Cross Eyed","Melting Wall > Tonsai Bay > Laem Phra Nang (Railay & Tonsai) > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/105902602/cross-eyed,3.9,-1,Sport,5.12b,1,85,8.0168,98.8328
"Jai Glah Reu Blao (Are You Courageous)","Heart Wall > Crazy Horse *TEMPORARILY CLOSED* > Northwest - Around Chiang Mai > Thailand > Asia > International",https://www.mountainproject.com/route/107069109/jai-glah-reu-blao-are-you-courageous,3.8,-1,Sport,5.12a,1,,18.75,99.22999
"Mon General","Hilton > Thakhek > Laos > Asia > International",https://www.mountainproject.com/route/110114852/mon-general,3.3,-1,Sport,5.11a,1,90,17.45421,104.91271
"Heart of Darkness","Cat Wall > Tonsai Bay > Laem Phra Nang (Railay & Tonsai) > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/106083667/heart-of-darkness,3.9,-1,Sport,5.11c,5,350,8.0168,98.8328
"Back to the Primitive","Primitive Buttress > Lisu Area > Liming (黎明) > Lijiang Area > Yunnan Province > China > Asia > International",https://www.mountainproject.com/route/108397377/back-to-the-primitive,3.9,-1,"Trad, Aid","5.11 A0",8,600,27.02382,99.68178
"Buffalo Love","Center of the Universe > Butterfly Valley > Cat Ba Island > Vietnam > Asia > International",https://www.mountainproject.com/route/107964714/buffalo-love,3.8,-1,Sport,5.12a,1,88,20.77141,106.99575
"You Enjoy Myself","Cool Banana > Butterfly Valley > Cat Ba Island > Vietnam > Asia > International",https://www.mountainproject.com/route/107070336/you-enjoy-myself,3.0,-1,Sport,5.10c,1,65,20.7711,106.9955
Intensify,"The Ant Hill > Crazy Horse *TEMPORARILY CLOSED* > Northwest - Around Chiang Mai > Thailand > Asia > International",https://www.mountainproject.com/route/107093454/intensify,3.8,-1,Sport,5.12b,1,,18.75,99.22999
Schwitzerland,"The Hangover > Thakhek > Laos > Asia > International",https://www.mountainproject.com/route/111901729/schwitzerland,3.5,-1,Sport,5.11d,1,19,17.45185,104.9136
"Dee Jai Ti Dai Geud (It's Great to be Alive)","Heart Wall > Crazy Horse *TEMPORARILY CLOSED* > Northwest - Around Chiang Mai > Thailand > Asia > International",https://www.mountainproject.com/route/107069149/dee-jai-ti-dai-geud-its-great-to-be-alive,3.6,-1,Sport,5.11a,1,,18.75,99.22999
"Clam Digger ""Direct""","Pillars area > Lisu Area > Liming (黎明) > Lijiang Area > Yunnan Province > China > Asia > International",https://www.mountainproject.com/route/109871247/clam-digger-direct,3.9,-1,Trad,5.11,1,85,27.0231,99.68182
"The Comedians","White Mountain > YangShuo > Guangxi Province > China > Asia > International",https://www.mountainproject.com/route/106959518/the-comedians,3.5,-1,Sport,5.10c/d,1,80,24.71542,110.52232
Akhum-Rah,"The Guardian > South Valley > Liming (黎明) > Lijiang Area > Yunnan Province > China > Asia > International",https://www.mountainproject.com/route/110347379/akhum-rah,3.9,-1,Trad,5.11b/c,1,90,27.02561,99.71254
"Donkey Kong","Canyon Left > Canyon > Thakhek > Laos > Asia > International",https://www.mountainproject.com/route/112455589/donkey-kong,4.0,-1,Sport,5.11a,1,110,17.44795,104.91288
"Hanging in the Balance","North Face > The Egg > YangShuo > Guangxi Province > China > Asia > International",https://www.mountainproject.com/route/106959436/hanging-in-the-balance,3.4,-1,Sport,5.11a,1,70,24.72939,110.51779
"Clam Digger","Pillars area > Lisu Area > Liming (黎明) > Lijiang Area > Yunnan Province > China > Asia > International",https://www.mountainproject.com/route/108406989/clam-digger,3.9,-1,Trad,5.10c,1,90,27.0231,99.68182
"Throw Your Legs Around My Shoulders and Let Me Wear You Like A Feedbag","Censored Wall > Yangshuo Sports Climbers' Crag > Liming (黎明) > Lijiang Area > Yunnan Province > China > Asia > International",https://www.mountainproject.com/route/111506782/throw-your-legs-around-my-shoulders-and-let-me-wear-you-like-a-feedbag,3.9,-1,Trad,5.10+,1,125,27.01663,99.67573
"Jai rawn (Hot Headed)","Heart Wall > Crazy Horse *TEMPORARILY CLOSED* > Northwest - Around Chiang Mai > Thailand > Asia > International",https://www.mountainproject.com/route/107069186/jai-rawn-hot-headed,3.4,-1,Sport,5.10d,1,,18.75,99.22999
Gweilo,"Lion Rock > Hong Kong > China > Asia > International",https://www.mountainproject.com/route/108402651/gweilo,3.4,-1,Sport,5.10a,4,250,22.35192,114.18534
"Bhet Mak Mak","Main Wall (Babes in Thailand Area) > Tonsai Beach (Freedom Bar Area) > Tonsai Bay > Laem Phra Nang (Railay & Tonsai) > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/105900007/bhet-mak-mak,4.0,-1,Sport,5.13a,1,70,8.01672,98.83442
"Jai Yen Yen (Patience)","Heart Wall > Crazy Horse *TEMPORARILY CLOSED* > Northwest - Around Chiang Mai > Thailand > Asia > International",https://www.mountainproject.com/route/107069093/jai-yen-yen-patience,3.6,-1,Sport,5.11c,1,,18.75,99.22999
"L-4 One of the Best","Open All Hours > Thakhek > Laos > Asia > International",https://www.mountainproject.com/route/112455321/l-4-one-of-the-best,3.8,-1,Sport,5.12a,1,60,17.4538,104.91703
"The Phoenix","White Mountain > YangShuo > Guangxi Province > China > Asia > International",https://www.mountainproject.com/route/106959509/the-phoenix,3.7,-1,Sport,5.12b,1,70,24.71542,110.52232
"The Traveling Alan","Swiss Cheese > YangShuo > Guangxi Province > China > Asia > International",https://www.mountainproject.com/route/112376850/the-traveling-alan,3.7,-1,Sport,5.11a,1,100,24.7583,110.4733
"Chimney Sweep","Tamarind Village > Crazy Horse *TEMPORARILY CLOSED* > Northwest - Around Chiang Mai > Thailand > Asia > International",https://www.mountainproject.com/route/107001410/chimney-sweep,2.6,-1,Sport,5.10a,1,60,18.78328,99.23825
"The Funky Dan","Pillars area > Lisu Area > Liming (黎明) > Lijiang Area > Yunnan Province > China > Asia > International",https://www.mountainproject.com/route/108560170/the-funky-dan,4.0,-1,Trad,5.12b,1,110,27.0231,99.68182
"Ding Dong's Crack","Cave area > Dinner Wall > Liming (黎明) > Lijiang Area > Yunnan Province > China > Asia > International",https://www.mountainproject.com/route/108406902/ding-dongs-crack,4.0,-1,Trad,5.12b,1,95,27.03141,99.67553
"The Corner","Technical Wall > Tung Lung Chau > Hong Kong > China > Asia > International",https://www.mountainproject.com/route/107406715/the-corner,4.0,-1,Sport,5.11c,1,60,22.2546,114.2972
Unbreakable,"Weiße Wand > Thakhek > Laos > Asia > International",https://www.mountainproject.com/route/112356362/unbreakable,4.0,-1,Sport,5.11,1,135,17.45077,104.91086
"Very Tot","Cool Banana > Butterfly Valley > Cat Ba Island > Vietnam > Asia > International",https://www.mountainproject.com/route/107070323/very-tot,3.0,-1,Sport,5.10d,1,60,20.7711,106.9955
"Japanese Pixelated Genitals","Uncensored Wall > Yangshuo Sports Climbers' Crag > Liming (黎明) > Lijiang Area > Yunnan Province > China > Asia > International",https://www.mountainproject.com/route/111506912/japanese-pixelated-genitals,3.8,-1,Trad,5.10,1,70,27.01645,99.67257
"The Balance of Power","The Furnace > Crazy Horse *TEMPORARILY CLOSED* > Northwest - Around Chiang Mai > Thailand > Asia > International",https://www.mountainproject.com/route/107073402/the-balance-of-power,3.5,-1,Sport,5.12a,1,,18.75,99.22999
"Ruam Jai (Community)","Heart Wall > Crazy Horse *TEMPORARILY CLOSED* > Northwest - Around Chiang Mai > Thailand > Asia > International",https://www.mountainproject.com/route/107069193/ruam-jai-community,3.2,-1,Sport,5.10c,1,,18.75,99.22999
"Orange Juice","The Thaiwand > Railay West > Laem Phra Nang (Railay & Tonsai) > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/105945108/orange-juice,3.8,-1,Sport,5.12c,1,70,8.00863,98.8357
"Soul's Awakening (half)","Cretaceous area > Dinner Wall > Liming (黎明) > Lijiang Area > Yunnan Province > China > Asia > International",https://www.mountainproject.com/route/108397457/souls-awakening-half,3.4,-1,"Trad, Aid","5.10- A0",4,250,27.02773,99.67341
"License To Climb","The Face > Ha Long Bay > Vietnam > Asia > International",https://www.mountainproject.com/route/111647735/license-to-climb,4.0,-1,Sport,5.12a,1,79,20.76887,107.13639
"Anxiety State Crisis","Anxiety State Crisis Cave > Crazy Horse *TEMPORARILY CLOSED* > Northwest - Around Chiang Mai > Thailand > Asia > International",https://www.mountainproject.com/route/107093463/anxiety-state-crisis,4.0,-1,Sport,5.11d,1,,18.75,99.22999
"Barefoot Vietnamese","Moody Beach > Moody Tiger Bay > Lan Ha Bay > Vietnam > Asia > International",https://www.mountainproject.com/route/107070421/barefoot-vietnamese,3.6,-1,Sport,5.10c,1,50,20.7574,107.0625
"Geyikbayri Games","Sarkit > Antalya Geyikbayiri > Turkey > Asia > International",https://www.mountainproject.com/route/108063299/geyikbayri-games,4.0,-1,Sport,5.12c,1,85,36.87892,30.48197
"Small World","Roof Center > Thakhek > Laos > Asia > International",https://www.mountainproject.com/route/110130818/small-world,4.0,-1,Sport,5.12c,1,115,17.45428,104.91275
"The Beauty","Jebel Nassarani > Wadi Rum > Jordan > Asia > International",https://www.mountainproject.com/route/114140006/the-beauty,3.9,-1,Trad,5.10,4,,29.56263,35.43278
"Jaja City","Sarkit > Antalya Geyikbayiri > Turkey > Asia > International",https://www.mountainproject.com/route/108063264/jaja-city,3.9,-1,Sport,5.12a,1,120,36.87892,30.48197
"Happy New Year","Panda's Thumb 拇指峰 > YangShuo > Guangxi Province > China > Asia > International",https://www.mountainproject.com/route/106763912/happy-new-year,3.2,-1,Sport,5.10b,5,350,24.7412,110.49316
"Habu Sake (Snake In A Bottle)","lost world > Mt Katsu (Katsuyama) > Okinawa > Okinawa Prefecture > Japan > Asia > International",https://www.mountainproject.com/route/114052993/habu-sake-snake-in-a-bottle,3.8,-1,Sport,"5.9 PG13",1,90,26.62499,127.92468
"Vina Kulafu","Cantabaco, Toledo City, Cebu > Visayas > Philippines > Asia > International",https://www.mountainproject.com/route/107694546/vina-kulafu,3.8,-1,Sport,5.11a,1,100,10.3064,123.7339
Lionheart,"Jebel Rum > Wadi Rum > Jordan > Asia > International",https://www.mountainproject.com/route/112814765/lionheart,4.0,-1,Trad,5.10+,8,1150,29.57765,35.41084
"Gaeng Som Plaa","Main Wall (Babes in Thailand Area) > Tonsai Beach (Freedom Bar Area) > Tonsai Bay > Laem Phra Nang (Railay & Tonsai) > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/110608183/gaeng-som-plaa,4.0,-1,Sport,5.13a,1,50,8.01672,98.83442
"Japanese Cowboy","Cave area > Dinner Wall > Liming (黎明) > Lijiang Area > Yunnan Province > China > Asia > International",https://www.mountainproject.com/route/108406911/japanese-cowboy,4.0,-1,Trad,5.12,1,80,27.03141,99.67553
"No Good Deed Goes Unpunished","Wee's Present > Railay West > Laem Phra Nang (Railay & Tonsai) > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/113852495/no-good-deed-goes-unpunished,3.8,-1,Sport,5.11a,1,80,8.0104,98.8378
"Lycian Highway (Second Anchors)","Trebenna West Middle > Antalya Geyikbayiri > Turkey > Asia > International",https://www.mountainproject.com/route/111550087/lycian-highway-second-anchors,4.0,-1,Sport,5.12b,1,120,36.87319,30.47963
"Longing for two","Yoosun-Dae > Seorak Mountain National Park > South Korea > Asia > International",https://www.mountainproject.com/route/116126579/longing-for-two,4.0,-1,Trad,5.8,11,,38.16499,128.46083
"Hello Christine","Wee's Present > Railay West > Laem Phra Nang (Railay & Tonsai) > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/106094784/hello-christine,2.6,-1,Sport,5.10b,1,65,8.0104,98.8378
"Vikings in Heat","Ladder Routes (Humanality Area) > Tonsai Beach (Freedom Bar Area) > Tonsai Bay > Laem Phra Nang (Railay & Tonsai) > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/107051685/vikings-in-heat,3.1,-1,Sport,5.11c,1,60,8.0171,98.8341
"Cobra Venom","Cobra Wall > Tonsai Bay > Laem Phra Nang (Railay & Tonsai) > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/107051677/cobra-venom,3.5,-1,Sport,5.11a,1,80,8.0168,98.8328
"Hans Dampf","Methan > Thakhek > Laos > Asia > International",https://www.mountainproject.com/route/112459887/hans-dampf,3.7,-1,Sport,5.10d,1,100,17.45468,104.91285
"The Wild Frontier","The Alamo > Bayin Nyi > Hpa-An Area > Myanmar > Asia > International",https://www.mountainproject.com/route/112113790/the-wild-frontier,3.9,-1,Sport,5.11c,1,45,16.97275,97.49501
"Pillar of Wisdom","Jebel Rum > Wadi Rum > Jordan > Asia > International",https://www.mountainproject.com/route/110054122/pillar-of-wisdom,3.9,-1,Trad,5.9+,17,1100,29.57765,35.41084
"Devil's Right Leg","Fire Wall > Waterfall Hill (Yaedagon Taung) > Mandalay Area > Myanmar > Asia > International",https://www.mountainproject.com/route/110281173/devils-right-leg,3.9,-1,Sport,5.11b,1,50,21.96663,96.21605
"Sky Ladder","(3) Long Lane > Long Dong (Dragon Cave) > Taiwan > Asia > International",https://www.mountainproject.com/route/107073263/sky-ladder,3.6,-1,Sport,5.10-,1,85,25.1108,121.9228
"Concrete Jungle","Wild Kingdom > Tonsai Bay > Laem Phra Nang (Railay & Tonsai) > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/108486942/concrete-jungle,3.7,-1,Sport,5.11b/c,1,90,8.0168,98.8328
"Dtang Jai (Determined)","Heart Wall > Crazy Horse *TEMPORARILY CLOSED* > Northwest - Around Chiang Mai > Thailand > Asia > International",https://www.mountainproject.com/route/107069169/dtang-jai-determined,3.6,-1,Sport,5.11b,1,,18.75,99.22999
"Medusa's Lover","The Keep > Railay East > Laem Phra Nang (Railay & Tonsai) > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/105925354/medusas-lover,3.3,-1,Sport,5.11b,1,80,8.0078,98.841
Golden,"Koh Laoliang > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/106319345/golden,4.0,-1,Sport,5.10d,1,,7.11918,99.42532
"The Firewall  (aka: Flying Buttress)","Cretaceous area > Dinner Wall > Liming (黎明) > Lijiang Area > Yunnan Province > China > Asia > International",https://www.mountainproject.com/route/108404317/the-firewall-aka-flying-buttress,4.0,-1,Trad,5.13d,3,260,27.02773,99.67341
"Massage Secrets","1-2-3 Wall > Railay East > Laem Phra Nang (Railay & Tonsai) > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/105899213/massage-secrets,2.4,-1,Sport,5.10b,1,,8.00732,98.84209
"Happy Banana","Hin Tak > Koh Phi-Phi > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/106838304/happy-banana,4.0,-1,Sport,5.11a,5,250,7.7409,98.7726
