Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Middle,"Tall wall > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114567194/middle,2.5,-1,Boulder,V0,1,8,38.23408,-94.94565
"Andre's Dong","The Chossy Brice > Kansas",https://www.mountainproject.com/route/112443168/andres-dong,2.5,-1,Boulder,"V1 PG13",1,14,38.97387,-95.23598
"Eye sockets","Rock City > Kansas",https://www.mountainproject.com/route/113627300/eye-sockets,2.1,-1,Boulder,V0,1,,39.09089,-97.73557
"Unknown V1","Rock City > Kansas",https://www.mountainproject.com/route/110378480/unknown-v1,2.2,-1,Boulder,V1+,1,6,39.09089,-97.73557
"Daddy's Home","Rock City > Kansas",https://www.mountainproject.com/route/113551981/daddys-home,2.3,-1,Boulder,V4,1,15,39.09089,-97.73557
Owen,"Rock City > Kansas",https://www.mountainproject.com/route/109061150/owen,1.9,-1,Boulder,V0,1,18,39.09089,-97.73557
"Get the hang of it","Rock City > Kansas",https://www.mountainproject.com/route/110544230/get-the-hang-of-it,1.8,-1,Boulder,V2,1,,39.09089,-97.73557
"Close contact","Rock City > Kansas",https://www.mountainproject.com/route/110544206/close-contact,2.0,-1,Boulder,"V1+ PG13",1,,39.09089,-97.73557
Shirtless,"Mushroom Rock State Park > Kansas",https://www.mountainproject.com/route/107235332/shirtless,2.0,-1,Boulder,"V2-3 PG13",1,,38.7252,-98.0306
"Lizard Life","Mushroom Rock State Park > Kansas",https://www.mountainproject.com/route/107235338/lizard-life,2.0,-1,Boulder,V2,1,,38.7252,-98.0306
"easy feasy","Southwest  Passage > The Arboretum > Kansas",https://www.mountainproject.com/route/115145464/easy-feasy,2.0,-1,Boulder,V2,1,15,38.79775,-94.6885
gringo,"Bouldering for Dummies > The Arboretum > Kansas",https://www.mountainproject.com/route/115144514/gringo,2.0,-1,Boulder,V2,1,13,38.79774,-94.6885
"Deffinetly not a crack in the earth","Juniors Slab > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114564731/deffinetly-not-a-crack-in-the-earth,2.0,-1,Boulder,V2,1,8,38.23405,-94.94481
"Rail of death","Tall wall > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114567177/rail-of-death,2.0,-1,Boulder,V1,1,12,38.23408,-94.94565
"Dirty paws","West refuge wall > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114565602/dirty-paws,2.0,-1,Boulder,V2,1,12,38.23416,-94.94525
"A long walk on a hot day","East Refuge wall > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114565467/a-long-walk-on-a-hot-day,2.0,-1,Boulder,V3+,1,10,38.23378,-94.94497
Chuckie,"A saints boulder > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114567395/chuckie,2.0,-1,Boulder,V0,1,10,38.2342,-94.94514
"Running late for mass","Homage Wall > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114565006/running-late-for-mass,2.0,-1,Boulder,V1,1,10,38.2338,-94.94469
Dynosaurous,"West refuge wall > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114565622/dynosaurous,2.0,-1,Boulder,V3,1,12,38.23416,-94.94525
Growl,"West refuge wall > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114565678/growl,2.0,-1,Boulder,V4+,1,14,38.23416,-94.94525
"The start of a lifetime of smiles","A saints boulder > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114567411/the-start-of-a-lifetime-of-smiles,2.0,-1,Boulder,V0,1,10,38.2342,-94.94514
Licking,"Juniors Slab > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114564698/licking,2.0,-1,Boulder,V1-2,1,8,38.23405,-94.94481
"Smell of Lilly’s","Child’s play > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114567480/smell-of-lillys,2.0,-1,Boulder,V0,1,12,38.234,-94.94433
"Stock in Phillip Morris","Homage Wall > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114564834/stock-in-phillip-morris,2.0,-1,Boulder,V0,1,9,38.2338,-94.94469
"Private Chucks aspirations","Indian slab > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114564395/private-chucks-aspirations,2.0,-1,Boulder,V0,1,10,38.23366,-94.94452
Ashes,"Tall wall > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114567255/ashes,2.0,-1,Boulder,V1+,1,14,38.23408,-94.94565
"Whisker fish can have a attitude...","Homage Wall > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114564956/whisker-fish-can-have-a-attitude,2.0,-1,Boulder,V0,1,8,38.2338,-94.94469
"Practical nonsense","Juniors Slab > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114564648/practical-nonsense,2.0,-1,Boulder,V0,1,6,38.23405,-94.94481
Left,"Tall wall > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114567198/left,2.0,-1,Boulder,V0,1,8,38.23408,-94.94565
"Silly boy, climbing is for billy goats...","Homage Wall > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114564941/silly-boy-climbing-is-for-billy-goats,2.0,-1,Boulder,V1,1,11,38.2338,-94.94469
"Uber this","Juniors Slab > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114564666/uber-this,2.0,-1,Boulder,V1,1,8,38.23405,-94.94481
Smile,"Child’s play > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114567473/smile,2.0,-1,Boulder,V0,1,8,38.234,-94.94433
Right,"Tall wall > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114567190/right,2.0,-1,Boulder,V0,1,8,38.23408,-94.94565
"Of providence or man","West refuge wall > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114565648/of-providence-or-man,2.0,-1,Boulder,V3+,1,14,38.23416,-94.94525
"Ready, set,  brush","East Refuge wall > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114565482/ready-set-brush,2.0,-1,Boulder,V3,1,14,38.23378,-94.94497
Wheezers,"Tall wall > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114567185/wheezers,2.0,-1,Boulder,V0,1,12,38.23408,-94.94565
Razorback,"Tall wall > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114567282/razorback,2.0,-1,Boulder,V1+,1,16,38.23408,-94.94565
"Steady as she goes","West refuge wall > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114567053/steady-as-she-goes,2.0,-1,Boulder,V1+,1,10,38.23416,-94.94525
"Scars build confidence","East Refuge wall > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114565493/scars-build-confidence,2.0,-1,Boulder,V1,1,14,38.23378,-94.94497
Flash,"Homage Wall > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114564983/flash,2.0,-1,Boulder,V0,1,7,38.2338,-94.94469
Prominence,"Juniors Slab > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114564752/prominence,2.0,-1,Boulder,V1,1,8,38.23405,-94.94481
"desolation creation","Battle Canyon > Scott Lake State Park > Kansas",https://www.mountainproject.com/route/108612414/desolation-creation,2.0,-1,Boulder,V2,1,20,38.64248,-100.92758
Blimey!,"The ""Main"" Area > Crappie Cove- Tuttle Creek Lake > Kansas",https://www.mountainproject.com/route/106604198/blimey,2.0,-1,Boulder,V3,1,20,39.337,-96.6605
Blake,"Indian Rock Park > Kansas",https://www.mountainproject.com/route/116693106/blake,2.0,-1,Boulder,V1,1,10,38.83618,-97.58872
"Taming Wolves","Indian Rock Park > Kansas",https://www.mountainproject.com/route/114208891/taming-wolves,2.0,-1,Boulder,V5,1,15,38.83618,-97.58872
"the wrath of Dao","Space Battleship Tiramisu > Kansas",https://www.mountainproject.com/route/115144714/the-wrath-of-dao,2.0,-1,Boulder,V4,1,10,38.93655,-94.6776
"the prosecution","cracked cave > The Arboretum > Kansas",https://www.mountainproject.com/route/115384287/the-prosecution,2.0,-1,Boulder,V2-3,1,14,38.79799,-94.68803
"the smell","Space Battleship Tiramisu > Kansas",https://www.mountainproject.com/route/115144731/the-smell,2.0,-1,Boulder,V2,1,10,38.93655,-94.6776
"closing statement","cracked cave > The Arboretum > Kansas",https://www.mountainproject.com/route/115384291/closing-statement,2.0,-1,Boulder,V2-3,1,15,38.79799,-94.68803
"Whispering Water","Space Battleship Tiramisu > Kansas",https://www.mountainproject.com/route/115145064/whispering-water,2.0,-1,Boulder,V3,1,10,38.93655,-94.6776
"hivvy ivvy","rocky ridge > The Arboretum > Kansas",https://www.mountainproject.com/route/115144649/hivvy-ivvy,2.0,-1,Boulder,V3,1,12,38.79775,-94.6885
"Kansas coral","The Reef > Memorial Overlook > Elk City Area > Kansas",https://www.mountainproject.com/route/115192846/kansas-coral,2.0,-1,Boulder,V1-2,1,17,37.27755,-95.77877
"Grandma's Biscuits","Breakfast Boulder > Memorial Overlook > Elk City Area > Kansas",https://www.mountainproject.com/route/115166823/grandmas-biscuits,2.0,-1,Boulder,V2,1,15,37.27703,-95.77891
"brunch time arete","Breakfast Boulder > Memorial Overlook > Elk City Area > Kansas",https://www.mountainproject.com/route/115192977/brunch-time-arete,2.0,-1,Boulder,V4,1,10,37.27703,-95.77891
"Wavy gravy","Breakfast Boulder > Memorial Overlook > Elk City Area > Kansas",https://www.mountainproject.com/route/115173620/wavy-gravy,2.0,-1,Boulder,V2-3,1,13,37.27703,-95.77891
"crimp grits","Breakfast Boulder > Memorial Overlook > Elk City Area > Kansas",https://www.mountainproject.com/route/115192985/crimp-grits,2.0,-1,Boulder,V2,1,12,37.27703,-95.77891
"free willy","The Reef > Memorial Overlook > Elk City Area > Kansas",https://www.mountainproject.com/route/115192810/free-willy,2.0,-1,Boulder,V2,1,17,37.27755,-95.77877
"the lean back","The Reef > Memorial Overlook > Elk City Area > Kansas",https://www.mountainproject.com/route/115192779/the-lean-back,2.0,-1,Boulder,V2,1,17,37.27755,-95.77877
"Fracker's Traverse","Fracker of the Choss > Elk City Lake North Shore Boulders > Kansas",https://www.mountainproject.com/route/112336346/frackers-traverse,2.0,-1,Boulder,V3,1,,37.26212,-95.81551
"All Quiet on the Western Front","Central Riverside Park > Kansas",https://www.mountainproject.com/route/109957588/all-quiet-on-the-western-front,2.0,-1,Boulder,V5+,1,15,37.69811,-97.3466
"Crack to the Future","My Orca Boulder > Elk City Lake North Shore Boulders > Kansas",https://www.mountainproject.com/route/112328792/crack-to-the-future,2.0,-1,Boulder,V5,1,,37.26213,-95.81574
"Above the Belt","My Orca Boulder > Elk City Lake North Shore Boulders > Kansas",https://www.mountainproject.com/route/112328802/above-the-belt,2.0,-1,Boulder,V2,1,,37.26213,-95.81574
"Left the Crack Alone","My Orca Boulder > Elk City Lake North Shore Boulders > Kansas",https://www.mountainproject.com/route/112328541/left-the-crack-alone,2.0,-1,Boulder,V2,1,,37.26213,-95.81574
"Got Driftwood?","Fracker of the Choss > Elk City Lake North Shore Boulders > Kansas",https://www.mountainproject.com/route/112336297/got-driftwood,2.0,-1,Boulder,V2,1,,37.26212,-95.81551
"What the Elk?","Fracker of the Choss > Elk City Lake North Shore Boulders > Kansas",https://www.mountainproject.com/route/112336285/what-the-elk,2.0,-1,Boulder,V3,1,,37.26212,-95.81551
"Cut Your Teeth","Central Riverside Park > Kansas",https://www.mountainproject.com/route/109957597/cut-your-teeth,2.0,-1,Boulder,V1,1,,37.69811,-97.3466
"On the Hip","My Orca Boulder > Elk City Lake North Shore Boulders > Kansas",https://www.mountainproject.com/route/112328726/on-the-hip,2.0,-1,Boulder,V2,1,,37.26213,-95.81574
"Seams Ok","My Orca Boulder > Elk City Lake North Shore Boulders > Kansas",https://www.mountainproject.com/route/112328760/seams-ok,2.0,-1,Boulder,V3,1,,37.26213,-95.81574
"Back Burner","Fracker of the Choss > Elk City Lake North Shore Boulders > Kansas",https://www.mountainproject.com/route/112336314/back-burner,2.0,-1,Boulder,V2,1,,37.26212,-95.81551
"Popped my Cherry","Fracker of the Choss > Elk City Lake North Shore Boulders > Kansas",https://www.mountainproject.com/route/112336326/popped-my-cherry,2.0,-1,Boulder,V2,1,,37.26212,-95.81551
"Up the Crack","My Orca Boulder > Elk City Lake North Shore Boulders > Kansas",https://www.mountainproject.com/route/112328527/up-the-crack,2.0,-1,Boulder,V1,1,,37.26213,-95.81574
"Phallic in the Fall","Central Riverside Park > Kansas",https://www.mountainproject.com/route/109956764/phallic-in-the-fall,2.0,-1,Boulder,V2-,1,15,37.69811,-97.3466
"Below the Belt","My Orca Boulder > Elk City Lake North Shore Boulders > Kansas",https://www.mountainproject.com/route/112328585/below-the-belt,2.0,-1,Boulder,V4,1,,37.26213,-95.81574
"Fossil Boulder","Overlook Boulders > Cedar Bluff > Kansas",https://www.mountainproject.com/route/108093252/fossil-boulder,2.0,-1,Boulder,V2,1,,38.7759,-99.8101
"Swimming with Shamu","Scott Lake State Park > Scott Lake State Park > Kansas",https://www.mountainproject.com/route/108612448/swimming-with-shamu,2.0,-1,Boulder,V3+,1,15,38.69038,-100.91456
"Thunderbolts and Lightening","Golden Belt Boulders > Rock Town Wilson Lake Kansas > Kansas",https://www.mountainproject.com/route/117941103/thunderbolts-and-lightening,2.0,-1,Boulder,V1-2,1,8,38.91507,-98.50545
"The Underbelly","Rock City > Kansas",https://www.mountainproject.com/route/110378470/the-underbelly,1.7,-1,Boulder,V3,1,5,39.09089,-97.73557
"Hole In The Wall","Turn Table Boulders > I-70 Exit 224 East Bound Rest Area > Kansas",https://www.mountainproject.com/route/113285426/hole-in-the-wall,1.8,-1,Boulder,V-easy,1,5,38.85593,-98.12391
"Look ma no hands","Rock City > Kansas",https://www.mountainproject.com/route/110544248/look-ma-no-hands,1.8,-1,Boulder,V1,1,,39.09089,-97.73557
"Throw a Fist","Turn Table Boulders > I-70 Exit 224 East Bound Rest Area > Kansas",https://www.mountainproject.com/route/113285564/throw-a-fist,1.5,-1,Boulder,V-easy,1,5,38.85593,-98.12391
Done,"A saints boulder > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114567434/done,1.5,-1,Boulder,V0,1,10,38.2342,-94.94514
Duplicate,"Tall wall > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114567217/duplicate,1.5,-1,Boulder,V3,1,7,38.23408,-94.94565
"Pole Dancer","Piano Boulder > I-70 Exit 224 East Bound Rest Area > Kansas",https://www.mountainproject.com/route/113286153/pole-dancer,1.3,-1,Boulder,V-easy,1,4,38.85591,-98.12381
"Heal Hookin Hooker","Turn Table Boulders > I-70 Exit 224 East Bound Rest Area > Kansas",https://www.mountainproject.com/route/113286125/heal-hookin-hooker,1.0,-1,Boulder,V-easy,1,5,38.85593,-98.12391
"The Horizontal Schnitzel","Bouldering for Dummies > The Arboretum > Kansas",https://www.mountainproject.com/route/115377202/the-horizontal-schnitzel,1.0,-1,Boulder,V2-3,1,25,38.79774,-94.6885
"Kansas City Shuffle","Piano Boulder > I-70 Exit 224 East Bound Rest Area > Kansas",https://www.mountainproject.com/route/113286190/kansas-city-shuffle,1.0,-1,Boulder,V-easy,1,4,38.85591,-98.12381
"Pizza and snakes","A saints boulder > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114567422/pizza-and-snakes,1.0,-1,Boulder,V0,1,10,38.2342,-94.94514
"Peas direct","East Refuge wall > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114565447/peas-direct,1.0,-1,Boulder,V2,1,10,38.23378,-94.94497
"Easy peas","East Refuge wall > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114565409/easy-peas,1.0,-1,Boulder,V0,1,8,38.23378,-94.94497
"Wounded knees","East Refuge wall > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114565421/wounded-knees,1.0,-1,Boulder,V0,1,8,38.23378,-94.94497
"Pipe dream","Homage Wall > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114564811/pipe-dream,1.0,-1,Boulder,V0,1,12,38.2338,-94.94469
"Chuckie’s chop sticks","Dark alley > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114564553/chuckies-chop-sticks,1.0,-1,Boulder,V0-1,1,12,38.23423,-94.94581
"Wounded elbows","East Refuge wall > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114565434/wounded-elbows,1.0,-1,Boulder,V0,1,8,38.23378,-94.94497
"Lil’s little pockets","Indian slab > St. Philippine Duchesne Park > Kansas",https://www.mountainproject.com/route/114564416/lils-little-pockets,1.0,-1,Boulder,V0-,1,7,38.23366,-94.94452
