Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Captain Obvious","Lost World > Archangel Bouldering > Archangel Valley Bouldering - Diamond, Fairangel, Monolith, Roadside, Indianhead > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109301304/captain-obvious,4.0,-1,Boulder,V8,1,12,61.81012,-149.22932
"Highwater Hippy Pants","Wave Boulder > Rock Creek Bouldering > Fairbanks and Vicinity > Alaska",https://www.mountainproject.com/route/112102737/highwater-hippy-pants,4.0,-1,Boulder,V5,1,15,64.02161,-149.16607
"Daiichi SDS","Top Rope Boulder > Capt. Cook State Recreation Area > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/113339465/daiichi-sds,4.0,-1,Boulder,V7+,1,14,60.82399,-150.97474
"Without the Within","Black Face Boulder > Independence Mine Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/111935770/without-the-within,4.0,-1,"Boulder, Alpine",V5-,1,12,61.83786,-149.27039
"The Daiichi Jig","Top Rope Boulder > Capt. Cook State Recreation Area > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/113466875/the-daiichi-jig,4.0,-1,Boulder,V6-7,1,14,60.82399,-150.97474
"Limp Wrist","Ziggurat > Capt. Cook State Recreation Area > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/113339237/limp-wrist,4.0,-1,Boulder,V6,1,16,60.78544,-151.05364
"The Wave","Top Rope Boulder > Capt. Cook State Recreation Area > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/113339432/the-wave,4.0,-1,Boulder,V0,1,18,60.82399,-150.97474
verities,"Crescent Moon > Capt. Cook State Recreation Area > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/113320136/verities,4.0,-1,Boulder,V6+,1,15,60.81222,-151.00375
"Hang Five","Top Rope Boulder > Capt. Cook State Recreation Area > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/113473951/hang-five,4.0,-1,Boulder,V3,1,15,60.82399,-150.97474
"Hangman’s tide","Staycation boulder > Capt. Cook State Recreation Area > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/117507869/hangmans-tide,4.0,-1,Boulder,V7,1,12,60.86072,-150.88767
"Queen Anne's Revenge","Eagle Point Boulder > Capt. Cook State Recreation Area > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/113572399/queen-annes-revenge,4.0,-1,Boulder,V2,1,16,60.78544,-151.05363
"Captured in Jamaica","Money Island Boulder > Capt. Cook State Recreation Area > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/113572481/captured-in-jamaica,4.0,-1,Boulder,V5-6,1,15,60.78544,-151.05363
Fledgling,"Eagle Point Boulder > Capt. Cook State Recreation Area > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/113572417/fledgling,4.0,-1,Boulder,V2+,1,13,60.78544,-151.05363
Piracy,"Money Island Boulder > Capt. Cook State Recreation Area > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/113572512/piracy,4.0,-1,Boulder,V4+,1,15,60.78544,-151.05363
"Ego Simulator","Gulkana Boulder > Gulkana and College Glacier > Delta Range > Interior Alaska/Alaska Range > Alaska",https://www.mountainproject.com/route/107315035/ego-simulator,4.0,-1,"Boulder, Alpine",V3-4,1,12,63.3718,-145.2283
"Fought Like a Man","Money Island Boulder > Capt. Cook State Recreation Area > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/113572521/fought-like-a-man,4.0,-1,Boulder,V1,1,15,60.78544,-151.05363
Jailbird,"4 mile crag > Skagway > Southeastern Alaska/Coastal Range > Alaska",https://www.mountainproject.com/route/112013966/jailbird,4.0,-1,Boulder,V4,1,,59.47418,-135.34673
"The Sail","Sail Boulder > Capt. Cook State Recreation Area > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/113409678/the-sail,4.0,-1,Boulder,V3,1,10,60.80986,-151.01477
"Tunnel vision","Incinerator Crag > Skagway > Southeastern Alaska/Coastal Range > Alaska",https://www.mountainproject.com/route/106971519/tunnel-vision,4.0,-1,Boulder,V3,1,25,59.53667,-135.32837
O'Malley,"Clew Bay Boulder > Capt. Cook State Recreation Area > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/113574454/omalley,4.0,-1,Boulder,V5+,1,10,60.78544,-151.0556
"The Entourage Boulder","Glacier Creek Bouldering > Glacier Creek Drainage and Snowbird Glacier > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/110782096/the-entourage-boulder,4.0,-1,"Trad, Boulder",V6,1,200,61.59474,-149.44214
Adios,"Welcome Boulder > Tatlanika > Fairbanks and Vicinity > Alaska",https://www.mountainproject.com/route/106587858/adios,4.0,-1,Boulder,V6-7,1,18,64.1702,-149.29871
"Sheep Farmer","Manslap Boulder > Powerline Boulders > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/110632480/sheep-farmer,4.0,-1,Boulder,V7,1,10,61.0696,-149.59775
"Pathway to Ur","Ziggurat > Capt. Cook State Recreation Area > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/108263199/pathway-to-ur,4.0,-1,Boulder,V0,1,25,60.78544,-151.05364
"4 you","Mother of God > Tatlanika > Fairbanks and Vicinity > Alaska",https://www.mountainproject.com/route/106716558/4-you,4.0,-1,Boulder,V1,1,23,64.1702,-149.29871
"4 me","Mother of God > Tatlanika > Fairbanks and Vicinity > Alaska",https://www.mountainproject.com/route/106716561/4-me,4.0,-1,Boulder,V3,1,20,64.1702,-149.29871
"Cache Money","Upper Long Lake > Long Lake (Revised) > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/106746862/cache-money,4.0,-1,Boulder,V2,1,13,61.2174,-149.8755
Cavitation,"Upper Long Lake > Long Lake (Revised) > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/106746894/cavitation,4.0,-1,Boulder,V3,1,12,61.2174,-149.8755
"Anchor Point Arete","Anchor Point Boulder > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/106905149/anchor-point-arete,3.7,-1,Boulder,V3,1,17,59.7772,-151.82111
"Sweet Tooth","Upper Long Lake > Long Lake (Revised) > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/106746888/sweet-tooth,3.5,-1,Boulder,V6-7,1,12,61.2174,-149.8755
"Iceberg Slim","Anchor Point Boulder > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/106905133/iceberg-slim,3.5,-1,Boulder,V3,1,12,59.7772,-151.82111
"Darth Mal","Darth Mal > Tatlanika > Fairbanks and Vicinity > Alaska",https://www.mountainproject.com/route/106716573/darth-mal,3.5,-1,Boulder,V7,1,10,64.1702,-149.29871
"Psycho Ex","Girlfriend Boulder > Fairangel Valley Area > Archangel Bouldering > Archangel Valley Bouldering - Diamond, Fairangel, Monolith, Roadside, Indianhead > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108356648/psycho-ex,3.3,-1,Boulder,V8,1,12,61.8175,-149.25381
"Thunder Fluff","The House of Bouldering > Chickaloon Boulders > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/106906368/thunder-fluff,3.2,-1,Boulder,V8,1,14,61.764,-148.5356
Crackhead,"Dimond North > Archangel Bouldering > Archangel Valley Bouldering - Diamond, Fairangel, Monolith, Roadside, Indianhead > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/106226946/crackhead,3.3,-1,Boulder,V3-4,1,15,61.816,-149.2491
"Darkside Cowboy","Service Boulder, Anchorage, AK > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/110396231/darkside-cowboy,3.0,-1,Boulder,V3-4,1,10,61.1415,-149.7641
"Burnt Tree Traverse","Lower Pivot Point > Pivot Point > Seward Highway > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108945950/burnt-tree-traverse,3.0,-1,Boulder,"5.12a V6",1,,61.0215,-149.74339
"Seasons of the Mist","Diamond South Boulders > Archangel Bouldering > Archangel Valley Bouldering - Diamond, Fairangel, Monolith, Roadside, Indianhead > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108215371/seasons-of-the-mist,3.0,-1,Boulder,V5,1,15,61.8134,-149.2328
Falkor,"Phantasia Boulders > Independence Mine Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108215308/falkor,3.0,-1,"Boulder, Alpine",V6,1,16,61.83738,-149.27022
"Rock Biter","Phantasia Boulders > Independence Mine Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108215320/rock-biter,3.0,-1,"Boulder, Alpine",V7,1,15,61.83738,-149.27022
"California Red","The Red Scare Boulder > Independence Mine Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108273139/california-red,3.0,-1,"Boulder, Alpine",V8-,1,10,61.83738,-149.27022
"Press the Moon","trailside boulder > Lower Reed Lake Boulders > Reed Lakes Bouldering > Reed Lakes Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109419044/press-the-moon,3.0,-1,Boulder,V0+,1,9,61.83874,-149.16215
"Hand Job","Glacier Creek Bouldering > Glacier Creek Drainage and Snowbird Glacier > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/110836354/hand-job,3.0,-1,Boulder,V2,1,,61.59474,-149.44214
"Mick Jagger","Mother of God > Tatlanika > Fairbanks and Vicinity > Alaska",https://www.mountainproject.com/route/106716547/mick-jagger,3.0,-1,Boulder,V3,1,30,64.1702,-149.29871
"Crankcase Traverse","Lower Pivot Point > Pivot Point > Seward Highway > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108945953/crankcase-traverse,3.0,-1,Boulder,"5.11+ V5",1,,61.0215,-149.74339
"Point Hope","Upper Long Lake > Long Lake (Revised) > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/106746856/point-hope,3.0,-1,Boulder,V8-9,1,12,61.2174,-149.8755
"The Nothing","Phantasia Boulders > Independence Mine Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108215341/the-nothing,3.0,-1,"Boulder, Alpine",V9-10,1,16,61.83738,-149.27022
Adoration,"Crucifix Boulder > Independence Mine Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108216571/adoration,3.0,-1,"Boulder, Alpine",V5,1,15,61.83738,-149.27022
Annunciation,"Crucifix Boulder > Independence Mine Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108216579/annunciation,3.0,-1,"Boulder, Alpine",V6,1,15,61.83738,-149.27022
"Such Awesome","Such Awesome > Independence Mine Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108273094/such-awesome,3.0,-1,"Boulder, Alpine",V5,1,12,61.83738,-149.27022
"Grab It","Weekender Bomb Boulder > Ravine Lake Climbing Areas > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108360834/grab-it,3.0,-1,Boulder,V5-6,1,10,61.80482,-148.30252
"Moth to a Flame aka Supercollidor","Anchor Point Boulder > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/106739906/moth-to-a-flame-aka-supercollidor,3.0,-1,Boulder,V8,1,18,59.7772,-151.82111
"Bear Rape","Upper Long Lake > Long Lake (Revised) > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/107171067/bear-rape,3.0,-1,Boulder,V5-6,1,11,61.2174,-149.8755
"30 4 year olds","Upper Long Lake > Long Lake (Revised) > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/106746813/30-4-year-olds,3.0,-1,Boulder,V7+,1,12,61.2174,-149.8755
"Nameless for now....","Barbara Falls > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/116613597/nameless-for-now,3.0,-1,Boulder,V2-3,1,13,61.28596,-149.47603
"The ""O"" Face","Girlfriend Boulder > Fairangel Valley Area > Archangel Bouldering > Archangel Valley Bouldering - Diamond, Fairangel, Monolith, Roadside, Indianhead > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108944008/the-o-face,3.0,-1,Boulder,V9-,1,10,61.8175,-149.25381
"Tank Girl","Girlfriend Boulder > Fairangel Valley Area > Archangel Bouldering > Archangel Valley Bouldering - Diamond, Fairangel, Monolith, Roadside, Indianhead > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108944001/tank-girl,3.0,-1,Boulder,V2,1,10,61.8175,-149.25381
"Life Finds a Way","Dino Rock > Wrangell St. Elias NP > Alaska",https://www.mountainproject.com/route/117399434/life-finds-a-way,3.0,-1,"Boulder, Alpine",V0-,1,25,61.57229,-142.12107
Stevia,"The Sugar Cube > Fairangel Gap and Valley > Archangel Valley Sport and Traditional Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/114556800/stevia,3.0,-1,"TR, Boulder","5.12 V6-7",1,30,61.81567,-149.27189
"Blut aus Nord Right","The Cave Area > Weiner Lake Bouldering > Wookie Wall/Weiner Lake > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/114392225/blut-aus-nord-right,3.0,-1,Boulder,V9,1,12,61.81194,-148.16623
"Dragon's Hide","The Arkenstone > Byron Glacier Bouldering > Portage > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/117619832/dragons-hide,3.0,-1,Boulder,V5,1,10,60.76252,-148.84565
Burrahobbit,"The Trolls > Byron Glacier Bouldering > Portage > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/117619795/burrahobbit,3.0,-1,Boulder,V3,1,8,60.76251,-148.84563
"Thou Shall Not Pass","Lost World > Archangel Bouldering > Archangel Valley Bouldering - Diamond, Fairangel, Monolith, Roadside, Indianhead > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/106968411/thou-shall-not-pass,3.0,-1,Boulder,V6,1,,61.81012,-149.22932
"Sloper arete","Main Boulders > Bird Creek Boulders > Seward Highway > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/117276474/sloper-arete,3.0,-1,Boulder,V4,1,,60.97381,-149.46895
"Barrel Rider","The Trolls > Byron Glacier Bouldering > Portage > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/117619775/barrel-rider,3.0,-1,Boulder,V5,1,7,60.76251,-148.84563
"King Line Dyno","Main Boulders > Bird Creek Boulders > Seward Highway > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/117276378/king-line-dyno,3.0,-1,Boulder,V4,1,10,60.97381,-149.46895
"Yabo Prow","Main Boulders > Bird Creek Boulders > Seward Highway > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/117276564/yabo-prow,3.0,-1,Boulder,V4,1,8,60.97381,-149.46895
"Arete Low","Main Boulders > Bird Creek Boulders > Seward Highway > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/117276484/arete-low,3.0,-1,Boulder,V7-,1,12,60.97381,-149.46895
"Tidal affairs","3/4 Boulder > Capt. Cook State Recreation Area > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/117507888/tidal-affairs,3.0,-1,Boulder,V2-3,1,12,60.86697,-150.87026
Bonnet,"Cape Fear Boulder > Capt. Cook State Recreation Area > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/113582680/bonnet,3.0,-1,Boulder,V1-2,1,9,60.78544,-151.05363
Oakenshield,"The Arkenstone > Byron Glacier Bouldering > Portage > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/117619839/oakenshield,3.0,-1,Boulder,V2,1,10,60.76252,-148.84565
"Nose Candy","The House Boulder > Capt. Cook State Recreation Area > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/113517195/nose-candy,3.0,-1,Boulder,V6,1,16,60.78544,-151.05364
"Ejecta Seat","The Seed of Redoubt > Capt. Cook State Recreation Area > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/113323750/ejecta-seat,3.0,-1,Boulder,V5-,1,10,60.78544,-151.05364
"Hammer Head","The Anvil > Byron Glacier Bouldering > Portage > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/117609387/hammer-head,3.0,-1,Boulder,V4,1,7,60.76252,-148.8456
"Half Moon traverse","Main Boulders > Bird Creek Boulders > Seward Highway > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/117276507/half-moon-traverse,3.0,-1,Boulder,V5-6,1,15,60.97381,-149.46895
"Mary Read","Eagle Point Boulder > Capt. Cook State Recreation Area > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/113572467/mary-read,3.0,-1,Boulder,V4-,1,12,60.78544,-151.05363
"Paulo Goes North","Black Face Boulder > Independence Mine Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/111935783/paulo-goes-north,3.0,-1,"Boulder, Alpine",V2,1,15,61.83786,-149.27039
"Right arete","Main Boulders > Bird Creek Boulders > Seward Highway > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/117276658/right-arete,3.0,-1,Boulder,V2,1,20,60.97381,-149.46895
"Yuppie Traverse","Indian Head Boulder > Archangel Bouldering > Archangel Valley Bouldering - Diamond, Fairangel, Monolith, Roadside, Indianhead > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109091867/yuppie-traverse,3.0,-1,Boulder,V4-5,1,10,61.8134,-149.2328
"Becoming a Pirate","Cape Fear Boulder > Capt. Cook State Recreation Area > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/113572549/becoming-a-pirate,3.0,-1,Boulder,V6,1,15,60.78544,-151.05363
Whalehead,"Cape Fear Boulder > Capt. Cook State Recreation Area > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/113582734/whalehead,3.0,-1,Boulder,V2+,1,9,60.78544,-151.05363
"Cape Fear","Cape Fear Boulder > Capt. Cook State Recreation Area > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/113572543/cape-fear,3.0,-1,Boulder,V5,1,10,60.78544,-151.05363
Beach-Arete,"Top Rope Boulder > Capt. Cook State Recreation Area > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/113473961/beach-arete,3.0,-1,Boulder,V1+,1,14,60.82399,-150.97474
Undertoe,"Crescent Moon > Capt. Cook State Recreation Area > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/113331029/undertoe,3.0,-1,Boulder,V6,1,13,60.81222,-151.00375
"Mary Read (RIght)","Eagle Point Boulder > Capt. Cook State Recreation Area > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/113574646/mary-read-right,3.0,-1,Boulder,V3-4,1,15,60.78544,-151.05363
"Eagle's Nest","Eagle Point Boulder > Capt. Cook State Recreation Area > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/113572455/eagles-nest,3.0,-1,Boulder,V3-,1,20,60.78544,-151.05363
Hanged,"Cape Fear Boulder > Capt. Cook State Recreation Area > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/113572533/hanged,3.0,-1,Boulder,V3,1,,60.78544,-151.05363
"Screaming Barfies","Frostbite Boulders- Anchorage, AK > Eagle River > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/110516898/screaming-barfies,3.0,-1,Boulder,V1,1,,61.21034,-149.25389
"Down climb","Fisherman Boulder > Bird Creek Boulders > Seward Highway > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/117285609/down-climb,3.0,-1,Boulder,V1,1,12,60.97426,-149.4657
"Overhang Left","Fisherman Boulder > Bird Creek Boulders > Seward Highway > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/117285523/overhang-left,3.0,-1,Boulder,V4,1,15,60.97426,-149.4657
"Cruel Captain","Eagle Point Boulder > Capt. Cook State Recreation Area > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/113572436/cruel-captain,3.0,-1,Boulder,V3-4,1,10,60.78544,-151.05363
Riddermark,"Lost World > Archangel Bouldering > Archangel Valley Bouldering - Diamond, Fairangel, Monolith, Roadside, Indianhead > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/107772085/riddermark,3.0,-1,Boulder,V3,1,8,61.81012,-149.22932
"Secrets Locked in Winter Clothes","Black Face Boulder > Independence Mine Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/111935760/secrets-locked-in-winter-clothes,3.0,-1,"Boulder, Alpine",V3,1,12,61.83786,-149.27039
"Make it Hurt ""Sit""","Ziggurat > Capt. Cook State Recreation Area > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/113266665/make-it-hurt-sit,3.0,-1,Boulder,V6+,1,12,60.78544,-151.05364
"Wishful Thinking Traverse","Supernova and Pop Start Boulders. > Chickaloon Boulders > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/111744372/wishful-thinking-traverse,3.0,-1,Boulder,V6,1,16,61.7647,-148.53439
"I am U","Service Boulder, Anchorage, AK > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/110396297/i-am-u,3.0,-1,Boulder,V8,1,10,61.1415,-149.7641
"Dark Matter","Anchor Point Boulder > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/110395946/dark-matter,3.0,-1,Boulder,V8-9,1,13,59.7772,-151.82111
"Bag End","Lost World > Archangel Bouldering > Archangel Valley Bouldering - Diamond, Fairangel, Monolith, Roadside, Indianhead > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/106968500/bag-end,3.0,-1,Boulder,V1,1,,61.81012,-149.22932
"Planet of the Apes","Anchor Point Boulder > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/110395995/planet-of-the-apes,3.0,-1,Boulder,V9,1,14,59.7772,-151.82111
"Dark Star","Anchor Point Boulder > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/110395980/dark-star,3.0,-1,Boulder,V8,1,16,59.7772,-151.82111
Ursus,"Incinerator Crag > Skagway > Southeastern Alaska/Coastal Range > Alaska",https://www.mountainproject.com/route/108558273/ursus,3.0,-1,Boulder,V6,1,15,59.53667,-135.32837
"Finger on the Trigger","Frostbite Boulders- Anchorage, AK > Eagle River > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/106436713/finger-on-the-trigger,3.0,-1,Boulder,V5,1,15,61.21034,-149.25389
"Captain vs Langston","Diamond South Boulders > Archangel Bouldering > Archangel Valley Bouldering - Diamond, Fairangel, Monolith, Roadside, Indianhead > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/106976448/captain-vs-langston,3.0,-1,Boulder,V4-5,1,,61.8134,-149.2328
"Chris' Arete","Manslap Boulder > Powerline Boulders > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/110630735/chris-arete,3.0,-1,Boulder,V1+,1,,61.0696,-149.59775
"A herd of two","Gulkana Boulder > Gulkana and College Glacier > Delta Range > Interior Alaska/Alaska Range > Alaska",https://www.mountainproject.com/route/107315080/a-herd-of-two,3.0,-1,"Boulder, Alpine",V5-6,1,12,63.3718,-145.2283
"Cheese Grader","Crescent Moon > Capt. Cook State Recreation Area > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/108291186/cheese-grader,3.0,-1,Boulder,V0,1,18,60.81222,-151.00375
"Captain vs Langston (stand start)","Diamond South Boulders > Archangel Bouldering > Archangel Valley Bouldering - Diamond, Fairangel, Monolith, Roadside, Indianhead > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/106976459/captain-vs-langston-stand-start,3.0,-1,Boulder,V4-,1,,61.8134,-149.2328
"Get Back to Work","The Grindstone > Byron Glacier Bouldering > Portage > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108257168/get-back-to-work,3.0,-1,Boulder,V0,1,10,60.76253,-148.84553
"30 7 year olds","Upper Long Lake > Long Lake (Revised) > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/106746822/30-7-year-olds,3.0,-1,Boulder,V7-8,1,12,61.2174,-149.8755
Ejecta,"The Seed of Redoubt > Capt. Cook State Recreation Area > Kenai Peninsula > Alaska",https://www.mountainproject.com/route/108263219/ejecta,3.0,-1,Boulder,V0,1,15,60.78544,-151.05364
